,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ZAF,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ZAF,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ZAF,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ZAF,T Patent ROW
SRGDP_MEX,-0.00019364622687201294,0.00038275030221357476,-0.0001193196070725655,0.007580871301197112,0.0031447529743133806,0.0013774022118939744,-1.6268733905588917e-05,-0.00034508175403458186,-0.00041111426337669954,-0.004106164647652566,-6.458988161373025e-05,-0.0003841359374701092,-0.00036054366047533204,-0.00023208310828859435,-0.0004947577376390733,-0.00031790153230737417,-0.0002848079009887261,-0.00028822562103125726,0.0004185935399769747,0.00018933397080811432,-1.3194095785928894e-05,-0.0016517513053432298,-0.00030071008424281676,-0.0002975384815268045,-0.00036016296684038274,-9.902149054219489e-05,-4.5840364811255974e-05,-0.0004687774239497955,-0.0002160919920801696,-0.0003443426996102561,-0.00010956486944768695,5.3290705182007514e-14,-3.7430780697178534e-10,-1.0837997166390778e-11,-7.433952342594807e-09,-9.062345318611165e-10,-1.9977957066430463e-08,-6.509237593377293e-12,-9.79299974446235e-11,-2.568206758368774e-10,6.803446694902959e-12,-6.984507416873953e-10,-2.063914927852295e-08,2.7814727238117953e-05,2.6415964401449443e-05,2.6611230548034825e-05,2.4748657844186894e-05,1.9245839877335413e-05,1.2559126953970434e-05,1.4675448503087551e-05,2.664434829435791e-05,2.134232484629628e-05,2.2690164760419407e-05,1.8709451257148402e-05,1.5345740510541717e-05
SRGDP_ZAF,0.0038050858931104603,4.2343192666605134e-05,-0.014854415686859634,0.013047742494650683,0.002280608997726752,0.0011134653430389108,0.001504267969938411,0.0009013752055242463,0.002462764227306735,-0.011371682516294057,0.00752177135601273,-0.0017995408077114972,0.0005374712424066619,0.0017648718002538644,0.0005148815528388528,-0.0025076181116423513,-0.002457799758409096,-0.0058675957408566015,0.0001892587188923045,0.016065929471420493,0.016781021735521318,0.014758731889589205,0.014851148314902751,0.016009675503285692,0.01537466863604009,0.015166657570393483,0.015437204250651204,0.01564192149950072,0.01567229821087479,0.017505237003475616,0.015111059757660916,0.012900249757642479,0.0002569135799201927,0.0010218053633137547,0.00027682142427432055,0.0007346231825633431,0.0003728783476575348,0.00029496316060972916,0.0005812973276575484,0.0007961089445573943,0.0008818628605433698,0.5617219808777174,0.00018347640957094846,-0.019749732234841666,-0.0022411253432153,-0.0017395971108086217,-0.0020662920185965383,-0.001221557379953997,-0.0008692451638575571,-0.0011506431744490175,-0.0020102329042948064,-0.0013570749122804315,-0.0014250027371925933,-0.6942272428093527,-0.0012749963362007621
SRGDP_ROW,-0.0009833526028329986,0.00037951905649924456,0.0031822280648641232,0.008885587715902199,0.003226406977694385,0.0018721964211021458,0.00020796552479440678,-0.0002554174033581047,-0.0003977812267275116,-0.0031658790027438988,-0.0008621870202429882,5.579179093939679e-05,-0.0003360847351535634,-0.00018649468122744484,-0.0003769792366614677,0.00026106040054818536,0.00019926778453971394,0.0009153157835717352,0.0010141565569810052,-0.002734042553040883,-0.003232190174887739,-0.004370503474078191,-0.0030041017327198105,-0.003965787460675774,-0.003753742508394997,-0.003595420752872114,-0.0036398293744610566,-0.004108926390048451,-0.004066382759357334,-0.0044048154569586995,-0.002098146936252432,0.0002910576481540694,0.00025904923922293044,0.0001292099683336545,0.0008004638323533264,-2.0822619303251244e-05,-1.5664863274311713e-05,-4.6092737068237355e-05,1.267754588085701e-05,-2.032178161692766e-05,-2.450614358773251e-05,-5.9302710194164554e-05,0.5581831665129244,-0.0003204013143087714,-0.00023504750461145196,-0.00024057226300777668,-0.001078601040180871,-0.00026469690855512873,-0.00017611057389843587,-0.00022632278768752734,-0.000332286238198809,-0.00029117961258262604,-0.0003117302935162769,-0.00028814850590641594,-0.6750266356982587
RD_USA,-0.23528385901333437,-0.0010295347359229323,-0.04614673763139121,-0.44731585144351216,1.4253952726004993,-0.05992466675388275,-0.01460756992529677,0.2895561715361339,0.5047910953357893,0.47541390632289127,0.2639130874427764,0.669886030933533,0.4763975508780083,0.8450441298220945,0.7836211887312472,0.6581397101637476,0.7053316321651515,0.9187178034521226,0.6530763411584883,-0.3813107652167286,-1.0590008775322106,-1.077095023977786,-0.9336661304705607,-1.0530183468274312,-1.0136384711950035,-1.0522723660475235,-1.0670197862633946,-1.0477745117642405,-1.0427102137219662,-1.1136231482362569,-0.95379874977986,0.0017723554612991688,5.895092298979776e-05,2.7420528264654465e-05,0.013089065314332293,0.008134523762963752,0.019384849097090484,4.1068989320436344e-08,0.010559114305155326,0.0005341964795879672,0.0017776110973499737,0.007012018430925249,0.014483834750911306,0.026778467867407674,0.023860919432454608,0.02405890618570994,0.02237013176242031,0.021801453789104253,0.023463574243611784,0.030399664486436828,0.027716617356543516,0.02040337076678611,0.02059883531026041,0.02285030570760127,0.019799325431625325
RD_EUR,-0.009999127063726743,-0.0057850430789729845,0.3031523166070249,0.40246924334479184,0.06977523384401829,-0.2978141873897733,-0.011100620129465,-0.40889977628606744,-0.530333994862256,-0.35513640091853316,-0.39896239597871364,-0.39482131480840843,-0.36134829555494463,-0.48482765219617086,-0.5432182565253624,-0.3656784848855471,-0.37220111258480404,-0.3926741302891562,-0.30848199181505886,-0.27431351967286577,0.31477788208156054,-0.2616081080671001,-0.22499953152495422,-0.17682103174881114,-0.18353034050171468,-0.26873727016828275,-0.26549115883983065,-0.17884552955924116,-0.17791752627738244,-0.18672144259400336,-0.21049220417446945,0.0018195002377685565,-0.019661615378246955,6.542968661316095e-06,0.0031673085741978912,0.004585159307429754,0.0029989500286187187,3.948062033742872e-05,0.003407258632899257,-0.0020494223264261313,-0.002264363000012426,-0.00039808772670124615,-0.0004623252203161954,0.02076471182814066,0.00907173674327133,0.018239979762147973,0.017045659421615067,0.013251453648477352,0.010707961073878058,0.023664880091844864,0.019541499711900334,0.01284506657407869,0.015336789669624373,0.011675725359694411,0.007126202032130546
RD_JAP,0.1299787204923064,-0.014335422511687068,0.042159891930582116,2.076752568105813,-0.3749345069950605,-0.6866628709599354,-0.02398779100691195,-1.0526829111048923,-0.7576937946253742,-0.5063724891208643,-0.6036000819155923,-0.7360948857696487,-0.6041292695274286,-0.8574254768542677,-0.7991681602387363,-0.6973348508511984,-0.6652375189410559,-0.8157933690190022,-0.5734317417849261,-0.07347585172318871,-0.047663404844595636,1.42894422621337,-0.18221611577733055,-0.03233449554453427,-0.09152857093236655,-0.023926962572276556,0.010053414219183265,-0.04391105607284784,-0.04736923159895934,-0.008646758111107156,-0.16693186995604126,0.014583243800799783,0.011500443434497853,-0.01875527912958197,0.010531023296359576,0.011226591794568641,0.15432088731292426,8.117943100960368e-05,-0.012292305654091895,0.0017428728002599758,0.0012734420242066502,0.009397667974162527,0.1250974714320019,0.055197761902565645,0.02688650726602071,0.017289432916598457,0.036828155702813836,0.03471291096060147,-0.24752954504312696,0.048285203180540304,0.03493612634602683,0.034844810153266126,0.03409721001020438,0.03298068981826496,-0.18283441819399004
RD_CHN,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_BRA,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_IND,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_CAN,0.0102994881564622,-0.0014515270764936528,-0.012841947559625866,-0.0238477589426489,0.03993407113554004,-0.051134604563460306,0.00641625490778841,-0.025001327078481017,-0.024072256704174566,-0.03197418884524739,-0.028679230364556663,-0.01072711688011374,-0.01814209449910842,-0.07766087288122503,-0.04177557921028863,-0.01819145705488745,0.008585620097585345,-0.015153778009540653,0.0018227994795039226,0.007016530763246376,0.0005602560528739087,-0.011964730388981382,0.013646182092528214,0.014796699707896321,0.013923292560232836,0.7979918677175679,-0.0058496807480235,0.013928473475907088,0.014882756462469837,0.003442574924197306,0.006069040343041898,5.0881521218570924e-12,-2.354993977604636e-10,3.774758283725532e-14,9.098277686803158e-12,1.7685852782278744e-12,-6.220365889042512e-09,-2.9730051753773523e-10,-1.2906425927994292e-09,-3.8921255107737807e-10,-3.711942420103753e-09,-4.101947670420714e-09,9.14690545528174e-11,-0.010943780384041757,-0.010394055550129178,-0.010470761906521964,-0.00973869802218863,-0.00757505538928005,-0.004948363350155138,-0.005778247832523564,-0.010483790267579729,-0.008399435030148061,-0.008929313894366908,-0.007364092865997374,-0.006044066827472494
RD_KOR,0.027353489500901995,-0.004072519037492395,0.1047344470131184,0.3185742934537983,-0.10104522734595722,-0.2343350335546357,0.0008739427398329891,-0.29219964273992427,-0.3434025652299971,-0.3142165808137648,-0.28403386818057097,-0.30438140265191094,-0.2591710049580048,-0.4020477075172213,-0.45482061006605123,-0.28297725486790104,-0.2717225855326755,-0.31623692734810693,-0.21803162053763758,-0.07336574113712357,-0.08506040420008465,-0.0671596141731623,-0.07267480795421721,-0.04608569350007197,-0.05614355438549545,-0.07493290282060638,0.8836069693917592,-0.05002398451672274,-0.04767813590492109,-0.055803965353046214,-0.07215571273130328,0.0019361176635845911,0.005941764483342604,7.395309948865503e-06,0.0074848456373410865,0.007436050150345652,0.00034077489468264943,-0.00029814330363475694,-0.014495764771956798,-0.004590387646425387,0.00029970660194611476,-0.00779991745530062,0.012811732149545785,0.00030966560889633676,-7.58610095902279e-05,-0.0014190416655063265,-0.0011669991363472132,-0.004557276464848825,7.613594998678863e-05,0.011305673548095418,-0.009434767872366634,2.1014368156713203e-06,-0.0010993927211888632,0.007306079847559932,-0.02245047817874879
RD_RUS,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_MEX,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_ZAF,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RD_ROW,-9.958659072439868e-05,0.0003952967422438114,-8.583279999085924e-05,0.0025679147005330805,0.00034983140509758925,0.00021870188164130333,-4.752028239241035e-06,-0.0003061675689114418,-0.0001369251593374976,-0.0017281423562354181,-9.940961314680585e-06,-0.00015976226345026934,-0.0001496832552172478,-8.413046727107076e-05,-0.00018938383849531615,-0.0001330317817532789,-0.00013741865298289024,-0.00012081862434898394,0.00017309026219214374,-0.0003322366469182825,-0.00013140550808254936,-0.0011157330978273095,-7.791966685377627e-05,-0.00017365190255080876,-0.00029430590797074885,-0.00023450862105200976,-0.00015231277942007182,-0.0003027564794716442,-0.00032744446070265276,-0.0001718305916853513,2.185335861160098e-05,2.220446049250313e-14,-7.928102618848243e-12,1.1102230246251565e-15,-4.056144309316778e-11,2.55351295663786e-14,1.3933298959045715e-12,-5.367928324062632e-13,-1.21452847778869e-11,-4.29323243622548e-12,-2.4564794642856214e-11,-1.4528933611757111e-11,4.773959005888173e-13,8.124529263797697e-06,7.715992258461313e-06,7.772997469013276e-06,7.229016050214199e-06,5.6217303945338415e-06,3.6713967543899884e-06,4.287170443095789e-06,7.782674522616162e-06,6.234043624653296e-06,6.6276706844892175e-06,5.465040696650547e-06,4.484839065677093e-06
RP_USA,-0.0003423496176546692,0.00015842889524275705,0.006158574918514459,0.0030575535117705055,0.0009965317236171334,0.003517037315258209,0.0005898497253287172,-0.004555140419444936,-9.639613199385888e-05,-0.004019434975376379,0.0017928283847923332,-0.00021806369041865725,-0.0002895126933305514,0.0034324687882059113,0.0010794438696859476,-0.0001790806435658654,-0.00020818956079693418,-5.649901372195565e-05,0.0006190085412260959,-0.002826474760780906,0.0004314623488699265,-0.0006356746283475712,0.0010509200529329465,-4.8497974218797424e-05,-4.379475107840758e-05,-0.0006071948123981263,-0.00024385784534841637,-0.0003138743167102609,-0.00031235845877164437,-0.0004673161940710324,0.0006320013501659449,9.635479387370971e-05,0.001955366991712726,0.0011648325351354405,0.002608829114740807,0.03398171705307207,0.6450487163674645,2.1838240316096602e-05,0.00173611072993074,0.0048618290407465015,0.005359025124522798,0.04543670287944446,0.6109860835969416,-0.0009311047152682494,-0.0008102568561751955,0.0004182749337455771,-0.0017997570426808718,-0.05403617089013546,-0.2950254697219079,0.0025192517617378396,-0.000622160860057619,-0.00552052646662804,-0.006383354057238333,-0.07424480205685202,-0.7894656518345511
RP_EUR,-6.101110053113867e-05,0.0006394175312840478,-0.0006222692170321231,0.0026683058727727804,0.0012117249427612276,-0.00010854196836274088,-4.477118671353253e-06,0.0007164884476773548,-0.00015827373633703345,-0.0010432042829827681,-4.9262006251993284e-06,-9.490484036145386e-05,-8.935179613422939e-05,-4.676605858233707e-05,-0.00011056857903257722,-7.92571861979452e-05,-8.149312178129531e-05,-7.168475488372739e-05,0.00010563323110335254,0.0003766734615606726,-0.0002107445418059184,-0.001045018735779113,-6.363016392840759e-05,-0.0001438714990253942,-0.00031945997686466665,-7.793955835833088e-05,-0.00013396208134341947,-0.0002599263116553896,-0.0002631620856502481,-0.00014595826776653276,4.6794687914575306e-05,1.6653345369377348e-14,-5.401501468327297e-10,1.1102230246251565e-15,-2.268241150460426e-11,1.554312234475219e-14,9.126033262418787e-13,-3.164135620181696e-13,-7.229772336359019e-12,-2.3542279237176444e-12,-1.4080403509808548e-11,-7.739364704661966e-12,3.008704396734174e-13,7.654516367416875e-06,7.269439208368311e-06,7.323321089547363e-06,6.810810169177728e-06,5.2965072239175015e-06,3.4590023356706467e-06,4.0392328382043985e-06,7.332439860840978e-06,5.8733992458481765e-06,6.244254401321925e-06,5.148886299544131e-06,4.225386263101427e-06
RP_JAP,-6.061174666616154e-05,0.0008621509903772306,-0.0006671752758441452,0.0033677853738478536,0.0028956509846000955,0.0003382056817125001,-4.8257040596855205e-06,0.00035367890523274603,-9.772693364495932e-05,-0.0013728110472455146,-4.974719273187489e-06,-0.00011965884258668957,-0.00011203579357355054,-6.060597902868281e-05,-0.00013864999816981527,-9.964159800091021e-05,-0.0001023955335094362,-9.039516729314467e-05,0.00013297926305666508,0.00026818606327250194,-4.901153708936068e-05,-0.000440493123446406,-0.00017940259281423732,-0.00015518651457768762,-0.0002177872948888604,-4.971877497983446e-05,-9.075729496987872e-05,-0.00028110544751103195,-0.00025563533512518166,-0.00016646181894397483,-5.0147824106061556e-05,1.9984014443252818e-14,-5.8936189262226435e-12,-2.664019005393925e-10,-2.897793116574121e-11,1.9984014443252818e-14,1.1235457009206584e-12,-3.991251773527438e-13,-9.097167463778533e-12,-3.0292435226897396e-12,-1.7886803149735897e-11,-1.0046963261345354e-11,3.7414515929867775e-13,8.250492830041978e-06,7.835622557461619e-06,7.893315728813022e-06,7.341095923374397e-06,5.708890277178469e-06,3.728318324069946e-06,4.353701346104799e-06,7.903339126480446e-06,6.330698321121986e-06,6.7304280848556886e-06,5.549774589885814e-06,4.554372425857878e-06
RP_CHN,-3.9089735603958786e-05,0.0007336472000718519,-0.0004464027812911553,0.002719564537880803,0.0019482154836769627,-0.00011956178541161488,-5.286466036591442e-06,0.0004653210535709995,-6.147170109882527e-05,-0.0008434240518034875,-3.678549742147652e-05,-7.773263641486228e-05,-7.279429234952062e-05,-3.8490915084121724e-05,-8.966846916036442e-05,-6.47919175050804e-05,-6.646875948201902e-05,-5.872424343800198e-05,8.628165840129931e-05,0.0002790240537986488,-0.00013864834063181952,-0.00048818198052746897,-0.0004057387097855525,-0.00016116786401343397,-0.00020835364146210011,-0.0001243521838861783,-0.00017376246912004234,-0.0002672858928887134,-0.00025904331700743466,-0.00016135468138056552,-0.00013096325408468168,1.3322676295501878e-14,-3.824163208321352e-12,1.1102230246251565e-15,-8.586529820497901e-09,1.3322676295501878e-14,7.294165271787278e-13,-2.5923707624997405e-13,-5.9013904873950196e-12,-1.9595436384634013e-12,-1.161348794909145e-11,-6.5042415897664796e-12,2.4202861936828413e-13,9.038257838822616e-06,8.583776198722859e-06,8.647190848920516e-06,8.041760435339995e-06,6.253980473491794e-06,4.0843012638625e-06,4.7694690596955525e-06,8.65795900639732e-06,6.9351606524215015e-06,7.373057088200241e-06,6.079674933490153e-06,4.989228055141126e-06
RP_BRA,-5.8967217373973035e-05,0.0007039451550527875,-0.0004062956567835174,0.003451685093688317,0.0020235907906629436,9.872194056792516e-05,-1.32682424508479e-05,0.0001678379117930895,-9.46170490467857e-05,-0.0012398756362136387,-5.772969620121415e-06,-0.0001392470884381547,-0.00010732988294459567,-5.836549320681339e-05,-0.00013280375730340133,-9.547709543034077e-05,-9.808038943792674e-05,-8.65467930211139e-05,0.00012674704213955224,6.229786126410453e-05,-0.000193529938843362,-0.0002775469945281994,-0.00039366660099016126,-0.00020088686887631546,-0.00036776368127766634,-0.00020110627371505707,-0.00017926963811643049,-0.0003381742588698389,-0.00032455617084148347,-0.00021568403014982085,-0.0002917595808960005,1.887379141862766e-14,-5.689337889691615e-12,1.1102230246251565e-15,-2.8593793999220907e-11,-7.08460345943962e-09,1.0336176359260207e-12,-3.8469227803261674e-13,-8.74134098438617e-12,-3.011479954295737e-12,-1.7490453529944716e-11,-1.0076939283010233e-11,3.5083047578154947e-13,2.268474828648337e-05,2.1544063494305377e-05,2.1703224206692795e-05,2.0184357920616236e-05,1.569332024775605e-05,1.0251010081896439e-05,1.1970791716775508e-05,2.1730252972584907e-05,1.7406268153496995e-05,1.8505327279427775e-05,1.5259120584865116e-05,1.252224870129659e-05
RP_IND,-8.643578400080454e-05,0.0005142417862957771,-0.00029584075461275283,0.005677501646020877,0.0019811727149865455,0.00023069477387727133,-3.0287580964349914e-05,0.0006654451316567833,-0.0001482272391795103,-0.0018656733788874336,-1.0937307375891159e-05,-0.00017106874002748018,-0.00017943615578663863,-8.800131051367455e-05,-0.00020253959010840816,-0.00014242450046553223,-0.0001463906089954614,-0.00012871550549631294,0.00019275476882185671,0.00041971603635615473,-0.0001613551870849328,-0.0007496748702745526,-0.00041085276431485074,-0.00026257469369461717,-0.00036853879162968006,-4.899210751529992e-05,-0.00017026406638642744,-0.00040859570742957096,-0.0003636278828772488,-0.00028037064831398784,-0.00026091896796309744,2.886579864025407e-14,-8.447686994372816e-12,1.1102230246251565e-15,-4.063860359337923e-11,2.9976021664879227e-14,-1.278314476493847e-07,-5.717648576819556e-13,-1.3085643679744408e-11,-4.217182159038657e-12,-2.5333624087409135e-11,-1.3726242364953123e-11,5.506706202140776e-13,5.178308209674576e-05,4.917920477298665e-05,4.954252458500008e-05,4.607536021161707e-05,3.5831015628984275e-05,2.3335867633811347e-05,2.732613986200505e-05,4.960422656741237e-05,3.973373020715876e-05,4.2242585945873046e-05,3.48323763521563e-05,2.8584834941280945e-05
RP_CAN,-6.770345880646733e-05,0.0006763148181443412,-4.752257000029125e-05,0.0035047591157977287,0.00162535138883535,6.80432276123355e-05,-1.6322217374353798e-05,0.00058618610695782,-9.014118443562147e-05,-0.001211871196952763,-5.817343657343876e-06,-0.00011112058163120775,-0.00010430868803534832,-0.00020246429584369618,-0.00013017978897134075,-9.262944030197229e-05,-9.530916466327088e-05,-8.392512474253433e-05,0.00012329247173981095,0.00029341745713451495,-0.00010749354542649581,-0.0009101925559051871,-0.00017065432550145143,-0.00014063035080780217,-0.00029747850824823896,-2.774292441498627e-05,-0.00011443815587097728,-0.00025935038306335034,-0.00025273224329325217,-0.0001462555306880331,-4.494640584051801e-05,1.887379141862766e-14,-5.5278004396086544e-12,1.1102230246251565e-15,-2.7745583608407287e-11,1.887379141862766e-14,1.013633621482768e-12,-4.607314529891937e-11,-8.500422588042511e-12,-2.9165558856902862e-12,-1.697031404290783e-11,-9.732215033864122e-12,3.4083846855992306e-13,2.7906168686975263e-05,2.65029286661278e-05,2.6698723502027732e-05,2.483025436816888e-05,1.9309532405253904e-05,1.2610513794308886e-05,1.4707710154215903e-05,2.6731974399618608e-05,2.1412722237545978e-05,2.2764755699400396e-05,1.877135922367934e-05,1.540453073323178e-05
