,baseline,variation,method,USA,EUR,JAP,CHN,BRA,IND,ROW,aggregation_method,CAN,KOR,RUS,AUS,MEX
180,403,1.1,fixed_point,11.99999967184072,11.99999968263566,11.999999644015984,11.99999087280273,11.999957293779609,11.999978249336396,11.99999817552439,,,,,,
181,403,1.2,fixed_point,11.999999667426907,11.99999968421973,11.999999641784225,11.999995252238527,11.99992994713685,11.999973514195451,11.999996619095551,,,,,,
182,403,1.3,fixed_point,11.999999663236023,11.99999968591738,11.999999640859707,11.999973672174017,11.99991463082391,11.999972351525972,11.999996309159627,,,,,,
183,403,1.4,fixed_point,11.999999662400535,11.999999687710316,11.999999640859707,11.999981109106722,11.999901500719297,11.999964391325106,11.99999684898856,,,,,,
184,403,1.5,fixed_point,11.999999661757055,11.999999689665506,11.999999640859707,11.999970030621537,11.999995697165724,11.99995547613709,11.999994671745627,,,,,,
185,403,1.6,fixed_point,11.999999661106228,11.99999969176688,11.999999640859707,11.99996825158104,11.999930593124065,11.999955214859344,11.999994273806742,,,,,,
186,403,1.7,fixed_point,11.999999813333154,11.999999693903204,11.999999640859707,11.999971452182937,11.99984001176345,11.999939980507753,11.999994812230783,,,,,,
187,403,1.8,fixed_point,11.999998950626711,11.999999690782868,11.999999640859707,11.999986556796932,11.999900738092848,11.999963332466104,11.999997542679964,,,,,,
188,403,1.9,fixed_point,11.999999681104596,11.99999968902548,11.999999640859707,11.99998146860605,11.999997352389656,11.999977508532147,11.999997024582107,,,,,,
189,403,1.10,fixed_point,11.99999971160616,11.999999688151291,11.999999640859707,11.999987478890176,11.999974555340662,11.999983022489907,11.999997750590234,,,,,,
190,403,1.11,fixed_point,11.999999640279754,11.999999687935324,11.999999640859707,11.99998958091068,11.999963127091748,11.999985443998996,11.99999811687567,,,,,,
191,403,1.12,fixed_point,2.7431917846190625,11.999999640859707,11.999999640859707,11.999989391240067,11.999988594761968,11.999996100416986,11.999998538887285,,,,,,
192,403,1.13,fixed_point,0.8414484091666101,11.999999640859707,11.999999640859707,11.999992686084047,11.999977899925137,11.999991841897868,11.99999968200934,,,,,,
193,403,1.14,fixed_point,0.4882869968547351,11.999999640859707,11.999999640859707,11.999995102250407,11.999981712660231,11.999996781364986,11.999999059758505,,,,,,
194,403,1.15,fixed_point,0.3390980588158705,11.999999641682628,11.999999641726474,11.999999135516276,11.999984234460252,11.999994639862864,11.999999062083354,,,,,,
195,403,1.16,fixed_point,0.2561639764662116,11.999999642614036,11.99999964266827,11.99999559782049,11.999986374024918,11.999994604996406,11.99999978448435,,,,,,
196,403,1.17,fixed_point,0.2030444392521211,11.999999643497594,11.999999643562228,11.999997283092275,11.999996770017074,11.999996005854996,11.99999942326738,,,,,,
197,403,1.18,fixed_point,0.1648259254863259,11.999999644637672,11.999999644712927,11.999997814292902,11.999999624369208,11.999996702648136,11.99999942510814,,,,,,
198,403,1.19,fixed_point,0.137027965064452,11.999999645453364,11.999999645538832,11.999996990761396,11.999993574588462,11.999997380090123,11.999999645511537,,,,,,
199,403,1.20,fixed_point,0.1150280520604221,11.99999964623205,11.99999964632736,11.99999845646492,11.999997862255752,11.999997542230814,11.999999646288908,,,,,,
200,403,1.21,fixed_point,0.0955273050791703,11.99999964777023,11.999999647875438,11.999998920806268,11.99999981513633,11.999997993001326,11.999999647822753,,,,,,
201,403,1.22,fixed_point,0.0797470754341365,11.999999648513857,11.999999648626977,11.999998275182492,11.999996187221504,11.999998373170603,11.999999648565272,,,,,,
202,403,1.23,fixed_point,0.065055331043696,11.999999649227496,11.99999964934648,11.99999981569864,11.999998600728556,11.999998814056488,11.999999649278342,,,,,,
203,403,1.24,fixed_point,0.0493231485045871,11.99999964996758,11.99999965008794,11.999998988276763,11.99999964010425,11.999998594787506,11.999999650018404,,,,,,
204,403,1.25,fixed_point,0.0100000041630877,11.999999651058884,11.999999651145574,11.999999729103576,11.999997743556836,11.9999998071108,11.99999965111049,,,,,,
205,403,1.26,fixed_point,0.0100000041630877,11.99999965167738,11.99999965176856,11.999999730112965,11.999998054573965,11.999999674768212,11.999999651729022,,,,,,
206,403,1.27,fixed_point,0.0100000041630877,11.999999652276518,11.999999652372177,11.999998908866884,11.999998118527952,11.999999779000849,11.99999965232824,,,,,,
207,403,1.28,fixed_point,0.0100000041630877,11.999999652858744,11.999999652958872,11.99999973204211,11.999998524052897,11.999999758137788,11.99999965291058,,,,,,
208,403,1.29,fixed_point,0.0100000041630877,11.999999653399437,11.999999653504045,11.999999802184869,11.999998640810862,11.999999647735455,11.999999653451502,,,,,,
209,403,1.30,fixed_point,0.0100000041630877,11.999999653939843,11.99999965404892,11.999999803068365,11.999998665830423,11.999999645232489,11.999999653992097,,,,,,
210,403,1.31,fixed_point,0.0100000041630877,11.999999654454635,11.9999996545682,11.999999803910557,11.999998685740255,11.999999748032286,11.999999654507146,,,,,,
211,403,1.32,fixed_point,0.0100000041630877,11.999999654915408,11.999999655033514,11.999999804665578,11.99999925767648,11.999999810987898,11.999999654968416,,,,,,
212,403,1.33,fixed_point,0.0100000041630877,11.999999655414992,11.9999997360334,11.99999980548328,11.999999772918883,11.99999981278884,11.999999655468187,,,,,,
213,403,1.34,fixed_point,0.0100000041630877,11.99999965587761,11.999999656004752,11.999999656124198,11.999999200081207,11.999999701979435,11.999999655931198,,,,,,
214,403,1.35,fixed_point,0.0100000041630877,11.999999656317744,11.999999656449456,11.999999656570344,11.99999920547009,11.999999816518198,11.999999656371765,,,,,,
215,403,1.36,fixed_point,0.0100000041630877,11.99999965674993,11.99999965688625,11.999999657008631,11.999999804641009,11.99999980771729,11.99999965680441,,,,,,
216,403,1.37,fixed_point,0.0100000041630877,11.999999657160531,11.999999657301498,11.99999965742542,11.999999240219443,11.999999808392692,11.99999965721553,,,,,,
217,403,1.38,fixed_point,0.0100000041630877,11.999999657553344,11.999999808789518,11.9999996578245,11.999999463990926,11.999999812092597,11.99999965760892,,,,,,
218,403,1.39,fixed_point,0.0100000041630877,11.999999657942144,11.99999980942626,11.999999658219666,11.999999453686431,11.999999817776848,11.999999657998307,,,,,,
219,403,1.40,fixed_point,0.0100000041630877,11.999999658315474,11.999999658470625,11.999999658599444,11.999999625035048,11.99999981029542,11.99999965837227,,,,,,
220,404,1.0,fixed_point,0.187478131896025,11.999999645681337,11.99999964573866,11.99999750252814,11.99998920016177,11.999996116734046,11.999999426776096,,,,,,
221,404,1.1,fixed_point,0.2051544586415533,11.99999699441826,11.99999076139536,11.99999024962062,11.999937743457114,11.999975331076476,11.999998659979376,,,,,,
222,404,1.3,fixed_point,0.1761151655138343,11.999999640859707,11.999999640859707,11.99999792550069,11.999999379015176,11.999994856455064,11.9999994188988,,,,,,
223,404,1.4,fixed_point,0.1743197711869422,11.999999656612044,11.99999965667864,11.999998365123613,11.999999817080772,11.999998564068235,11.99999965663075,,,,,,
224,404,1.5,fixed_point,0.224974439445167,11.999999645319429,11.999999646313748,11.999999075401387,11.999997058469114,11.999998738478372,11.999999646068726,,,,,,
225,404,1.0,fixed_point,0.187478131896025,11.999999645681337,11.99999964573866,11.99999750252814,11.99998920016177,11.999996116734046,11.999999426776096,,,,,,
226,404,1.1,fixed_point,0.2051544586415533,11.99999699441826,11.99999076139536,11.99999024962062,11.999937743457114,11.999975331076476,11.999998659979376,,,,,,
227,404,1.2,fixed_point,0.1743627752219347,11.999999656551736,11.99999965661857,11.99999981702509,11.999997306146923,11.999998543584017,11.999999656571,,,,,,
228,404,1.3,fixed_point,0.2249745263405417,11.99999964531949,11.999999646313809,11.999998880993568,11.999997128328182,11.999998772536546,11.999999646068783,,,,,,
229,404,1.4,fixed_point,0.1778131418143359,11.99999061975176,11.999981831568158,11.99997918930278,11.99992905456008,11.999976757542338,11.999998659979376,,,,,,
230,404,1.5,fixed_point,0.1818874476190909,11.999990952716407,11.999969615160756,11.999978723032592,11.999930893979364,11.999970899282362,11.999998478657302,,,,,,
231,404,1.6,fixed_point,0.2069905218287317,11.999999658780723,11.999999661531495,11.999999662339748,11.999999266183382,11.999999816451329,11.999999660793636,,,,,,
232,404,1.7,fixed_point,0.2117548071990163,11.999999790833485,11.999999649052604,11.999999740187738,11.99999824265486,11.999999376696206,11.999999648633136,,,,,,
233,404,baseline,fixed_point,0.1874708169841457,11.9999996456835,11.999999645740823,11.999996984299669,11.999999626327842,11.999996653684615,11.999999426779585,,,,,,
234,404,1.2,fixed_point,0.1631453238276492,11.999999640859707,11.999999640859707,11.99997857412607,11.99999574607608,11.999972130135486,11.9999977742574,,,,,,
235,404,1.3,fixed_point,0.1856053209034172,11.999992941765496,11.999999763951834,11.999955955426884,11.999695090025286,11.999895599284654,11.999995753000375,,,,,,
236,404,1.6,fixed_point,0.1535057733174346,11.99995438509108,11.999918068447869,11.999910903979837,11.99959977167549,11.999857529919147,11.999996415661162,,,,,,
237,404,1.7,fixed_point,0.1623148464800382,11.999948208617203,11.999999296206637,11.999929598866874,11.999519825437057,11.999787364589409,11.999992830605992,,,,,,
238,404,1.8,fixed_point,11.999999676510514,11.999999668801255,11.999957765389292,11.99998978122056,11.999979845617696,11.99999326788282,11.99999893820748,,,,,,
239,404,1.9,fixed_point,0.1501241063495924,11.999999652468489,11.999999652406148,11.99999838179102,11.99999430570371,11.999997672699411,11.999999652494838,,,,,,
240,404,1.10,fixed_point,0.0618639819189917,11.999999640859707,11.999999640859707,11.9999825492741,11.999948409103284,11.999982322133116,11.99999815789722,,,,,,
241,404,1.11,fixed_point,0.0662343496789637,11.999999640859707,11.999999640859707,11.999994111778028,11.999992652545568,11.99999197339549,11.999999407376132,,,,,,
242,404,2.0,fixed_point,0.0892146803153454,11.999999654133967,11.999999654282398,11.999999803447642,11.999996292114242,11.999998520626091,11.999999654103757,,,,,,
243,404,2.1,fixed_point,0.0818936301215378,11.999996434916907,11.999996618424008,11.999992607532054,11.99997159800228,11.99999252581908,11.9999994188988,,,,,,
244,404,2.2,fixed_point,0.099195668618242,11.999999640859707,11.999999640859707,11.999993649924823,11.999963736218506,11.999984830616633,11.999998478657302,,,,,,
245,404,2.3,fixed_point,0.0785466761186419,11.999987286976454,11.999987963737132,11.999953841501156,11.999857922717236,11.999950115258724,11.999997350852937,,,,,,
246,405,1.0,fixed_point,11.999998752467915,11.999999687845673,11.999999640859707,11.999955542659698,11.99999246503344,11.999947995128426,11.999994328332267,,,,,,
247,405,1.1,fixed_point,11.999999659288608,11.99999969102486,11.999999640859707,11.9999569530016,11.999903563642649,11.999925863437454,11.999996599581316,,,,,,
248,405,1.2,fixed_point,11.999999657108484,11.999999687070222,11.999999640859707,11.999928620345743,11.999992486345771,11.999899870806203,11.999990621129395,,,,,,
249,405,1.3,fixed_point,11.999999805216468,11.999999698542304,11.999999640859707,11.999911279663957,11.99998021054645,11.999863663505346,11.999987084749057,,,,,,
250,405,1.4,fixed_point,11.999994536237397,11.999999713972713,11.999991177673907,11.999688947934986,11.999022316964618,11.999512409672109,11.99996408331682,,,,,,
251,405,1.5,fixed_point,11.99999966557241,11.99999968775463,11.999999640859707,11.99998533922753,11.999996766182628,11.999967080465357,11.9999962653036,,,,,,
252,405,1.6,fixed_point,11.999999687906538,11.999999682933923,11.99999964426695,11.999989965168202,11.999966500046629,11.999983185200527,11.99999784782774,,,,,,
253,405,1.7,fixed_point,11.999999703016975,11.999999680743048,11.999999646703376,11.999989977308386,11.999979545865012,11.999989664471276,11.999998695886154,,,,,,
254,405,1.8,fixed_point,1.3686575519923212,11.999999646124278,11.999999645938734,11.999998421756594,11.99998459264439,11.99999249304466,11.999999073032452,,,,,,
255,405,1.9,fixed_point,0.5575661380425928,11.999999647965412,11.999999648007115,11.99999589174225,11.999999557635885,11.999994740220128,11.999999611731509,,,,,,
256,405,1.10,fixed_point,0.3487170269874557,11.999999649783812,11.999999649839664,11.999995936642533,11.999993292238443,11.999996022551892,11.999999433335738,,,,,,
257,405,1.11,fixed_point,0.2518349685589611,11.99999965137073,11.999999651440568,11.999997430412254,11.999999728162996,11.999996758512408,11.99999965135942,,,,,,
258,405,1.12,fixed_point,0.1956161430372291,11.999999652861884,11.99999965294466,11.9999990070065,11.999996156180856,11.999997640438927,11.999999652840549,,,,,,
259,405,1.13,fixed_point,0.1581992724016551,11.999999654190688,11.999999654286237,11.999998247267731,11.99999862116342,11.999997994215756,11.99999965415967,,,,,,
260,405,1.14,fixed_point,0.1311647217895515,11.999999655405034,11.99999965551275,11.999998359889004,11.999999807693184,11.999998347708514,11.999999655364794,,,,,,
261,405,1.15,fixed_point,0.1123474500498616,11.999999653820398,11.999999653954184,11.999999802917564,11.999999756266352,11.999998580319591,11.999999653794418,,,,,,
262,405,1.16,fixed_point,0.0963392017801663,11.999999655394811,11.99999965553019,11.999999805464284,11.999996894512089,11.999998654095846,11.99999965535246,,,,,,
263,405,1.17,fixed_point,0.0835689909941723,11.999999654459664,11.999999654612385,11.999999803980815,11.999999662978896,11.999998752713529,11.999999654427944,,,,,,
264,405,1.18,fixed_point,0.0701642715747698,11.999999656913864,11.999999657060007,11.999999738674292,11.999997808280003,11.999999807982904,11.999999656862382,,,,,,
265,405,1.19,fixed_point,0.0604994222996578,11.999999655300028,11.999999655462704,11.999999736091116,11.999999777237107,11.999999480485794,11.999999655267285,,,,,,
266,405,1.20,fixed_point,0.0356096352246417,11.999999655442448,11.999999655587848,11.999999736274392,11.99999776185096,11.999999667308568,11.999999655425649,,,,,,
267,405,1.21,fixed_point,0.0100000040122162,11.999999656115197,11.99999965622314,11.999999806518836,11.999999027583184,11.99999976547423,11.99999965612589,,,,,,
268,405,1.22,fixed_point,0.0100000041630877,11.999999658196629,11.999999658305184,11.99999980988575,11.999998801025292,11.99999974066626,11.999999658194968,,,,,,
269,405,1.23,fixed_point,0.0100000041630877,11.999999658372897,11.99999965848805,11.999999810182365,11.999999602618573,11.999999741507123,11.999999658370852,,,,,,
270,405,1.24,fixed_point,0.0100000041630877,11.99999965840848,11.999999658528784,11.999999658600906,11.999999391986435,11.999999805126803,11.999999658407726,,,,,,
271,405,1.25,fixed_point,0.0100000041630877,11.999999658401494,11.999999658527186,11.99999965859984,11.999999361700617,11.999999812722317,11.999999658400792,,,,,,
272,405,1.26,fixed_point,0.0100000041630877,11.99999965932876,11.999999659458847,11.99999965953173,11.99999913989225,11.99999981179914,11.999999659325146,,,,,,
273,405,1.27,fixed_point,0.0100000041630877,11.999999658884011,11.999999659019077,11.99999965909348,11.9999992091652,11.99999981109018,11.999999658886985,,,,,,
274,405,1.28,fixed_point,0.0100000041630877,11.999999659022937,11.99999981115764,11.999999659236163,11.999999155319395,11.999999811322647,11.999999659021764,,,,,,
275,405,1.29,fixed_point,0.0100000041630877,11.999999658869946,11.999999810921071,11.999999659091804,11.999999273809218,11.999999811090658,11.99999965886995,,,,,,
276,405,1.30,fixed_point,0.0100000041630877,11.999999659495629,11.999999659648497,11.99999965972482,11.999999625670226,11.99999981211629,11.999999659494598,,,,,,
277,405,1.31,fixed_point,0.0100000041630877,11.999999659644931,11.99999965980225,11.999999659879172,11.99999962054568,11.999999817969636,11.999999659643851,,,,,,
278,405,1.32,fixed_point,0.0100000041630877,11.99999965983158,11.999999659993977,11.999999660072024,11.999999608828228,11.99999981268026,11.999999659830207,,,,,,
279,405,1.33,fixed_point,0.0100000041630877,11.999999659882908,11.999999660049472,11.999999660128694,11.99999950084002,11.999999814882583,11.999999659884196,,,,,,
280,405,1.34,fixed_point,0.0100000041630877,11.999999660591914,11.999999660764988,11.99999966084514,11.999999676250086,11.999999660878162,11.999999660589712,,,,,,
281,405,1.35,fixed_point,0.0100000041630877,11.999999660360285,11.999999660537249,11.99999966061824,11.9999994785921,11.999999660651854,11.99999966035876,,,,,,
282,405,1.36,fixed_point,0.0100000041630877,11.99999966082636,11.999999661007568,11.999999661090037,11.999999524684108,11.999999661123796,11.999999660828207,,,,,,
283,405,1.37,fixed_point,0.0100000041630877,11.999999661039578,11.999999661227134,11.999999661310117,11.99999981469334,11.999999661345152,11.999999661036997,,,,,,
284,405,1.38,fixed_point,0.0100000041630877,11.999999661520883,11.999999661711728,11.999999661796023,11.99999981548023,11.99999966183142,11.99999966151893,,,,,,
285,405,1.39,fixed_point,0.0100000041630877,11.999999661384583,11.999999661581958,11.999999661667546,11.999999815273789,11.999999661703756,11.999999661383784,,,,,,
286,405,1.40,fixed_point,0.0100000041630877,11.999999661874345,11.999999662075917,11.999999662162246,11.999999816075569,11.99999966219922,11.99999966187088,,,,,,
287,501,baseline,fixed_point,0.2348343770173177,11.999999651797848,11.999999651870816,11.999999806893287,11.999999676380469,11.999999716208162,11.9999996517838,,,,,,
288,501,1.0,fixed_point,0.1487193306963431,11.999999653855069,11.99999965394638,11.999999776438464,11.9999996540798,11.999999813216345,11.99999965382622,,,,,,
289,501,2.0,fixed_point,0.1549516344207666,11.999999650673612,11.99999965076537,11.999999771285704,11.999992456020651,11.999999747192623,11.999999650660689,,,,,,
290,501,2.0.0,fixed_point,11.99999943434198,11.999999682981016,11.999999640859707,11.999999165386123,11.999789544041455,11.999998135913907,11.99999976825734,,,,,,
291,501,2.0.1,fixed_point,11.999999645090696,11.99999918206978,11.999999640859707,11.999999117801954,11.999418198229822,11.999980842200818,11.999999648986217,,,,,,
292,501,2.0.2,fixed_point,11.999999785854245,11.999999503724506,11.999994786281007,11.999625265103392,11.999266469308342,11.999982288235818,11.999969396528508,,,,,,
293,501,2.0.3,fixed_point,11.999999422866567,11.999996991422726,11.999999670737877,11.999709214325472,11.99999793233668,11.999998275388338,11.999998841301451,,,,,,
294,501,2.0.4,fixed_point,11.999989807760848,11.999996991732374,11.999992398416856,11.999996211115883,11.99998944421549,11.999958702016292,11.999975354875758,,,,,,
295,501,2.0.5,fixed_point,11.999973671900614,11.999999679112491,11.999999640859707,11.999999737422415,11.999911561382804,11.999998134127996,11.99999974974972,,,,,,
296,501,2.0.6,fixed_point,11.99997310186218,11.99999967704674,11.999999641107111,11.999999737631043,11.999999781850772,11.999999165182729,11.999999669783396,,,,,,
297,501,2.0.7,fixed_point,0.9585352209813718,11.999999641043493,11.999999641078386,11.9999997612052,11.99999964120089,11.999999754197598,11.999999712626122,,,,,,
298,501,2.0.8,fixed_point,0.4374952885627024,11.999999643834055,11.999999643883037,11.999999655997014,11.99998645919506,11.999999482696904,11.999999486186884,,,,,,
299,501,2.0.9,fixed_point,0.2832173981539398,11.999999646264028,11.999999646326584,11.999999777091151,11.999987942389849,11.999997295339542,11.999999790301706,,,,,,
300,501,2.0.10,fixed_point,0.2085311638027993,11.999999648373278,11.999999648449034,11.999999805174664,11.999999648576091,11.999999747778103,11.999999793698914,,,,,,
301,501,2.0.11,fixed_point,0.1637977627938953,11.999999650214868,11.99999965030352,11.999998722108828,11.999999764057122,11.99999966938494,11.99999965020452,,,,,,
302,501,2.0.12,fixed_point,0.1335297783036323,11.999999651871324,11.99999965197214,11.999999709004578,11.999999652102677,11.999999805319211,11.99999965185147,,,,,,
303,501,2.0.13,fixed_point,0.1112865842492914,11.999999653328516,11.999999653440913,11.999999700978892,11.999999663467394,11.999999749439503,11.999999653299843,,,,,,
304,501,2.0.14,fixed_point,0.0938819509366905,11.999999654633514,11.999999654756536,11.999999692133038,11.999999654889384,11.9999997753621,11.999999654596962,,,,,,
305,501,2.0.15,fixed_point,0.079536062843966,11.999999655806793,11.999999655939142,11.999999806108152,11.99999980121304,11.999999643552336,11.999999655763755,,,,,,
306,501,2.0.16,fixed_point,0.0684835089641742,11.9999996559618,11.999999656102643,11.99999974297568,11.999999722324336,11.99999964997329,11.99999965591861,,,,,,
307,501,2.0.17,fixed_point,0.0575438751128895,11.999999656276014,11.99999965642026,11.99999973762251,11.999999106039269,11.999999697909551,11.999999656232658,,,,,,
308,501,2.0.18,fixed_point,0.046808143755331,11.999999656547464,11.999999656692555,11.99999973805681,11.999999011142936,11.9999997763,11.999999656508145,,,,,,
309,501,2.0.19,fixed_point,0.0100000041630877,11.99999965682933,11.999999656931276,11.99999973839642,11.999998904965858,11.999999729681514,11.999999656832356,,,,,,
310,501,2.0.20,fixed_point,0.0100000041630877,11.999999657426804,11.999999657531635,11.999999808626276,11.999999215409453,11.999999777528664,11.99999965742646,,,,,,
311,501,3.0,fixed_point,0.0792195684143076,11.999999662138496,11.999999662388564,11.999999662472517,11.999999687554231,11.999999809930088,11.999999661935336,,,,,,
312,601,1.0,fixed_point,0.0100000002632991,11.999999679402746,11.99999967952068,11.999999679760943,11.99999967976589,11.999999679769443,11.999999679565551,,,,,,
313,601,baseline,fixed_point,0.0922287697102448,11.999999654217866,11.999999654384,11.99999965452366,11.999999685733828,11.999999729034265,11.999999654361988,,,,,,
314,601,1.0,fixed_point,0.0100000002632991,11.999999679755607,11.999999679873564,11.999999680064064,11.99999968006732,11.999999680068898,11.999999679854028,,,,,,
315,601,1.1,fixed_point,0.0100000002632991,11.999999679692843,11.999999679812277,11.999999680001808,11.99999968000513,11.999999680006646,11.999999679793744,,,,,,
316,601,1.2,fixed_point,0.0100000002632991,11.99999967961498,11.99999967973251,11.999999679925397,11.99999967992894,11.999999679930404,11.999999679716584,,,,,,
317,601,1.3,fixed_point,0.0100000002632991,11.999999678761084,11.99999967890262,11.99999967907922,11.999999679082192,11.999999679083691,11.999999678874824,,,,,,
318,601,1.4,fixed_point,0.0100000002632991,11.999999678645873,11.999999678768257,11.999999678968456,11.99999967897171,11.99999967897309,11.999999678761045,,,,,,
319,601,1.5,fixed_point,0.0100000002632991,11.999999676385574,11.99999967652844,11.999999676712717,11.999999676716048,11.99999967671741,11.999999676511957,,,,,,
320,601,1.6,fixed_point,0.0100000002632991,11.999999676104094,11.999999676258255,11.999999676416785,11.999999676421284,11.999999676423055,11.99999967620942,,,,,,
321,601,1.7,fixed_point,0.0100000002632991,11.999999673472368,11.999999673630612,11.999999673756802,11.999999673762,11.999999673764073,11.999999673563272,,,,,,
322,601,1.8,fixed_point,0.0100000002632991,11.999999672644762,11.99999967282004,11.999999672925624,11.99999967293098,11.999999672932043,11.999999672770588,,,,,,
323,601,1.9,fixed_point,0.0100000002632991,11.999999670009926,11.999999670141069,11.999999670254155,11.999999670261063,11.99999967026046,11.999999670116926,,,,,,
324,601,1.10,fixed_point,0.0100000002632991,11.999999663932927,11.999999664012597,11.999999664119862,11.999999812524935,11.999999664128175,11.999999663996606,,,,,,
325,601,1.11,fixed_point,0.0100000002632991,11.999999660784225,11.999999660848763,11.999999660970737,11.999999807432864,11.9999996609812,11.999999660856666,,,,,,
326,601,1.12,fixed_point,0.0100000002632991,11.99999965885379,11.999999658916972,11.99999963423648,11.999999659042484,11.999999659041515,11.99999965892957,,,,,,
327,601,1.13,fixed_point,0.0100000002632991,11.99999965897928,11.999999659060263,11.99999973652425,11.999999659189324,11.999999659188356,11.999999659074865,,,,,,
328,601,1.14,fixed_point,0.0628317429402292,11.999999657446798,11.999999657623809,11.999999802244004,11.999999657797671,11.999999802279484,11.99999965759918,,,,,,
329,601,1.15,fixed_point,0.092228740966847,11.999999654217866,11.999999654384,11.99999965452366,11.999999684475176,11.999999729034265,11.999999654361988,,,,,,
330,601,1.16,fixed_point,0.1441793479004484,11.999999653161286,11.999999653359277,11.999999653484071,11.99999967576708,11.999999695521954,11.99999965331914,,,,,,
331,601,1.17,fixed_point,0.1398873375487405,11.999999657445304,11.999999657695888,11.999999802281776,11.99999968830818,11.9999997343361,11.999999657621595,,,,,,
332,601,1.18,fixed_point,0.1842278804986922,11.999999656076003,11.999999656306189,11.999999656423975,11.999999682489712,11.999998991896712,11.999999656243268,,,,,,
333,601,1.19,fixed_point,0.0990453927714402,11.999999644905955,11.99999964496009,11.99999968718669,11.999999689178736,11.999999781870198,11.999999781634832,,,,,,
334,601,1.20,fixed_point,0.1863497686418595,11.999999818848464,11.999999818848464,11.999999768152597,11.999999737781463,11.99999542646218,11.999999774876304,,,,,,
335,601,1.21,fixed_point,0.4323377071784922,11.999999818848464,11.999999818848464,11.999997122108503,11.99999980092652,11.999997396752892,11.99999970884536,,,,,,
336,601,1.22,fixed_point,0.4564663872253831,11.999999818848464,11.999999818848464,11.999998197709951,11.99999968998556,11.999999336857808,11.999999429015675,,,,,,
337,601,1.23,fixed_point,0.4210832145845485,11.999999818848464,11.999999818848464,11.999999679645562,11.999999821325623,11.999997857579771,11.99999975715818,,,,,,
338,601,1.24,fixed_point,0.5102450915213583,11.999999818848464,11.999999818848464,11.99999974244706,11.999999774876311,11.999999788255735,11.99999973451949,,,,,,
339,601,1.25,fixed_point,0.4151658239407712,11.999999818848464,11.999999818848464,11.999999818848464,11.999999706890652,11.999999528901895,11.99999980539434,,,,,,
340,601,1.26,fixed_point,0.2530038584194302,11.999999818848464,11.999999818848464,11.999999818848464,11.99999981886014,11.999993161504038,11.999999565942858,,,,,,
341,601,1.27,fixed_point,0.2343110627374179,11.999999819513835,11.999999819581856,11.999999655009807,11.999999653920211,11.99999490807623,11.999999776049712,,,,,,
342,601,1.28,fixed_point,0.2118472267605162,11.999999820005105,11.999999820088416,11.999999820124977,11.999999659520435,11.999999777000728,11.999999744279917,,,,,,
343,602,1.0,fixed_point,0.0100000002632991,11.999999679428404,11.99999967954782,11.999999679789138,11.999999679794152,11.999999679797757,11.999999679590964,,,,,,
344,602,1.1,fixed_point,0.0100000002632991,11.999999679442002,11.99999967956242,11.999999679797956,11.9999996798029,11.999999679806438,11.999999679600744,,,,,,
345,602,1.2,fixed_point,0.0100000002632991,11.999999679367834,11.99999967948613,11.999999679725676,11.99999967973083,11.999999679734367,11.999999679525246,,,,,,
346,602,1.3,fixed_point,0.0100000002632991,11.999999678512683,11.999999678661972,11.99999967887892,11.999999678883231,11.999999678886857,11.999999678680728,,,,,,
347,602,1.4,fixed_point,0.0100000002632991,11.999999678441698,11.999999678565858,11.999999678809631,11.999999678814186,11.999999678817698,11.999999678607036,,,,,,
348,602,1.5,fixed_point,0.0100000002632991,11.99999967623346,11.999999676383457,11.999999676604013,11.999999676608605,11.999999676612124,11.999999676406029,,,,,,
349,602,1.6,fixed_point,0.0100000002632991,11.99999967605824,11.999999676216117,11.99999967640846,11.999999676413587,11.999999676417788,11.999999676203055,,,,,,
350,602,1.7,fixed_point,0.0100000002632991,11.999999673250368,11.99999967341758,11.999999673565982,11.999999673571065,11.999999673575545,11.999999673372608,,,,,,
351,602,1.8,fixed_point,0.0100000002632991,11.999999672442168,11.999999672631034,11.999999672750771,11.999999672755704,11.999999672758696,11.999999672599108,,,,,,
352,602,1.9,fixed_point,0.0100000002632991,11.999999669825897,11.999999669965735,11.99999967009071,11.99999967009777,11.999999670098545,11.999999669962769,,,,,,
353,602,1.10,fixed_point,0.0100000002632991,11.999999664928083,11.999999665012218,11.999999665126763,11.999999814154208,11.999999665136356,11.99999966501392,,,,,,
354,602,1.11,fixed_point,0.0100000002632991,11.999999660659975,11.999999660728523,11.999999660856457,11.999999739262709,11.999999660868298,11.999999660750673,,,,,,
355,602,1.12,fixed_point,0.0100000002632991,11.999999659998494,11.999999660063535,11.99999973815133,11.999999660192584,11.999999660192296,11.999999660085429,,,,,,
356,602,1.13,fixed_point,0.0100000002632991,11.999999659898473,11.999999659976734,11.999999660094918,11.99999966011033,11.999999660109795,11.999999660003429,,,,,,
357,602,1.14,fixed_point,0.061662297069091,11.999999657842896,11.999999657974136,11.999999802814576,11.999999658148912,11.999999802848698,11.999999657981888,,,,,,
358,602,1.15,fixed_point,0.0843256760959154,11.999999657534062,11.999999657654438,11.999999802290038,11.999999657826006,11.999999734340854,11.999999657642954,,,,,,
359,602,1.16,fixed_point,0.1220620813130769,11.9999996574045,11.999999657578565,11.999999708984138,11.999999683693607,11.999998941914363,11.99999965752366,,,,,,
360,602,1.17,fixed_point,0.1107521605496329,11.999999660400594,11.999999660679864,11.9999997391012,11.999999702813058,11.999999807128685,11.999999660552408,,,,,,
