,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ZAF,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ZAF,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ZAF,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ZAF,T Patent ROW
RP_RUS,-0.00022263315636705805,-5.275224511103183e-06,0.0039774681383863975,0.013085816602323996,0.008103978431364123,0.00936612858884689,-1.1552672013470655e-06,-0.002435327824452105,-0.00035136049034323324,-0.0010503020293517462,-5.3259668368332846e-05,-0.00018588453098766777,-0.00023511696185918307,-0.00017692000764624183,-5.275089247303022e-05,-0.00011333522814793717,-0.00013361968548508685,-7.276736131101025e-05,-7.09058074049862e-05,-0.0012476181744064396,0.0037420006453836585,0.010763474208017598,0.002385488272552694,0.003192190530686423,0.002690307433474981,0.0045242421636770835,0.002195579655460689,0.0032374335519969044,0.004541664728713313,0.0023522876438630824,-0.00024586808968163343,3.3306690738754696e-15,0.0,0.0,2.9976021664879227e-14,2.3314683517128287e-14,1.1782796960346786e-11,0.0,-8.125167205719208e-12,-3.8187786266519197e-10,2.220446049250313e-15,3.219646771412954e-14,8.22231172037391e-12,2.1806011007985404e-06,1.9961713981775375e-06,2.0765648856002628e-06,1.5920386564616251e-06,1.5148869814129995e-06,1.0235184655371654e-06,1.7654392303612099e-06,2.07479106784092e-06,1.6872971853043595e-06,1.6415387238399859e-06,1.5016297061354322e-06,9.948009616067566e-07
RP_MEX,-1.867564874413752e-05,-0.001169813978436074,0.0015529586577189836,0.025856947196062352,0.01263551416865405,0.012148376846410347,-5.677471703879888e-07,-0.0005560009982308323,-0.00011676863396536952,-0.00032165022387231623,-1.6802393628667645e-05,-5.767742303153245e-05,-7.319941809968977e-05,-5.526502991293203e-05,-1.38484967421304e-05,-3.3378743988232706e-05,-4.278972001725556e-05,-2.1876378634155813e-05,-2.2146208366602416e-05,-0.001481013528765729,0.005122486809413518,0.019628525694929122,0.005039185394956069,0.0043492945750789325,0.0038779024722013222,0.006183554541960845,0.002768754428337239,0.00426778946156281,0.006923667460350114,0.003250546297680623,0.0012343678237558553,1.1102230246251565e-15,0.0,0.0,8.881784197001252e-15,7.771561172376096e-15,3.721467578543525e-12,0.0,-2.5529578451255475e-12,-5.307920769581642e-11,-2.1857626819610232e-10,9.992007221626409e-15,2.594591208548991e-12,1.071639375016531e-06,9.810028489543043e-07,1.020511595228868e-06,7.823949810248365e-07,7.444793959088258e-07,5.029993754845918e-07,8.676113338879077e-07,1.0196404143236748e-06,8.293544362381056e-07,8.066301115938757e-07,7.379642108507056e-07,4.888855276163895e-07
RP_ZAF,-1.7950104308495085e-05,-4.014392676610079e-06,-0.0002595456593301737,0.002958527305537695,-2.073528393375934e-05,0.004927547443788205,-3.492431638330018e-07,-0.000555455815767214,-3.9099135490938686e-05,-0.00012876654515769914,-5.947502462189114e-06,-2.2627161007648944e-05,-2.8939806401839796e-05,-1.9369683822989536e-05,-3.929750209685778e-06,-1.3542719354830979e-05,-1.5997813447854448e-05,-9.647319409999966e-06,-8.814776670251767e-06,-0.00015835499013128196,0.001502947636989882,0.005258576654380009,-0.00013500508955544,0.0012408783203532447,0.0009813659046375989,0.0023803264020005876,0.0007870962876910248,0.0012458185307506753,0.0028736228734138614,0.00035256306220365907,-0.000527206678185288,1.1102230246251565e-15,0.0,0.0,3.3306690738754696e-15,3.3306690738754696e-15,1.4410694859634532e-12,0.0,-9.81992265280951e-13,-2.0420887203442817e-11,1.1102230246251565e-15,-1.7529755425016447e-10,1.0014211682118912e-12,6.592066215116432e-07,6.034526078835256e-07,6.277559583267589e-07,4.812812670618172e-07,4.57957932686881e-07,3.094139489068226e-07,5.33701124405539e-07,6.272202845991615e-07,5.10181047408409e-07,4.962453870049899e-07,4.538789966090917e-07,3.007316229375334e-07
RP_ROW,-1.2710761235767976e-05,0.00015639296559455396,-0.00016470096805054624,0.00456106292734848,1.1859370763200872e-06,0.006132724351344265,-5.540597497466493e-07,-0.0003965952827028607,-2.7818787311506554e-05,-8.469195692861753e-05,-4.223189730145904e-06,-1.6112613127616804e-05,-2.0614107256733405e-05,-1.3783461601524216e-05,-2.7556586928989546e-06,-9.639192846133682e-06,-1.1383271913967263e-05,-6.340248852598762e-06,-6.280586241080854e-06,-0.00011639256315532087,0.0021135773635116983,0.006741636712729315,-9.871055141830176e-05,0.0017606978773188064,0.0014256724150063516,0.0030141548111151106,0.0011082377196203197,0.0017650354180909211,0.0036621419332771854,0.0007249529598385429,-8.426522629334521e-05,0.0,0.0,0.0,2.220446049250313e-15,2.220446049250313e-15,1.0269562977782698e-12,0.0,-6.98885394001536e-13,-1.4550582960737302e-11,1.1102230246251565e-15,2.220446049250313e-15,-1.0096390390401666e-09,1.045803962318459e-06,9.573525305839325e-07,9.959087876598716e-07,7.635327603505715e-07,7.265312562676485e-07,4.908718942431278e-07,8.466946921359408e-07,9.950592871899033e-07,8.094003323133592e-07,7.872727159075055e-07,7.201731411221601e-07,4.7641475098281205e-07
SPFLOW_destination_USA,-0.10203195622925765,0.004352420080917518,0.7325299202051294,-0.15499836671330536,-0.02529795380137756,-0.05272001016585759,-0.012833744080363307,-0.20599436392781334,0.19911003226314117,0.24401178538372315,0.2349683520119783,0.3787299333913452,0.27777369542839603,0.4889563160388244,0.5195325779850934,0.3758836425951806,0.37325607731643395,0.49599147475310246,0.2131582832926604,-0.47006968284520945,-0.41562360452269964,-0.3423683450831916,-0.3855629616226153,-0.4868913247350687,-0.4605091508295639,-0.4404494644585749,-0.40058685714070064,-0.4786375608935839,-0.43814230213748584,-0.5141981688710973,-0.3859784215218015,3.197442310920451e-12,1.3100631690576847e-13,-2.4935609133081016e-11,2.7429170046389117e-11,1.9970691766957316e-11,1.1214481565602341e-08,2.0539125955565396e-13,-9.175853410425816e-09,-1.5748394144310396e-07,1.0336176359260207e-12,2.699507284376068e-11,7.747040786654225e-09,0.02434547722087066,0.022281818146372423,0.023181269402214877,0.01776277493401368,0.016900521359317633,0.011412374149293303,0.01970125518090282,0.023161452951963035,0.018832037074715258,0.01831607000605806,0.016752371816085576,0.01109176399507028
SPFLOW_destination_EUR,-0.07821427402014747,0.0017820572921289912,0.3182559189770595,0.2930054312349484,-0.06836325922159048,0.028500600145955346,-0.005132044986652651,-0.1490896958557647,-0.6421312987132599,-0.0787642127837207,-0.09790440939061729,-0.03329742716706552,-0.07322859148075345,-0.06290602414222024,-0.04532222822261178,-0.00900944661534897,-0.021133729396060064,0.050037655202958,-0.008455073444152972,-0.3277056299333342,-0.39224817037326665,-0.2821753189586562,-0.301921416696585,-0.3335967138336182,-0.3208375260730534,-0.3330233728337867,-0.32053040538139566,-0.33809124399468815,-0.3330280999159124,-0.35813957193956636,-0.3021301269956317,2.0050627824730327e-12,1.0658141036401503e-13,1.1102230246251565e-15,1.639133273556581e-11,1.1328715743275097e-11,6.117850670506186e-09,1.2212453270876722e-13,-4.161929134660625e-09,-9.221416741311828e-08,5.517808432387028e-13,1.503241975342462e-11,4.265771069711377e-09,0.009706244595354407,0.008884586345053735,0.009242733200290898,0.007084593533124295,0.006741036265323075,0.004553501625562673,0.007856834274944102,0.009234842834376922,0.0075105506183048565,0.0073050303506916325,0.006682003827160887,0.004425664993982226
SPFLOW_destination_JAP,-0.006733719380170311,-0.002000396691834716,-0.031798554114135236,0.3679060523348954,0.0035498611457729368,0.025084495191116662,-0.0002781024937215104,-0.08591138279367361,0.10405729290451804,-0.23522754598460927,0.11570665934089619,0.08513580277187405,0.06328048544886333,0.1324627341987461,0.16030410060609235,0.08452524994130961,0.08367915473181053,0.1023310163072444,0.00542584997008988,-0.0262810884465714,-0.0021015760759063307,-0.05183087740742165,-0.005801124355652165,-0.01807848166764714,-0.017231600492887966,-0.01687506387144655,-0.008271954945380244,-0.015979603523793573,-0.015503783009547245,-0.022578941207105907,-0.011023739924352904,2.320366121466577e-13,7.771561172376096e-15,1.1102230246251565e-15,1.7552626019323725e-12,1.383337888682945e-12,7.042888494623867e-10,1.3322676295501878e-14,-5.290329285756457e-10,-1.0175720821514744e-08,1.0880185641326534e-13,1.885158695813516e-12,4.933409236684838e-10,0.0005249832243980901,0.0004805793522577595,0.00049993509175561,0.0003832804586723082,0.00036470565672019895,0.0002464060491380593,0.00042502810458033835,0.0004995085630299378,0.00040630302998612144,0.00039519798269105344,0.00036151388169480825,0.00023949141193080337
SPFLOW_destination_CHN,0.14951854076287185,8.106573973098996e-05,-0.5172548754455986,0.9001329002645464,-0.1663152292225889,0.01876189148760532,0.002492299226364292,-0.18408450778105045,-0.8581665396749277,-0.720790116023185,-1.8354872345241668,-0.7942110880119108,-0.6808867214527126,-1.0392419813451026,-1.0377551129613782,-0.755250558657477,-0.7792109879862874,-0.9081876711436165,-0.6787936188557192,0.563155237878028,0.45473769846411494,0.5205966214212443,0.327443009714955,0.4979892340021097,0.4578330232919159,0.5141344638292411,0.4338703585056225,0.4794001475764875,0.500390319648818,0.5438040807116595,0.41125419265908403,0.0013532091322776552,3.907106520095738e-05,0.003382982093542708,0.01035960021346316,0.005768960021393932,0.03684733638167681,8.879501901981612e-05,-0.028117508916574163,-0.21004895798713064,0.00030743525364695934,0.007932132922146007,0.03586419662364726,-0.0034675140735973553,-0.004276675310754263,-0.003450318077263259,0.0009960045093138081,-0.0007227821153599212,0.012473011675664392,-0.0008223173214766399,-0.019513280906310326,-0.17537893736354782,-0.003402553066892966,7.663980575722817e-05,0.03926376546830035
SPFLOW_destination_BRA,-0.06271375869791818,-0.0004552888276981859,0.25929470036017865,0.15273110774288723,-0.027784095465064884,0.02098597538581104,-0.0047697893109738265,-0.09808722691355243,-0.11269703500019379,-0.026502027211472434,-0.10677435248961753,-0.4531944009990979,-0.060222337270879334,-0.051048211535074106,-0.03631783573609937,-0.0005858506022221599,-0.012960828022501869,0.05073211751577267,-0.011944175992736894,-0.2586942064276393,-0.25996460528414755,-0.23875061001889963,-0.23743780506976675,-0.28281441571104515,-0.25882544222588566,-0.25847125323223696,-0.25178394717547736,-0.2713633504734786,-0.2542671723964868,-0.28985313155193426,-0.2388483394215346,1.6975310046518644e-12,7.105427357601002e-14,1.1102230246251565e-15,1.3905543383430086e-11,1.2025935802739696e-11,5.377777112514082e-09,1.0436096431476471e-13,-3.526581249246874e-09,-7.796255974135136e-08,6.750155989720952e-13,1.3854473124297328e-11,3.686599914232147e-09,0.00901983747883972,0.00825633320456376,0.008589132818576095,0.0065837063930007655,0.006264454126458929,0.004231640456138219,0.007301309222206287,0.00858180102773387,0.00697953532716733,0.006788547567045944,0.006209597788664478,0.004112843378688558
SPFLOW_destination_IND,-0.058264672308764864,0.003069590643378639,0.24362933270722475,0.15364339297361806,-0.011604369682961524,0.019561242241961097,-0.004680250958299936,-0.098444813396808,-0.07590795913815396,-0.019372921417387667,-0.07073058941935828,-0.000571601261326049,-0.4192992518861788,-0.01979154872553568,0.0003806328455990826,0.0169774079778251,0.006214875787168284,0.06650708816850259,-0.005811361318876496,-0.2450316852095613,-0.23818557594078582,-0.2052644715433738,-0.21671723870506587,-0.2501696891834654,-0.2507777116265575,-0.2391625694510996,-0.23236012408745899,-0.2475539533122234,-0.23468753902903483,-0.26742858658182156,-0.22337955700660883,1.5865087021893487e-12,6.661338147750939e-14,1.1102230246251565e-15,1.2950751582252451e-11,9.723333249667121e-12,5.2580662046608495e-09,9.658940314238862e-14,-3.3387137499119035e-09,-7.257608403143934e-08,6.394884621840902e-13,1.2954082251326327e-11,3.4516134395090603e-09,0.008850208796107317,0.008101074728618096,0.008427610857285606,0.006459921567122384,0.006146675467002538,0.004152096780610792,0.0071640225978431005,0.008420417105173827,0.006848307402156362,0.0066609088192048915,0.006092851117096565,0.004035533490581722
SPFLOW_destination_CAN,-0.07068589083485843,0.0006125840813675509,0.24434987149275722,0.14477794204875827,-0.062180176465855275,0.00791718613393888,-0.005355501328122014,-0.1330616913167476,-0.1141510043057048,-0.06127894675100054,-0.11898773201303281,-0.031953559758711725,-0.07227851476201308,-0.7062598907489281,-0.03677048557229168,-0.00985097744424901,-0.02240345834376878,0.04500563751195008,-0.014942833467949668,-0.29666652586611886,-0.30203064306537186,-0.2905366551617805,-0.28614349049626064,-0.3148015610525806,-0.30195755396259016,-0.3189688309865313,-0.2904686553687985,-0.31273691459360875,-0.3018211870414328,-0.3366538760595311,-0.27465083854226635,1.9872992140790302e-12,8.104628079763643e-14,2.220446049250313e-15,1.609823385706477e-11,1.2108092306561957e-11,6.269005314862852e-09,1.2878587085651816e-13,-4.1563508190733955e-09,-9.164386305382521e-08,7.649436639667329e-13,1.6161516569468404e-11,4.27843871442235e-09,0.010129749358497309,0.009272207187385195,0.009645994479380304,0.00739362550783218,0.007035071649891256,0.004752074221922031,0.008199579182809336,0.009637759595485518,0.007838182459366516,0.007623685160496052,0.006973462499549887,0.004618660064119595
SPFLOW_destination_KOR,-0.06232820496227365,-0.0002641072847925363,0.24680186023110395,0.1773901555087154,-0.02479388338843591,0.023417869530006907,-0.004523224933981607,-0.09570431533033275,-0.11353958897361793,-0.025179766073308296,-0.08998054470333638,-0.018317294181351973,-0.06008714216146016,-0.05190599791260464,-0.6934629413808863,3.636828361130995e-05,-0.013199524349785663,0.05251232728221367,-0.012476936630970159,-0.2577730269107148,-0.25944524467079344,-0.22163447075026765,-0.23532725181258762,-0.2804228370925299,-0.2662507338626513,-0.25650663353015024,-0.2786440377706484,-0.27632461276940246,-0.25321887241005925,-0.3005897602320551,-0.24263022767478604,1.885158695813516e-12,7.66053886991358e-14,2.220446049250313e-15,1.5093482019779003e-11,1.1320944182102721e-11,5.873985742255172e-09,1.1546319456101628e-13,-2.2295087998003282e-09,-8.641340920600982e-08,7.049916206369744e-13,1.5155654509158012e-11,4.017640664599753e-09,0.00855275457365523,0.007828818464606924,0.008144371633933556,0.0062428546082982095,0.005940140479375744,0.004012608977305154,0.006923280007391508,0.008137420228825354,0.0066181636310336245,0.00643708392385034,0.0058881257498788475,0.003899963589792943
SPFLOW_destination_RUS,-0.06367840757980525,-0.00011621385420490515,0.27447978416816565,0.157064651570189,-0.029143356279986987,0.023277209209918714,-0.004663534618579157,-0.10675180719670607,-0.10276514703185413,-0.017807099839097784,-0.10326511223367585,-0.0167113747239378,-0.05576633725669078,-0.04575055397134098,-0.03164145913396865,-0.3811815904170962,-0.008791873144863849,0.05540362761966122,-0.00967143878444321,-0.2681492813106112,-0.2627947702753136,-0.22729271354023528,-0.23250937188419252,-0.2720247285766475,-0.2594066097936548,-0.26196528513942274,-0.2554527074110019,-0.2791355346172053,-0.2567920895414555,-0.28861568302292195,-0.23812159694116652,1.6864287744056128e-12,6.994405055138486e-14,1.1102230246251565e-15,1.3741230375785563e-11,1.0309531006669204e-11,5.307044803615213e-09,1.0325074129013956e-13,-3.491230082808272e-09,-7.651439648537206e-08,6.716849298982197e-13,1.3707923685046808e-11,3.6451985874208503e-09,0.00881854132287363,0.00807208993710673,0.008397456774705825,0.006436812421899418,0.006124687585579158,0.004137246879100109,0.007138392869212584,0.008390288721550343,0.00682380339300237,0.006637080203344414,0.006071055892872268,0.004021100855250426
SPFLOW_destination_MEX,-0.0676062039570724,-8.628089200268807e-05,0.27153463210424,0.15489665851606715,-0.01297404149256054,0.026527178842957744,-0.005094370322505926,-0.09487053482489738,-0.11495232944234657,-0.008564567482741703,-0.10985273724356759,-0.017259837661251498,-0.05769013836512127,-0.04823028658024586,-0.03363895509918502,0.003332330578016407,-0.4040899137042153,0.059284502456127264,-0.009587596450631453,-0.27980850625796694,-0.2785409561343666,-0.2421017109551421,-0.24543090633574183,-0.28038519875710266,-0.26960694179375355,-0.27649857362022745,-0.27118022014912313,-0.28473661105201664,-0.2728610249101582,-0.30420602043259415,-0.25069320646830984,1.7263968032921184e-12,7.216449660063518e-14,1.1102230246251565e-15,1.4116485758108865e-11,1.0570433417456115e-11,5.44676193037219e-09,1.0547118733938987e-13,-3.5619918126172934e-09,-7.908904475772971e-08,9.803269307440132e-13,1.4040990592434355e-11,3.736533304987688e-09,0.009634849093623776,0.008819239972472914,0.00917475023598402,0.007032495447600873,0.006691466290594805,0.004520024625090935,0.007799052929734485,0.009166918175002037,0.007455331313974689,0.007251310063153271,0.0066328682328076205,0.004393127914372741
SPFLOW_destination_ZAF,-0.070078333254609,-0.0016774257987611785,0.27501355517854376,0.159428163915033,-0.012426977286257856,0.029043459040968278,-0.005215615404962071,-0.08502435543179698,-0.1316583770620744,-0.002585182824325627,-0.13354056516538426,-0.027856659330537936,-0.0669002531786067,-0.06553018775498132,-0.053223042568511514,-0.007921559029718805,-0.018868646008135537,-0.36722201168719937,-0.011325088569716923,-0.28667515451676395,-0.2896305233507651,-0.2522234830207565,-0.25388364759012405,-0.29315671831300516,-0.27940382839693023,-0.28508204863372744,-0.2815735568334232,-0.29370409773009365,-0.27962057390405803,-0.32842608439045906,-0.25803055520467966,1.7863488466218769e-12,7.438494264988549e-14,2.220446049250313e-15,1.464939280992894e-11,1.092459456231154e-11,5.64605029396148e-09,1.099120794378905e-13,-3.6685698923122345e-09,-8.204931734034915e-08,6.983302824892235e-13,1.603828181373501e-11,3.86943921348859e-09,0.009864622479252017,0.009029545059957567,0.009393540828087632,0.007200162905146579,0.006850997432616968,0.004627762564600735,0.007985011077821236,0.009385521812610431,0.0076330864628737505,0.007424198324839093,0.006791001392870699,0.004497839847501517
SPFLOW_destination_ROW,-0.07491706395415076,0.0006906766496150851,0.27050848856955856,0.08848322510855544,-0.01348043078505945,0.015977382751657387,-0.00458553869556233,-0.08287966536369595,-0.01500367357497645,0.009963054492924117,-0.03529800768092506,0.04721699334811258,-0.0011580800019617143,0.04681394308119202,0.06226846428040833,0.06395992117289362,0.0558226994471267,0.1282463302664938,-0.1430887061670455,-0.3017304504463275,-0.3012775930163375,-0.2969346205085116,-0.26312190148005843,-0.30104030886397626,-0.28747616619936023,-0.3066337459506957,-0.296341562485426,-0.3000122548970152,-0.3020061097079091,-0.32116129949404326,-0.28509277706259883,1.5831780331154732e-12,6.439293542825908e-14,1.1102230246251565e-15,1.2708722962884167e-11,9.5723429183181e-12,4.936946407241294e-09,9.547918011776346e-14,-3.3016750444758713e-09,-7.153888426092436e-08,6.328271240363392e-13,1.2805312366026556e-11,3.4033553752976786e-09,0.008670791110289011,0.007936856047469076,0.00825676743488657,0.006328992083600715,0.00602209866312764,0.004067961134344156,0.007018812416297315,0.008249719622205332,0.006709500385886358,0.006525903078106188,0.005969365840277074,0.003953760853978583
SPFLOW_origin_USA,-0.021915420085395487,0.0025498159003767285,-0.03663191918653719,0.054300951933361485,-0.07644057062059784,0.00040464985234689443,-0.0021965476836555142,-0.039935912027918574,-0.04845950924747322,-0.06813560640090366,-0.04814453815242259,-0.025845829639430384,-0.02233867050257743,-0.027541690808196573,-0.018978810522473077,-0.0049451522608701115,-0.02379627481511104,0.023171730233122467,-0.003383644198624025,-0.074533441520645,-0.101709630750636,-0.10188544700391267,-0.19966685636625847,-0.22893624240855837,-0.2264109549380966,-0.09665053505605647,-0.09782181885828745,-0.22971934911916458,-0.09576674230732218,-0.24163854279224906,-0.20607605082352654,2.9198865547641617e-13,1.2212453270876722e-14,1.1102230246251565e-15,2.4658053376924727e-12,1.928457393773897e-12,9.645784171397054e-10,1.887379141862766e-14,-6.405675989640258e-10,-1.3542669208277403e-08,1.4876988529977098e-13,2.595701431573616e-12,6.714773181926148e-10,0.004149590176560913,0.003798495176852157,0.003951535567048303,0.0030292421040645223,0.0028823999329641303,0.0019472748079352176,0.0033592897808498723,0.003948164419040889,0.0032113233697583787,0.0031234574838534535,0.002857167892260648,0.001892619451886457
SPFLOW_origin_EUR,0.014176016079805454,0.0011104504072201316,0.024906027111400997,0.010088869522049126,-0.042385587316667306,0.0025666239784982725,-0.0011140197840420196,-0.0009891541280065974,-0.04769401019549313,0.0018998846405404723,-0.04357721915890789,-0.042382454610789266,-0.030248933177167703,-0.05671535762720337,-0.028646929451118797,-0.028311657152672032,-0.047090909350382404,-0.023978495188289872,-0.030372008729572797,0.049884637027184375,0.08883721702973135,0.060380494837356524,-0.09287901846800006,-0.09462485991307334,-0.096550437472252,0.0578740928145316,0.05168539974769071,-0.09352356058776878,0.058652024908152356,-0.0929468834356284,-0.09692938439875287,4.862776847858186e-13,1.9984014443252818e-14,1.1102230246251565e-15,4.246603069191224e-12,3.43836070726411e-12,1.6804846403317697e-09,3.108624468950438e-14,-1.1153217238657476e-09,-2.3076520139220236e-08,3.1086244689504383e-13,4.621858451514527e-12,1.1707690372730895e-09,0.0021036554466413726,0.0019256993921090704,0.0020032702195904584,0.0015357741694177474,0.001461338261863343,0.0009872882737305133,0.0017030750263102856,0.0020015612162305185,0.0016280541512436741,0.0015835324106239224,0.001448547755507068,0.0009595805375794964
SPFLOW_origin_JAP,-0.02498963106357832,-0.0002914176621743314,0.0404821917462872,0.12031530364727594,-0.07258859082638291,0.004314731677640404,-0.0026849840850934337,-0.07411005961015682,-0.0354746447974863,-0.06191508120837297,-0.04350915094635033,0.005929505250382716,-0.00960872931560719,0.0031792990608914273,-0.011389513440616117,0.01672045549438672,0.007080477701491006,0.05818374876472299,-0.0013638690819750554,-0.10986691260553072,-0.1099849365925265,-0.07615274434454755,-0.2159422395129479,-0.23485111536960923,-0.23261871098265163,-0.10880169785741467,-0.10723487133941223,-0.2341187505917225,-0.10725695937687796,-0.24445969102843468,-0.22152319371022522,2.353672812205332e-13,9.992007221626409e-15,1.1102230246251565e-15,1.9617640845126516e-12,1.48991929904696e-12,7.645095667641044e-10,1.554312234475219e-14,-5.284894744050916e-10,-1.0906471836769072e-08,1.0880185641326534e-13,2.012834343645409e-12,5.36112265692168e-10,0.005073279827425559,0.004643995594916239,0.004831117420227571,0.0037034524646628597,0.0035239165135925177,0.0023806171325402303,0.004106988121183042,0.004826995614481966,0.003926081077088028,0.003818645112798613,0.003493066785104082,0.002313795907952221
SPFLOW_origin_CHN,-0.0013320041158693119,0.001249894174207844,0.01623819075792232,0.06651853465114432,0.14039847853484333,0.025943369629900515,-0.0009412826748322889,-0.016775299973745827,-0.012468205346825023,-0.025085483742361414,-0.002777220203877273,-0.00944216349463567,-0.01050543406414417,-0.009236141182928925,-0.006871843283485224,-0.006757448281372591,-0.00676509097958633,-0.0048690188072786356,-0.0036696699374133557,-0.0065651381022813204,0.0013778024663335664,0.017333591934365344,0.5856073114343241,0.016743517306504474,0.015401598770371505,0.002187893268771335,0.0020778199268900455,0.016574338257882015,0.00604320625277599,0.01305461129497032,0.005115223607021768,2.2870594307278225e-13,8.881784197001252e-15,1.1102230246251565e-15,1.574296248918472e-12,1.3433698597964394e-12,6.694966803166835e-10,1.2212453270876722e-14,-4.6326276148533907e-10,-9.706824788402457e-09,1.0547118733938987e-13,1.8052226380405045e-12,4.637767947457405e-10,0.0017773485206606932,0.0016270004743224042,0.0016925371067133543,0.0012975651429980584,0.0012346761764692182,0.000834159943040591,0.0014389127662206569,0.0016910934170533132,0.0013755404764148604,0.0013379147660241841,0.001223869794757526,0.0008107497017095788
SPFLOW_origin_BRA,-1.7730949478100833e-05,-0.0002137384746980775,-0.00046371448163329276,0.006054128141183002,0.006732417600404661,0.0074933316331404765,4.542331984991321e-06,-0.0009018839028879233,-6.984729092551767e-05,-0.00018989940462843524,-4.759067201987044e-06,-3.5162827196622004e-05,-4.428356185026683e-05,-3.700167861719894e-05,-4.194490565989639e-06,-1.9614822679425714e-05,-3.0062713695655496e-05,-1.842669509921624e-05,-1.3528969162179827e-05,-0.000632768473127765,0.0020875295779465564,0.008595451555734046,-3.901026208119607e-05,0.49867303828363574,0.0006232608202749734,0.003390284574112945,0.00042046881657431534,0.001188472229066706,0.004155394320818351,-0.00018386810359816153,-0.00039169262297245044,1.1102230246251565e-15,0.0,0.0,5.551115123125783e-15,4.440892098500626e-15,2.176037128265307e-12,0.0,-1.5076828674409626e-12,-3.120559366465159e-11,1.1102230246251565e-15,5.551115123125783e-15,1.5198953207118393e-12,-8.5737673133357e-06,-7.848620576234033e-06,-8.164714341840629e-06,-6.259637704286725e-06,-5.956290070052717e-06,-4.024290745086034e-06,-6.9414200587480934e-06,-8.157752658943807e-06,-6.6358340972128005e-06,-6.4542638333886515e-06,-5.904164634973341e-06,-3.9113581568051e-06
SPFLOW_origin_IND,-0.0001554024389144315,-0.0005927014851164758,0.0011451639199133723,0.012665529158897293,0.017850251034627895,0.01188912311998025,3.396505613650902e-05,-0.0021241747004013822,-0.0002904904435080402,-0.0007595434114560096,-4.8899689391035395e-05,-0.00016042101676772003,-0.00019628040826613624,-0.00016261983916909806,-2.9866919958321247e-05,-9.110802012379793e-05,-0.00012792418683238438,-8.001173534000205e-05,-5.871507246346663e-05,-0.002085746406453315,0.003347961683620726,0.013530734000382072,0.0006394021266331595,0.0037697322175822556,0.5094506855119751,0.0049270605654117006,0.0011367340429779826,0.0037565733193256623,0.005665116414654836,0.0005797759627634846,-0.0008014945496737091,3.3306690738754696e-15,0.0,0.0,2.4424906541753444e-14,1.887379141862766e-14,9.4002583495012e-12,0.0,-6.681877273706505e-12,-1.3874290605286888e-10,2.220446049250313e-15,2.6645352591003757e-14,6.757927550893328e-12,-6.410917524957149e-05,-5.868701702715917e-05,-6.105055364191703e-05,-4.680565700854178e-05,-4.453742181331766e-05,-3.009117630292657e-05,-5.1903576256395745e-05,-6.09984971189359e-05,-4.961850404716639e-05,-4.82609434232506e-05,-4.4147661821813955e-05,-2.924674055770904e-05
SPFLOW_origin_CAN,-0.01977460314382784,0.0029143469838621705,-0.016963011059067945,0.057162183293525404,-0.03307180131766008,0.0096518542402102,-0.0011588553340574625,-0.043313126806004965,-0.03721292377627805,-0.052411091046484226,-0.008008457004264335,-0.02021237432393186,-0.022757804055875686,0.012541096849535416,-0.015195156559443257,-0.014919809009544815,-0.016508456607386424,-0.012409091446266562,-0.00741669027852776,-0.08155770744648183,-0.08705223532350814,-0.07059357401551059,-0.12199790227020224,-0.10810467634614129,-0.10799709274648295,-0.06496022951445468,-0.08224707848592194,-0.10806498071297299,-0.08101272286047678,-0.11413493155967736,-0.11529988842106431,3.0309088572266774e-13,1.2212453270876722e-14,1.1102230246251565e-15,2.4225066397320916e-12,1.8884893648873913e-12,9.503742237626511e-10,1.887379141862766e-14,-6.501321703211715e-10,-1.365538182529491e-08,1.454392162258955e-13,2.5557334026871104e-12,6.627642878953566e-10,0.002188358660739631,0.0020032358111066184,0.002083930603332673,0.0015976081193569414,0.001520174788346429,0.0010270362876008132,0.0017716461032235564,0.0020821529666459337,0.0016936153284485833,0.001647289539283836,0.0015068692317499188,0.0009982125956875532
