,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ROW
RD_USA,-0.14703325365501674,-5.3049278916361686e-05,-0.035086108530475446,0.1786193878801723,0.007666780709555399,-0.5933911078594384,0.08518864111151103,-0.31769599736409027,-0.14644193878634026,-0.22529638819796916,-0.2757602533740744,0.019779868336787798,-0.07598522035712318,0.08054806160041283,-0.07013804266885415,0.029174011739220296,0.0883183989816394,0.05687798810336875,-0.3413579278379897,-1.0831136058380657,-1.0276263886327763,-1.031847773977096,-1.18404412768653,-1.1454061570771927,-1.121161102112832,-1.1233626226463556,-1.1833410748105648,-1.1747802165221004,-1.069702499517845,0.10383018490602636,0.01440721850004878,0.012388939481114969,0.014891926881743789,0.04549747986602792,0.001733720861588628,0.0006878827565126588,0.0007375201992276814,0.006095111972135303,0.001872023517209831,0.06490373696951934,-0.08075140702355821,-0.1754759528430605,-0.009150716777124868,-0.01622147358454007,-0.013430557493274153,0.12863769258487534,-0.1464736709034581,-0.13352351006278962,-0.07350117883471285,0.0828954107708102,-0.0650418456336721
RD_EUR,-0.04507519081583422,-0.005672789556908642,0.25786514701174656,-0.017991225236628217,0.520916271666021,-0.06657481084803463,-0.002877896505388833,-0.13347809851237902,-0.18032212642905665,-0.04841315498950394,-0.1506771302578508,-0.08700868207676848,-0.0852904700258178,-0.1113103877421967,-0.24079404458266895,-0.057556966927033715,-0.07334733068268151,-0.05242780990655782,-0.289130055600893,0.35550555238890835,-0.33352206972605325,-0.17911907289146767,-0.17617712247987916,-0.17096436049348185,-0.29489800226250085,-0.2952086139743082,-0.17464055341963158,-0.17573896124442046,-0.17970280352236356,0.0009725975351138061,-0.03497503424364723,-0.005975153603635097,-0.008481595645642992,-0.012103496261582913,-0.0008332430491936327,-6.270757950677108e-06,8.195892544082817e-05,9.220982079227724e-05,0.00025361770657927885,-0.014751056338132562,0.005849787115099758,0.0028902431028843267,-0.014837137655013821,0.010358547785560557,0.0032096785200164124,0.05215539890270571,0.005117291333839313,0.00492453401409243,0.004514209703838645,0.032037893553718,-0.005146117452202725
RD_JAP,-0.0038252122862453275,-0.008209060339456897,0.3249762211916163,0.8655473805061387,0.038052247062136946,-0.5777336939032662,0.052406789972757606,-0.7694829732246566,-0.5127467426364762,-0.401627343421721,-0.4718472022233072,-0.4372220981315089,-0.38688334570791183,-0.5308649485379718,-0.5291842067236036,-0.3901894027882602,-0.3600389191578701,-0.27600724945297694,-0.5074261293939103,-0.49367830054436845,1.042829419736252,-0.5294792523328573,-0.580918353235973,-0.5756445085011214,-0.5536453746895759,-0.5007339482629269,-0.5835302883412674,-0.5891368078619807,-0.5580500500491076,0.12068038582308982,0.1396327159295685,0.058587006799293295,0.024994197071790403,0.08183354765397999,0.29013900141420024,0.08163623181265844,0.03531244253626831,0.02829499716201833,0.019447096648573803,0.152117485990515,-0.0388944134682212,-0.12315172513306438,-0.09981673858996454,0.07451986355687334,-0.021632218712712148,-0.2751836808811098,-0.11486509718556859,-0.0016774638015498722,0.09153248413105275,0.14167330812350554,-0.15760438524726417
RD_CHN,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RD_BRA,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RD_IND,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RD_CAN,0.004191620151278164,-0.00107018022698524,-0.03527050606215443,-0.06639596297766837,0.12795791517300148,0.009101682191816618,0.007783013075224332,0.035428070661540634,-0.0033353402027641588,-0.00417842579506611,-0.010355733942647993,0.007701413244286526,0.000849521620905902,-0.025256372607166955,-0.04613671395506003,0.006596955349045253,0.03619679139867382,0.00633439246196521,0.025387146246265146,0.015205036797291127,-0.026755769417654007,0.035721703709818975,0.024579577177056278,0.0262178528838386,0.8870532270309506,0.0031551340989266485,0.023761198311262888,0.024475843719081736,0.02786957874690632,1.7763568394002505e-14,7.012501690439876e-11,-1.402711280462654e-11,-2.785549568784518e-10,-1.0447259723989077e-09,2.3512303215511565e-11,-7.502221066602033e-11,6.661338147750939e-15,1.7763568394002505e-14,5.773159728050814e-14,-3.443831220195648e-08,-0.01451483232901396,-0.016544904874052913,-0.010647263281863828,-0.00939527462299139,-0.008853977569778793,-0.0035133507761136995,-0.01378772952453422,-0.012707023710323284,-0.010450879968421645,-0.008517720014337149,-0.006998075705245688
RD_KOR,0.030833607807000396,-0.004665063110798617,-0.0205549070205574,0.07891940282881871,0.09711508303268168,-0.16090279731461044,0.008608401075532734,-0.15879453661845344,-0.22371130098795766,-0.2114066971908246,-0.15881020205929297,-0.21730022380882286,-0.15391929640176383,-0.27307967031463876,-0.37005740597059633,-0.19319903177905773,-0.17373840762630266,-0.1317136573099409,0.003447068957210808,-0.006612956666378067,-0.04021025839350101,0.013504069744078029,0.02972041266730896,0.020377388831102072,-0.006268220646701295,1.1711407630459592,0.025504259249851113,0.027123211515439616,0.004970485916907519,0.0004986384044081138,9.217648954118474e-06,-0.0037832347771959984,0.005548731835470777,-0.005705080679508923,0.0002845511913174281,-1.1353187845397628e-06,2.3309530609028073e-05,7.59904486968832e-05,0.00016694632732572323,-0.01009447928662921,-0.015814497708477315,-0.01829326886861049,-0.03951570328673715,-0.024920484755251993,-0.01974871413366941,0.03802664409361056,-0.015245441832824058,-0.013991761685755999,-0.01104552335664255,0.009368212433947809,-0.0180931214309904
RD_RUS,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RD_MEX,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RD_ROW,-0.0001905680627756201,-0.0006410627935166113,-0.00034209886277780654,0.01414558508798347,0.007640232516754608,0.006564625732577989,0.000415194489078452,0.0035345145907683673,0.001411722196340559,-0.007425624254792651,0.0018173286097333818,-4.6072096481220015e-05,0.0033790264223099165,0.003406345682772649,-0.002953061328980211,0.0042771500240723626,0.00310451263995426,0.00020384201960599313,0.0017597605717001308,0.003027708490523917,-0.0019334967955991766,0.003733058384526311,0.0024189783103467644,0.0021251924169984893,0.0024186154699779028,0.0017111537485159367,0.0018462758480197738,0.002184487099260446,0.0037514057894638686,-1.6656287460392605e-10,-1.1020628853941616e-11,-1.0541567618815861e-12,-2.6484925363945422e-11,-5.4802273830034665e-11,1.5853984791647235e-12,0.0,0.0,1.1102230246251565e-15,4.440892098500626e-15,-2.0158119617974535e-09,-0.0007765201462578419,-0.0008852962189825897,-0.0005694024644037343,-0.0005023880298699046,-0.000473419256652452,-0.00018776225284622416,-0.000737570366685647,-0.0006796886554738535,-0.0005588897116559632,-0.00045542516065977257,-0.0003741190602157829
RP_USA,-0.0041617467337329295,-0.001910548027807546,0.003677394460196437,0.023994580384751885,-0.012893237410009917,0.016693439701183088,0.0018699333834826248,-0.003493470436116697,0.007417717620801234,-0.02209118146437483,-0.0005091433290377312,8.969701492445026e-05,0.003476543706826263,0.010506483217760376,-0.007688970543549001,0.00695555311052698,0.005485434857375182,0.0008141839392894479,-0.017949164599589396,-0.010705702184777288,-0.022554696886037395,-0.012444709078313632,-0.015179990698724888,-0.014971600094912385,-0.013567745086348615,-0.014078470572666535,-0.01576939702547464,-0.015673305655551917,-0.012651930683849621,-3.5148400856499507e-09,1.6542323066914832e-13,0.0,5.506706202140776e-13,1.268984917146554e-12,6.628586568524497e-11,8.881784197001252e-15,6.661338147750939e-15,9.103828801926284e-14,1.4876988529977098e-13,3.796241099252029e-10,-0.003495288107812633,-0.003984760036308543,-0.0025631907897144535,-0.0022615753197774424,-0.0021311894266912157,-0.0008452595057534262,-0.003320010783631755,-0.003059531016341155,-0.0025158765586968945,-0.002050198770954248,-0.0016842248980275532
RP_EUR,-0.00018813544991114206,0.00022678678616272485,-0.0009898748407027869,0.0158839555524104,0.0007066755772455746,0.0033743873620473153,0.000751097948477053,0.0023324518311973463,7.623093707276318e-05,-0.012760996826316484,0.0021266963259791716,-6.726732924178247e-05,0.004661429672810913,0.0028447019266886198,-0.005204909761407084,0.005920736456143105,0.004353502632145068,0.0003926678640409076,0.002556364134197464,0.000909022328751119,-0.008223166252071534,0.00018861181375506852,0.0001487396386057327,-0.00028101304258565385,0.00036561266556489613,4.3339850350765374e-05,-0.0006479835112288557,-0.0003000997544744255,0.001248427118876183,-9.206302387099186e-11,-2.0290652491539163e-09,-1.9129142714291447e-12,-4.763633931759159e-11,-9.880152251895424e-11,2.822186928597148e-12,0.0,1.1102230246251565e-15,2.220446049250313e-15,6.661338147750939e-15,-3.6221886601239817e-09,-0.0014045630621212224,-0.0016013023212768651,-0.0010299476741104652,-0.0009087354201553488,-0.0008563377902065517,-0.0003396390263327165,-0.0013341153165963293,-0.0012294247880673126,-0.0010109328357377212,-0.0008237906209801471,-0.0006767254479905782
RP_JAP,-0.00021393037533068426,0.00018145499971367052,-0.0010232114681224536,0.017288436809881347,0.002605964211740419,0.006529282128606706,0.000787581456203057,0.00312059234382267,0.001319965032230419,-0.014825485387780502,0.0021827222738102225,-0.0003731286907188158,0.0050903702174243115,0.0033220826389712688,-0.005912073384254923,0.006481887933947883,0.004675958894059251,0.0004564719376976001,0.0026830933151889003,0.0028208754619329923,-0.008679225273465208,0.002383386829670764,0.0019508763317410693,0.0014394581507959359,0.0019519771585929657,0.0013002962868080559,0.0010735390145655277,0.0014246078818702657,0.003223045173421646,-1.1441902980635632e-10,-2.1990187448750476e-11,-7.803202528577913e-11,-5.4604654131651387e-11,-1.1285972156827029e-10,3.205213872092827e-12,0.0,1.1102230246251565e-15,2.220446049250313e-15,7.771561172376096e-15,-4.130307207361739e-09,-0.0014727669176761715,-0.0016790579668601868,-0.0010799648227338698,-0.0009528647920420408,-0.0008979229015643186,-0.0003561330137541452,-0.0013988987879232084,-0.0012891252345703652,-0.0010600245128761232,-0.0008637953131396259,-0.0007095890531882976
RP_CHN,0.002814469420131527,0.0010755347442992225,0.03140842162155599,0.177885016832956,-0.04410908878925923,0.0005169055624310026,0.01828678652617155,-0.06936172346897584,-0.10209005356512313,-0.11629657416702355,-0.0866019794064371,-0.08152744051846073,-0.06815506448401842,-0.10434554887476244,-0.18914465650608892,-0.06735180685978115,-0.07113720523726497,-0.05446724215553811,0.003334112784769694,-0.005886450898508477,0.004978792454841674,-0.015062551406578861,-0.027209036857980817,-0.024416047701076304,-0.02169352209874631,-0.018987267804685404,-0.030297403461471695,-0.029380111428895517,-0.01091364039586984,0.013960960691560276,0.017757611398911965,-0.015698913865047626,-0.22643615619587054,-0.021008687832715367,-0.003568243117981207,-0.000354934591352829,0.0013596209675625914,-0.0004013755158766008,0.00013617659179399055,-0.008631387686032221,-0.023507497372982633,-0.0339102005139319,-0.03805922545022877,-0.19356252940741392,-0.034641773356692274,0.015376927565819987,-0.03235116476909605,-0.026344689201456828,-0.02714468060540376,-0.003618870838356658,-0.021908661706354082
RP_BRA,-0.0005879579216150344,0.000823531517085696,-0.0014035093032976897,0.023990636300732504,0.001950189840659311,-0.0017511933400915503,0.0012386295850952411,-0.0004660560586428053,0.000979188776840667,-0.011105690317958494,0.0016477069705822522,-0.00037021874961296053,0.004781435845374604,0.0036920685427077604,-0.010278475958628852,0.006550804672070809,0.004924466965845475,0.0007066033321567744,-0.0009172896905246253,-0.0037337857506281047,-0.005477990988578263,-0.005441396532922527,-0.005756507754068885,-0.006192216304363729,-0.005092274127300733,-0.005417827488760629,-0.006692137390022501,-0.006311216673721698,-0.0045679616418281555,-1.1372458530445329e-10,-3.901545753137725e-11,-3.983480212355062e-12,-1.000971527886918e-10,-1.1967562496550954e-08,5.899725152858082e-12,0.0,2.220446049250313e-15,4.440892098500626e-15,1.4432899320127035e-14,-7.653559452869274e-09,-0.0023158167336956303,-0.0026401629481120903,-0.0016981993650105887,-0.0014983538522583828,-0.0014119822422836714,-0.0005600274860551036,-0.002199673909669686,-0.002027075149861335,-0.0016668493335963985,-0.0013583014382512193,-0.0011158254289067582
RP_IND,-0.00095000913862886,-4.1379782707573476e-05,-0.0014321361998209658,0.016319702583919016,-0.007517489755397566,-0.004955893035332726,0.0011507972132351885,-0.004347798151838611,0.0006330858653380567,-0.017874994905378583,0.00048167200274784605,-0.00023170317871190615,0.003398480497291967,0.003433101842803543,-0.01035002777550198,0.00611419049603934,0.0042675564444449865,0.0006611894392061224,-0.0005076434817496978,-0.007109902351027375,-0.017658782498607972,-0.009130640296355352,-0.008617082901874462,-0.00874736081397931,-0.008821020722878936,-0.007688588497272719,-0.009449116335232266,-0.009362317813293997,-0.005772690775300293,-1.4885148669208093e-10,-3.926525771191791e-11,-3.868017017794045e-12,-9.916512055951898e-11,-2.0560164681882043e-10,-7.327328799267008e-08,0.0,2.220446049250313e-15,4.440892098500626e-15,1.3322676295501878e-14,-7.560426174002544e-09,-0.0021516731591408877,-0.0024530355483221022,-0.0015778251866649384,-0.0013921434395719468,-0.0013118762375202708,-0.0005218887689573126,-0.0020437607622031395,-0.0018833935177059447,-0.0015486970035871739,-0.0012620173415828218,-0.0010367278203560204
RP_CAN,-0.0030264906479943177,0.0009406138453682544,-0.0026591931623831666,0.014181861719323452,-0.008406085774347316,-0.001196831996819192,0.0018368754894182437,-0.01598595212858933,0.0008921850780507778,-0.025927032270439132,-0.0030140980921739002,-0.0008275717742045607,0.0022783478454180273,-0.0008445740137852376,-0.01501009488879379,0.005462679871252041,0.003309716042005917,0.000876007799979206,-0.010126771884899632,-0.01662387786966424,-0.025337372064266894,-0.018018320501635432,-0.019599584328610087,-0.019124395784055892,-0.019691028469009386,-0.01674872924662618,-0.020036188992036408,-0.019995583523418903,-0.014035723743658357,-1.018096718041761e-10,-5.7459592639474977e-11,-5.677125436420738e-12,-1.5260959163043708e-10,-3.157768491135471e-10,8.537615059367454e-12,-1.3942441645653503e-09,2.220446049250313e-15,6.661338147750939e-15,1.9984014443252818e-14,-1.1492595763940017e-08,-0.003433538662273028,-0.003914368308908789,-0.002517905254768027,-0.002221617523727182,-0.002093535108252942,-0.0008303937321907373,-0.0032613585845303605,-0.003005478761363145,-0.0024714265870545704,-0.0020139746514841184,-0.0016544711396021539
RP_KOR,-0.002452863920361925,0.001066200196815359,-0.002804271579150419,0.0012724798365670864,-0.013660544986791034,-0.004559846015193547,0.0017829121960266647,-0.007764179269408866,0.0017704399310591867,-0.026641317292592226,-0.0019056560232616482,-0.00274165198494436,0.0029622426468456364,0.0034905050703937235,-0.01604262743281626,0.005697216340130318,0.003574064998714821,0.000978058569972573,-0.006080953080622176,-0.013234947224570748,-0.03816539244777206,-0.01582179705352349,-0.016209663178856082,-0.01601616119705218,-0.01647950274839327,-0.01352195857950933,-0.015726433161051823,-0.016069430261838047,-0.012623547652665934,-1.2361611734235112e-10,-5.451972207026756e-11,-5.452860385446456e-12,-1.440003671859813e-10,-2.9768576492728016e-10,8.142375662600898e-12,0.0,-7.766282061894003e-10,5.551115123125783e-15,1.9984014443252818e-14,-1.0857686971732505e-08,-0.0033327385546799704,-0.003799457601527667,-0.0024439792702279917,-0.0021563886992592707,-0.0020320661334422008,-0.0008060094622924785,-0.003165611245076194,-0.0029172424854262413,-0.0023988648957051772,-0.0019548412343595167,-0.0016058914772626443
RP_RUS,-0.0021491068818352277,0.0023283695074727273,0.002697574222937371,0.013849080757109,0.004135645763246876,0.0008316688474829803,0.0017423917206238482,-0.0015802027174716127,0.0011513171544441647,-0.006809435592017854,0.0003529611854047321,0.0004208149916418158,0.0057857974048258765,0.004146018025540377,-0.014430473923893739,0.00814754985380417,0.006800751326330179,0.0013025301759295171,-0.008329335018184558,-0.010256793150043575,-0.011343600429191691,-0.010564582101932896,-0.012763292450139185,-0.012735630159451672,-0.01234532081819395,-0.012384169670383582,-0.013557434072046237,-0.013357068679907824,-0.010037135860517798,-1.037514518742455e-10,-5.502986955008282e-11,-5.747069486972123e-12,-1.4777457035819452e-10,-3.0844382603589793e-10,8.479883462086946e-12,0.0,2.220446049250313e-15,-4.259219088531552e-09,1.9984014443252818e-14,-1.1304551184032618e-08,-0.0032570460213704466,-0.003713168979899706,-0.0023884672637891624,-0.002107407583816223,-0.001985908389497415,-0.0007876983520216374,-0.0030937133073949408,-0.0028509832101930588,-0.002344384010957712,-0.0019104372679823456,-0.001569412914873558
RP_MEX,-0.0006520616783450839,0.0007109833378282637,-0.00145988391194396,0.012574909417503166,-0.0027749938101812033,-0.0017624863576137795,0.0010853415277467526,0.0015134803361949167,0.0014585928200672171,-0.014149825455628262,0.0017440942901336687,-0.0007532222939093947,0.005183251822715729,0.003478614903200672,-0.008749857297408181,0.006978583293099083,0.004387724841687923,0.0006861019631387855,0.0012407219412247095,-0.0037603804068031543,-0.016178728251825536,-0.0055670457464268575,-0.005482477637517302,-0.0057541382258397,-0.005081256298377079,-0.0048386598590760554,-0.006398040781334657,-0.006037208789323456,-0.00344106683776213,-1.1291578783101386e-10,-3.303357587469691e-11,-3.3506530883187224e-12,-8.345768520712227e-11,-1.7320644918328298e-10,4.934941344458821e-12,0.0,1.1102230246251565e-15,3.3306690738754696e-15,-2.9186786321133695e-09,-6.375783789813738e-09,-0.002029340476146224,-0.002313572982948764,-0.0014881135872230056,-0.0013129878931911199,-0.0012372840012825348,-0.0004907393614589362,-0.0019275622312880936,-0.0017763110863799891,-0.0014606413338213997,-0.0011902785170064822,-0.0009777784681241908
RP_ROW,-0.002116646102988673,0.0006305882225843273,-0.0010478246516687495,0.009650075299788563,-0.008743281382891932,-0.006365402238944218,0.0012704420104747705,-0.0017902157541943575,0.0015070475793488303,-0.017671878979559907,-0.00029112882683313135,-0.0007235911758857183,0.004542900014049556,0.004149108961417625,-0.010847427221099548,0.007151061284866866,0.005397635901752684,0.0008495840254474363,-0.005123332147508042,-0.012927851363958576,-0.029306096769293744,-0.014865901119049396,-0.01534312551323691,-0.015050493999727577,-0.014966525990531832,-0.013647041013596928,-0.015455426426409513,-0.01614917567482499,-0.011233875214886058,-1.2012724148746656e-10,-4.106492923483529e-11,-4.16389145385665e-12,-1.0552947404818269e-10,-2.192990233851333e-10,6.1950444774083735e-12,0.0,2.220446049250313e-15,4.440892098500626e-15,1.4432899320127035e-14,-2.2417154132980954e-07,-0.00237526593306725,-0.002707936163047764,-0.0017417965082811016,-0.0015368212384553326,-0.0014482135101373528,-0.0005744063298096513,-0.0022561422848826895,-0.0020791136211317784,-0.0017096417764123073,-0.0013931737422739898,-0.001144567454168799
SPFLOW_destination_USA,-0.08465322833106526,0.0026525350933359615,0.5142889832522268,-0.6669755747576844,0.03369915698169357,-0.046247963978958695,0.0018929755192387265,0.015918892716600963,0.5743362803418284,0.5078958718342974,0.5140808510728712,0.6148732380367405,0.5188755379692478,0.8269533308174004,0.8006551316388588,0.5889825024754247,0.5934174878373921,0.4252652714879246,-0.40453326637634013,-0.35374583234041523,-0.367555294418066,-0.33513155578028253,-0.43296159593188444,-0.4061632080238875,-0.39996327646183827,-0.36281115130221364,-0.42034254013713135,-0.4354501735796129,-0.347245116056657,-6.177849898314491e-09,-5.027012139890985e-09,-3.155975480950701e-10,-9.438029247021973e-09,-1.5995481050801175e-08,3.0705882281267805e-10,-7.159273174295322e-10,6.88338275267597e-14,2.020605904817785e-13,7.183142969324763e-13,-4.1440067932718705e-07,-0.0035383281182221893,-0.004033823634429501,-0.0025947645127283314,-0.002289440801029885,-0.002157460491041263,-0.0008553712017705939,-0.003360892386209957,-0.0030972059507927696,-0.002546858660891216,-0.0020754473474965396,-0.0017051479161206418
SPFLOW_destination_EUR,-0.0308978987018238,-0.0008119256734223645,0.018173583757060685,-0.17886787260140424,-0.017615965455202165,0.02071201994199079,0.007722773897955726,0.07064876225648664,-0.41306134383996607,0.11187579310057427,0.11018207753747844,0.1019241349235811,0.09092621679503088,0.1519625511641154,0.09049506721394707,0.10615853812619092,0.10425608595952318,0.05346774443075741,-0.11384905309664128,-0.19573635921896315,-0.1505495644039112,-0.10852884556637854,-0.12582688612475412,-0.11865398913787961,-0.1424570666435282,-0.1400083307301464,-0.12979490664458193,-0.1225707674144555,-0.10940450633108334,8.498235448684e-10,1.1736822624897059e-09,-4.413525100943616e-11,-1.6993839668799637e-09,-3.6496727862100897e-09,6.416978060030942e-11,1.1102230246251565e-15,1.887379141862766e-14,4.6629367034256575e-14,1.63202784619898e-13,-1.1650908682270256e-07,-0.014402824645680101,-0.016417257780191874,-0.010565070251263298,-0.009322738839688816,-0.008785619250123444,-0.003486158611976653,-0.013681325337702166,-0.012608949136523884,-0.010370200516474637,-0.008451951654541712,-0.0069440686527044715
SPFLOW_destination_JAP,0.03031216569734041,-0.001464264881261279,-0.2192873804886386,0.39907955302162956,-0.021888569205867903,0.01686545152124408,0.008562618004401834,-0.07620427046391653,0.1660810792416223,-0.3615745294191497,0.16575068147990257,0.09677112448561398,0.10862858360946692,0.16405901453230842,0.10132727305200984,0.08837673851668226,0.0869742669878848,0.05345714373998334,0.1464266377559198,0.17052817305920343,0.055782246799815915,0.13508183209501534,0.15720972697589874,0.1473917081075815,0.14316073955179642,0.15266759718176925,0.15480446247481572,0.15511608484594763,0.13344431082675468,2.8614989266984026e-08,-2.6178831324941143e-09,6.106226635438361e-14,-8.160300768444984e-09,-1.249027992145102e-08,1.804978388975087e-10,-1.516786696242889e-11,5.218048215738236e-14,1.3211653993039363e-13,4.773959005888173e-13,-3.572203338686464e-07,-0.015963929964202817,-0.0181963193893947,-0.011710701482541275,-0.010333807346577517,-0.009738497394139456,-0.0038643456861620074,-0.015164357987879074,-0.013975900991520795,-0.01149472663706852,-0.009368661583084026,-0.007697457709498479
