origin_code,destination_code,sector,value
11.0,13.0,1,3543.629188
12.0,1.0,0,3605.5987290000003
12.0,1.0,1,8352.37528
12.0,2.0,0,3929.000909
12.0,2.0,1,8088.51254
12.0,3.0,0,11110.135779999999
12.0,3.0,1,7857.042528
12.0,4.0,0,1993.967795
12.0,4.0,1,3892.695921
12.0,5.0,0,132.946655
12.0,5.0,1,197.735347
12.0,6.0,0,1179.770616
12.0,6.0,1,2093.945806
12.0,7.0,0,239.060926
12.0,7.0,1,483.808399
12.0,8.0,0,6476.45488
12.0,8.0,1,2044.445991
12.0,9.0,0,72.94137
12.0,9.0,1,224.10549
12.0,10.0,0,1323.675257
12.0,10.0,1,1314.157252
12.0,11.0,0,103.165828
12.0,11.0,1,410.060608
12.0,12.0,0,298222.27841800003
12.0,12.0,1,143242.217126
12.0,13.0,0,4801.249333
12.0,13.0,1,8438.881663
13.0,1.0,0,74835.655583
13.0,1.0,1,88780.27633600001
13.0,2.0,0,110326.099632
13.0,2.0,1,111107.230782
13.0,3.0,0,44773.978265
13.0,3.0,1,41148.752766000005
13.0,4.0,0,41643.011693
13.0,4.0,1,47847.586102
13.0,5.0,0,6212.642804
13.0,5.0,1,8143.299298
13.0,6.0,0,15284.905031
13.0,6.0,1,10708.533094999999
13.0,7.0,0,7663.69257
13.0,7.0,1,8080.587197999999
13.0,8.0,0,24822.630838
13.0,8.0,1,16979.737428
13.0,9.0,0,3987.0283609999997
13.0,9.0,1,3524.178625
13.0,10.0,0,11056.899785000001
13.0,10.0,1,13996.835324
13.0,11.0,0,2682.299559
13.0,11.0,1,9520.361808
13.0,12.0,0,10815.016511
13.0,12.0,1,12464.554184999999
13.0,13.0,0,2211171.726524
13.0,13.0,1,1081307.608866
