origin_code,destination_code,sector,value
11,8,1,139.35486600000002
11,9,0,145.20677999999998
11,9,1,608.603638
11,10,0,38.026098000000005
11,10,1,96.08625699999999
11,11,0,327068.784021
11,11,1,192004.38124800002
11,12,0,35.105807
11,12,1,48.645557999999994
11,13,0,2403.886627
11,13,1,5433.829632999999
12,1,0,3679.5727749999996
12,1,1,6283.601433
12,2,0,5427.577997
12,2,1,6772.019641999999
12,3,0,9326.202391
12,3,1,6480.074456
12,4,0,957.9802540000001
12,4,1,1535.158656
12,5,0,82.75879
12,5,1,180.874653
12,6,0,279.952998
12,6,1,550.170815
12,7,0,683.668125
12,7,1,394.692311
12,8,0,5454.845814000001
12,8,1,1075.274
12,9,0,206.504314
12,9,1,515.034749
12,10,0,864.9090080000001
12,10,1,905.390387
12,11,0,136.183828
12,11,1,135.81068399999998
12,12,0,245997.000406
12,12,1,123560.140526
12,13,0,4281.195931
12,13,1,5973.329213
13,1,0,78778.579446
13,1,1,109374.48723299999
13,2,0,143016.791891
13,2,1,124701.894557
13,3,0,66726.071349
13,3,1,52668.446748
13,4,0,15405.025961
13,4,1,24777.172441
13,5,0,7908.504932
13,5,1,9360.457597
13,6,0,7466.582771
13,6,1,6913.511977
13,7,0,8088.792843
13,7,1,8316.630564
13,8,0,27070.837816000003
13,8,1,14420.523420000001
13,9,0,7992.538125000001
13,9,1,15199.639721
13,10,0,8535.933453
13,10,1,10839.946328
13,11,0,1235.2875099999999
13,11,1,3024.631833
13,12,0,5300.0735349999995
13,12,1,9220.839358000001
13,13,0,3399214.985824
13,13,1,1795568.164904
