origin_code,destination_code,sector,value
6.0,1.0,1,78022.616193
6.0,2.0,0,22263.253361
6.0,2.0,1,81222.750677
6.0,3.0,0,2175.957078
6.0,3.0,1,10832.335178000001
6.0,4.0,0,8517.903479
6.0,4.0,1,19290.160341
6.0,5.0,0,2288.864077
6.0,5.0,1,11075.983808
6.0,6.0,0,2181993.6705750003
6.0,6.0,1,1148792.254376
6.0,7.0,0,1024.7431860000002
6.0,7.0,1,6326.2666150000005
6.0,8.0,0,3151.349626
6.0,8.0,1,13411.574758
6.0,9.0,0,1509.374219
6.0,9.0,1,4188.027936
6.0,10.0,0,1437.968879
6.0,10.0,1,4201.673447
6.0,11.0,0,467.097449
6.0,11.0,1,3555.1623959999997
6.0,12.0,0,1490.976341
6.0,12.0,1,5565.106347
6.0,13.0,0,15155.06135
6.0,13.0,1,57038.22296499999
7.0,1.0,0,166442.289636
7.0,1.0,1,187475.89205700002
7.0,2.0,0,33262.388647
7.0,2.0,1,27401.645699
7.0,3.0,0,7673.6590830000005
7.0,3.0,1,5688.561383
7.0,4.0,0,14462.811185999999
7.0,4.0,1,12149.757465
7.0,5.0,0,1714.8170209999998
7.0,5.0,1,2220.82299
7.0,6.0,0,1418.361269
7.0,6.0,1,2057.088125
7.0,7.0,0,2100520.100079
7.0,7.0,1,617783.146533
7.0,8.0,0,3616.0328059999997
7.0,8.0,1,2532.942494
7.0,9.0,0,1211.492196
7.0,9.0,1,1790.651718
7.0,10.0,0,2344.5486149999997
7.0,10.0,1,2264.707991
7.0,11.0,0,3656.5788999999995
7.0,11.0,1,7671.378672
7.0,12.0,0,1053.419917
7.0,12.0,1,1134.7210010000001
7.0,13.0,0,9178.222196
7.0,13.0,1,9472.699342
8.0,1.0,0,7243.192525
8.0,1.0,1,71344.043297
8.0,2.0,0,10991.668980999999
8.0,2.0,1,66335.554455
8.0,3.0,0,8239.01231
8.0,3.0,1,44859.831012
8.0,4.0,0,20644.656392999997
8.0,4.0,1,171253.86382300002
8.0,5.0,0,1285.995034
8.0,5.0,1,11881.638254000001
8.0,6.0,0,2040.667449
8.0,6.0,1,19519.595691000002
8.0,7.0,0,833.492859
8.0,7.0,1,7909.540688
8.0,8.0,0,1371912.298986
8.0,8.0,1,1234064.043035
8.0,9.0,0,1929.0025190000001
8.0,9.0,1,13272.87911
8.0,10.0,0,1157.600805
8.0,10.0,1,15013.449489
8.0,11.0,0,923.851114
8.0,11.0,1,14288.668528
8.0,12.0,0,1615.677064
8.0,12.0,1,15949.924030999999
8.0,13.0,0,15693.208681
8.0,13.0,1,89715.435354
9.0,1.0,0,12098.999425999998
9.0,1.0,1,30288.66412
9.0,2.0,0,172967.699121
9.0,2.0,1,119243.493972
9.0,3.0,0,12228.916004
9.0,3.0,1,8778.247344
9.0,4.0,0,20465.903025
9.0,4.0,1,19031.859683
9.0,5.0,0,1130.070623
9.0,5.0,1,2956.425967
9.0,6.0,0,1652.969275
9.0,6.0,1,4109.9030139999995
9.0,7.0,0,814.0845039999999
9.0,7.0,1,1082.726197
9.0,8.0,0,5925.349612
9.0,8.0,1,7421.576531
9.0,9.0,0,2390742.813712
9.0,9.0,1,880559.678757
9.0,10.0,0,531.304965
9.0,10.0,1,304.02316
9.0,11.0,0,344.612596
9.0,11.0,1,788.693665
9.0,12.0,0,1376.900964
9.0,12.0,1,4023.5314989999997
9.0,13.0,0,21077.608365
9.0,13.0,1,32067.655741000002
10.0,1.0,0,8018.204735
10.0,1.0,1,7763.431971
10.0,2.0,0,17980.487629
10.0,2.0,1,9289.441846
10.0,3.0,0,45873.97327
10.0,3.0,1,8232.979916
10.0,4.0,0,84357.939835
10.0,4.0,1,19257.493485
10.0,5.0,0,1840.685949
10.0,5.0,1,476.68620999999996
10.0,6.0,0,8877.324614
10.0,6.0,1,2240.320169
10.0,7.0,0,1658.450519
10.0,7.0,1,1388.2302169999998
10.0,8.0,0,18346.357595
10.0,8.0,1,5303.522435000001
10.0,9.0,0,517.927257
10.0,9.0,1,682.723383
10.0,10.0,0,2074935.595468
10.0,10.0,1,553837.334784
10.0,11.0,0,394.61394600000006
10.0,11.0,1,306.569172
10.0,12.0,0,3970.263214
10.0,12.0,1,2750.870379
10.0,13.0,0,22562.348973
10.0,13.0,1,23808.812996
11.0,1.0,0,81305.621584
11.0,1.0,1,193223.92051700002
11.0,2.0,0,11029.904343999999
11.0,2.0,1,11711.596468
11.0,3.0,0,1301.974109
11.0,3.0,1,2613.240492
11.0,4.0,0,3953.090757
11.0,4.0,1,5169.818028
11.0,5.0,0,1085.6572150000002
11.0,5.0,1,5333.158165000001
11.0,6.0,0,3729.8410550000003
11.0,6.0,1,729.013531
11.0,7.0,0,6755.024808
11.0,7.0,1,20827.032184
11.0,8.0,0,921.2204469999999
11.0,8.0,1,1382.846438
11.0,9.0,0,252.89626499999997
11.0,9.0,1,920.616857
11.0,10.0,0,804.8748909999999
11.0,10.0,1,1994.535966
11.0,11.0,0,1202045.122342
11.0,11.0,1,564565.667334
11.0,12.0,0,106.15702099999999
11.0,12.0,1,391.81605099999996
11.0,13.0,0,4394.846262
11.0,13.0,1,16227.991891999998
12.0,1.0,0,6018.145651000001
12.0,1.0,1,13436.928509000001
12.0,2.0,0,8068.675191
12.0,2.0,1,15244.398531
12.0,3.0,0,19988.307021999997
12.0,3.0,1,12803.67145
12.0,4.0,0,16193.834552
12.0,4.0,1,12714.400128000001
12.0,5.0,0,598.222015
12.0,5.0,1,1354.507142
12.0,6.0,0,10417.877663
12.0,6.0,1,8742.838960000001
12.0,7.0,0,501.23305300000004
12.0,7.0,1,1057.883061
12.0,8.0,0,10629.563327
12.0,8.0,1,5406.415363
12.0,9.0,0,631.4004249999999
12.0,9.0,1,1669.849879
12.0,10.0,0,3615.058777
12.0,10.0,1,4167.63492
12.0,11.0,0,273.948918
12.0,11.0,1,990.72254
12.0,12.0,0,997750.9208419999
12.0,12.0,1,502963.34886
12.0,13.0,0,19797.68456
12.0,13.0,1,23830.502024
13.0,1.0,0,147723.350209
13.0,1.0,1,139929.149568
13.0,2.0,0,248486.068544
13.0,2.0,1,175286.64763199998
13.0,3.0,0,107158.297139
13.0,3.0,1,67188.033093
13.0,4.0,0,210620.44421100002
13.0,4.0,1,154513.613516
13.0,5.0,0,18205.746941
13.0,5.0,1,29353.120625000003
13.0,6.0,0,74362.17932899999
13.0,6.0,1,37161.399077
13.0,7.0,0,16524.401139
13.0,7.0,1,15504.918835999999
13.0,8.0,0,63599.894279
13.0,8.0,1,43198.985264999996
13.0,9.0,0,15394.644156
13.0,9.0,1,15134.264137999999
13.0,10.0,0,33734.502837
13.0,10.0,1,41172.785988999996
13.0,11.0,0,4818.382718
13.0,11.0,1,16436.838593
13.0,12.0,0,28565.129645
13.0,12.0,1,49698.886468
13.0,13.0,0,5636930.191741
13.0,13.0,1,2574019.73463
