origin_code,destination_code,sector,value
8.0,11.0,1,14969.719723000002
8.0,12.0,0,1730.232903
8.0,12.0,1,16645.008146
8.0,13.0,0,15642.957440000002
8.0,13.0,1,86798.75479
9.0,1.0,0,11622.41242
9.0,1.0,1,26107.703974
9.0,2.0,0,176060.742108
9.0,2.0,1,109514.685619
9.0,3.0,0,16105.801423
9.0,3.0,1,9261.225048
9.0,4.0,0,26151.862984
9.0,4.0,1,22968.182494
9.0,5.0,0,1399.382137
9.0,5.0,1,3287.045684
9.0,6.0,0,2465.573188
9.0,6.0,1,5823.867964
9.0,7.0,0,880.718836
9.0,7.0,1,1275.1329930000002
9.0,8.0,0,6928.446285
9.0,8.0,1,7417.388831
9.0,9.0,0,2236462.2046600003
9.0,9.0,1,832225.973964
9.0,10.0,0,682.15166
9.0,10.0,1,312.377543
9.0,11.0,0,414.084712
9.0,11.0,1,1182.708903
9.0,12.0,0,1287.743789
9.0,12.0,1,2944.415806
9.0,13.0,0,20205.797488
9.0,13.0,1,30809.420047
10.0,1.0,0,8211.875903
10.0,1.0,1,7640.459295
10.0,2.0,0,21014.475317
10.0,2.0,1,8277.031777
10.0,3.0,0,48471.532731
10.0,3.0,1,9000.542513
10.0,4.0,0,77924.90953799999
10.0,4.0,1,17137.41671
10.0,5.0,0,1597.5971700000002
10.0,5.0,1,488.552998
10.0,6.0,0,11491.202102
10.0,6.0,1,2602.288884
10.0,7.0,0,2711.180158
10.0,7.0,1,1397.438412
10.0,8.0,0,20893.567477
10.0,8.0,1,5223.097021
10.0,9.0,0,472.415491
10.0,9.0,1,597.113769
10.0,10.0,0,2067220.4779460002
10.0,10.0,1,577094.0583599999
10.0,11.0,0,641.117937
10.0,11.0,1,324.205112
10.0,12.0,0,3830.4678409999997
10.0,12.0,1,2841.542458
10.0,13.0,0,22652.662741
10.0,13.0,1,22930.683569
11.0,1.0,0,83547.382094
11.0,1.0,1,181045.217577
11.0,2.0,0,10230.861585
11.0,2.0,1,11663.931835
11.0,3.0,0,1404.488797
11.0,3.0,1,2655.039724
11.0,4.0,0,3850.4821949999996
11.0,4.0,1,3824.7166979999997
11.0,5.0,0,1002.95175
11.0,5.0,1,5469.712179
11.0,6.0,0,2920.2151620000004
11.0,6.0,1,844.166577
11.0,7.0,0,6419.612676
11.0,7.0,1,19885.451050000003
11.0,8.0,0,1227.13442
11.0,8.0,1,1198.219184
11.0,9.0,0,249.527802
11.0,9.0,1,977.628671
11.0,10.0,0,3987.4227189999997
11.0,10.0,1,1693.862885
11.0,11.0,0,1133769.7196169998
11.0,11.0,1,549486.472816
11.0,12.0,0,104.236953
11.0,12.0,1,486.252452
11.0,13.0,0,4003.6179970000003
11.0,13.0,1,16252.747067
12.0,1.0,0,5730.315277
12.0,1.0,1,13232.353113000001
12.0,2.0,0,11066.173007000001
12.0,2.0,1,15209.475424
12.0,3.0,0,21064.973271
12.0,3.0,1,13537.231871
12.0,4.0,0,17982.288540999998
12.0,4.0,1,12500.384623
12.0,5.0,0,672.237026
12.0,5.0,1,1380.9534549999998
12.0,6.0,0,9236.457911000001
12.0,6.0,1,9614.682986
12.0,7.0,0,562.112824
12.0,7.0,1,1016.618673
12.0,8.0,0,12358.552206999999
12.0,8.0,1,5583.460906
12.0,9.0,0,497.083668
12.0,9.0,1,1453.347418
12.0,10.0,0,4594.44784
12.0,10.0,1,4078.9182309999997
12.0,11.0,0,312.072448
12.0,11.0,1,1010.8745839999999
12.0,12.0,0,1007332.849549
12.0,12.0,1,512129.183543
12.0,13.0,0,18900.318211
12.0,13.0,1,24275.041826
13.0,1.0,0,158440.843261
13.0,1.0,1,136589.626398
13.0,2.0,0,235117.99197899998
13.0,2.0,1,174444.902092
13.0,3.0,0,120023.146626
13.0,3.0,1,71407.074893
13.0,4.0,0,202371.022719
13.0,4.0,1,142526.010977
13.0,5.0,0,17109.904438
13.0,5.0,1,29363.539057
13.0,6.0,0,68370.47295699999
13.0,6.0,1,36697.362989
13.0,7.0,0,19560.260822
13.0,7.0,1,16726.28311
13.0,8.0,0,67396.958933
13.0,8.0,1,39015.969261
13.0,9.0,0,13222.544718000001
13.0,9.0,1,13136.054877999999
13.0,10.0,0,33427.535761
13.0,10.0,1,41476.918665000005
13.0,11.0,0,4960.527026
13.0,11.0,1,15838.697646999999
13.0,12.0,0,24830.656529
13.0,12.0,1,48244.738602
13.0,13.0,0,5376168.072674
13.0,13.0,1,2475192.424418
