start,end,Rule,6,7,8,9,10
92,110,A25,0.04010770283865066,0.049797059330862696,0.05060855912928259,0.06038519562911443,0.06751418216102711
92,111,A0,0.16039880499201883,0.16920593078911084,0.1717840855079174,0.18475008974930673,0.20096513009123976
92,111,A1,0.1441372224803268,0.15821602661629897,0.1615840674505042,0.17059320184567184,0.1860827969332849
92,111,A5,0.10602134023109058,0.12052407083699442,0.12476842402862598,0.14022787577535673,0.1526363867590167
92,111,A10,0.08022210842276602,0.08736509581032884,0.09028676889048608,0.1069980549678223,0.11745327035813564
92,111,A25,0.03869800474709049,0.04785666284148478,0.04866068894976131,0.05844194050182779,0.06481801112599396
92,112,A0,0.15756092490145016,0.1664487147944293,0.16712919312879015,0.1802255578264455,0.19545284494098192
92,112,A1,0.14204055653824682,0.15586324409095428,0.15724611540781191,0.1666456000717728,0.18117477762039833
92,112,A5,0.10472270743713473,0.11882101039838541,0.12123464490872611,0.13680512556600158,0.14831131193555894
92,112,A10,0.07776813965023499,0.0845990415390379,0.08736783063086813,0.10390224831586951,0.113639361933858
92,112,A25,0.03741232793804932,0.046153206954726946,0.04691404220427551,0.056449680360772116,0.06251789983759062
92,113,A0,0.1562767538830897,0.1641833791992861,0.16268017016642744,0.17600871686195813,0.1906937998673498
92,113,A1,0.1410087050466374,0.15378924645908296,0.1528614196533874,0.1627889791264553,0.1768018046175273
92,113,A5,0.10474444252071037,0.11771986130321871,0.11755632540897067,0.13288627489611926,0.1438648134532605
92,113,A10,0.076438296013077,0.08287452637922123,0.08448022156237284,0.10060137366842291,0.10992933923980534
92,113,A25,0.03609194428939508,0.04442858484317031,0.04518064802344326,0.054510848294039384,0.060253831341589244
92,114,A0,0.15484041221727382,0.16230212278106745,0.1593840330413528,0.17240741326723436,0.1864840991994002
92,114,A1,0.14018420791846245,0.15223454473865533,0.1498544694885315,0.15947175002597908,0.17288418194697516
92,114,A5,0.10311900277067768,0.11478298469764026,0.11419840966400106,0.12997142833752878,0.14061830446075166
92,114,A10,0.07456705437648113,0.08032766650982949,0.08186905135565557,0.09838698812930625,0.10756179815815008
92,114,A25,0.03525226482417078,0.042842158764251626,0.043607490064344126,0.0529730814327138,0.058445423796511416
92,115,A0,0.15311044783607017,0.16062093584885015,0.15738875209931533,0.1696035209667437,0.18352019487613583
92,115,A1,0.13781329475057613,0.1495970964160262,0.1477267719755907,0.1569753178331472,0.17027588731467022
92,115,A5,0.10174261502506815,0.11303386174174924,0.11287627679148556,0.12791701771837113,0.1387387699815414
92,115,A10,0.07355378996812625,0.07899768388932356,0.08039201362333026,0.09711521965265413,0.10653424942020769
92,115,A25,0.03457045198286387,0.04158792214000046,0.042290471424359016,0.051867394741106194,0.05798772392210632
93,89,A0,,,,,
93,89,A1,,,,,
93,89,A5,,,,,
93,89,A10,,,,,
93,89,A25,,,,,
93,90,A0,,,,,
93,90,A1,,,,,
93,90,A5,,,,,
93,90,A10,,,,,
93,90,A25,,,,,
93,91,A0,,,,,
93,91,A1,,,,,
93,91,A5,,,,,
93,91,A10,,,,,
93,91,A25,,,,,
93,92,A0,,,,,
93,92,A1,,,,,
93,92,A5,,,,,
93,92,A10,,,,,
93,92,A25,,,,,
93,93,A0,,,,,
93,93,A1,,,,,
93,93,A5,,,,,
93,93,A10,,,,,
93,93,A25,,,,,
93,94,A0,0.15381739009289108,0.14757348389764027,0.1506576388963637,0.15151043241117962,0.19392869650009126
93,94,A1,0.15490016481790464,0.14555223096726722,0.15003482875771829,0.149403009708735,0.1924084846413592
93,94,A5,0.10574496652389576,0.1160371806367293,0.11722984152110016,0.1230509194462873,0.16336965785616273
93,94,A10,0.07154439893545969,0.07935639090246435,0.07813757326182652,0.09765579694067056,0.1289116686707372
93,94,A25,0.029274232641006405,0.03882213307925987,0.038285909610618674,0.04874584901339224,0.05952541172598419
93,95,A0,0.14727435619324436,0.1489739935895509,0.14642894773407755,0.15469212290763834,0.19483564535189093
93,95,A1,0.1441973916200081,0.13676282197900627,0.13920652987402635,0.14247916735537466,0.17885348623403907
93,95,A5,0.10051851967256649,0.1049900542679188,0.10549728676220471,0.11545526243968231,0.1476243260329472
93,95,A10,0.06993872856086132,0.07249682375736659,0.07212287641331382,0.08961976896848939,0.11549935229784375
93,95,A25,0.026523230969247174,0.03278438485515162,0.03296727181386172,0.045348014522085554,0.05775720185462583
93,96,A0,0.1404851854805774,0.1455063797031293,0.14194150627298374,0.15991024096209994,0.20064668150870832
93,96,A1,0.13716934218574367,0.13410659169441735,0.1351422262192747,0.14424076025535348,0.18426004059932546
93,96,A5,0.09079981345228816,0.09759806956867789,0.09912236202876824,0.11576091461890455,0.1477528731612388
93,96,A10,0.06383289832924859,0.06855366620907963,0.06884268833365428,0.08999237165225811,0.11676418976485238
93,96,A25,0.025871029505244305,0.03152848997324503,0.032096834569953145,0.04441964866142084,0.061877014467626744
93,97,A0,0.1426930281127407,0.15166789752056903,0.149341487177027,0.1605679232246723,0.20585084797133643
93,97,A1,0.13912173021529084,0.14155667699512028,0.14283613124850833,0.14690704652875397,0.19049788563443826
93,97,A5,0.09719509517247941,0.10564001775179255,0.10730359337502385,0.12073417289878038,0.15569028438898957
93,97,A10,0.06852276574750084,0.07303268356610995,0.07404115963985072,0.09298927539231702,0.1220936143054953
93,97,A25,0.026383351751667082,0.03463592476043649,0.03631069335183863,0.04839304013288468,0.07007487982557972
93,98,A0,0.15942635693821558,0.15919282085355482,0.1578431541217899,0.16483290834573375,0.205374988163365
93,98,A1,0.1512554139125488,0.150613786569231,0.15266928309455283,0.15290205481288005,0.19093715343534634
93,98,A5,0.10678613846174312,0.11164841900016965,0.11406893270009444,0.1290337502519844,0.1591290714146161
93,98,A10,0.07569114224390044,0.08071404497193527,0.08248751018445216,0.09645930567394541,0.125112935627674
93,98,A25,0.0308419636829398,0.04457004818454441,0.045545197432443923,0.05376657880078047,0.07330032825293901
93,99,A0,0.1751686140614206,0.16862759363864313,0.16812169539429483,0.1733344159864135,0.21034669345299953
93,99,A1,0.16784260206890442,0.16063984769557044,0.16297607212663265,0.1625431764547464,0.1964785845431014
93,99,A5,0.11945436534295654,0.12328086889216261,0.1259749952811002,0.13855216561459385,0.16351106488245454
93,99,A10,0.09164300619799892,0.09414340286777736,0.09642445228450058,0.10346107571674479,0.130089456268619
93,99,A25,0.034047679689494584,0.05078258365341722,0.050414849156760436,0.05636075936753127,0.07362238364302216
93,100,A0,0.18156263679902943,0.17825135817297547,0.1779850786969299,0.1844353988554199,0.21628181347865022
93,100,A1,0.17354755262169266,0.1699243501410733,0.17220451612233661,0.17275783240384873,0.20063611235530188
93,100,A5,0.12955113855693146,0.13171236620870747,0.13396642800046507,0.14732355260258762,0.16776459228400062
93,100,A10,0.10359479702202301,0.10257693321516739,0.1043577042151087,0.11367737450068717,0.13512505575071515
93,100,A25,0.04146652485800989,0.05774370756387189,0.0567381573938545,0.062490898858317684,0.07640961570164047
93,101,A0,0.18536298467488388,0.1884760946764559,0.1878885564336946,0.1943723307067883,0.221316150783602
93,101,A1,0.17626440020088674,0.1785950667532886,0.1801170068913897,0.18182357304176686,0.2065868998205828
93,101,A5,0.13586801706555857,0.139556524920252,0.14174830678215355,0.1557184015013064,0.17307729232626057
93,101,A10,0.11163086715168616,0.11162300705018693,0.11346203803531932,0.12324699864019323,0.14116376386273216
93,101,A25,0.04827489056161604,0.06194628674065837,0.06153139313440803,0.06797080822960241,0.07948758035714097
93,102,A0,0.19213704069561036,0.18874974285934853,0.1860140132526115,0.19283820602143037,0.21679387509720555
93,102,A1,0.17736152940788294,0.17901362987657368,0.17800752833968814,0.1808419370796165,0.20308815923496404
93,102,A5,0.13823658352392956,0.14195959496775018,0.14140929492509996,0.1516348177975716,0.1689083782390699
93,102,A10,0.11364457581248769,0.11243801624646647,0.11117350495205192,0.12058004180364668,0.13746097457946482
93,102,A25,0.05306425552513396,0.06513938718496584,0.05973643332112362,0.06726213721950547,0.07653681073515117
93,103,A0,0.2008568029501605,0.192868393766613,0.19148522825098083,0.19519470973916106,0.2181728080206165
93,103,A1,0.17904769237168316,0.1798361174406127,0.17974419021866594,0.17870429190705817,0.2003870149599677
93,103,A5,0.1346869347434376,0.13962173572992723,0.13942350109783136,0.1500270745471656,0.16632834895776358
93,103,A10,0.10927435971461465,0.11077709025624083,0.10992303526270972,0.11974709112923737,0.1350812969444876
93,103,A25,0.052742312675826186,0.06417493785376878,0.05957702390610315,0.06674648936332915,0.07504433656551038
93,104,A0,0.20102324162824492,0.1961440877107318,0.19689470970102194,0.19711406469773896,0.21968558718945866
93,104,A1,0.18024153958476627,0.1811257625914007,0.1829196942075099,0.1787392313776882,0.1993036323257521
93,104,A5,0.13537417234109902,0.14013101013995696,0.14179243086447366,0.1497996349671726,0.16527707383665202
93,104,A10,0.1075384500033243,0.10993376998546185,0.11040378208338754,0.11936904338854498,0.13376072700011676
93,104,A25,0.05245756428997026,0.06432197484250768,0.060954465025705194,0.06790661606785174,0.0754116679752813
93,105,A0,0.19406660428325526,0.19323720826438168,0.19548714223704008,0.19979249000945135,0.21978710514019348
93,105,A1,0.1745865844828995,0.17911158848692726,0.18234720548519773,0.18167607857616788,0.20048278372730063
93,105,A5,0.13123652000727162,0.14048360382132793,0.1437640390824359,0.15333370057796009,0.16759281897208103
93,105,A10,0.10382905641717027,0.10602783099681104,0.10772224545826854,0.11984480090194433,0.13146956808464294
93,105,A25,0.050825983082425655,0.0620147648258934,0.05940869776472871,0.06751812862521425,0.07559479651771565
93,106,A0,0.18576127194850395,0.18936671623055729,0.1921972074122773,0.20076708232021032,0.22036146938959433
93,106,A1,0.16727035823223457,0.17564568884001372,0.17945600894723665,0.18354706704603532,0.2020546254062853
93,106,A5,0.12616515856663724,0.1386807053429526,0.14250596986217198,0.15559178267540633,0.16933413174009967
93,106,A10,0.09939354561538216,0.1012834223014326,0.10314241744901058,0.11723086534106686,0.12893506963498205
93,106,A25,0.04939712099463008,0.05923410405857992,0.05701061481155846,0.06663484376325365,0.07292696987092037
93,107,A0,0.17732525924764903,0.18524914967914707,0.18870774959300393,0.1992205734287234,0.21833082270770302
93,107,A1,0.1597515869694316,0.172244910422674,0.17660821038277988,0.1827456794578609,0.20098761844382565
93,107,A5,0.12013785943291237,0.1361502079367438,0.14060462068454463,0.1551773756376302,0.16846555873261101
93,107,A10,0.09476207652939031,0.10084943699592322,0.10324302118324866,0.11816969691004711,0.12955177003294585
93,107,A25,0.04670430944361533,0.05605879904628518,0.05521773618284233,0.06472914725420091,0.0708738403439479
93,108,A0,0.1702205786474313,0.17857620434742688,0.18265201668044956,0.19493175346725916,0.2137189203142098
93,108,A1,0.15339152361800554,0.16630966311666293,0.17127667514413636,0.17951915435481605,0.19737953159721458
93,108,A5,0.11527547268105345,0.1311310621164552,0.13632670232035254,0.15147121619725562,0.16452632802078693
93,108,A10,0.09023454142038402,0.09669427250282811,0.09966786323398007,0.11553815871743818,0.12674192268541415
93,108,A25,0.04431666516231601,0.05339706963208246,0.05362035226378001,0.06290963068490116,0.0687278874143918
93,109,A0,0.16454918296830473,0.17353178944570427,0.17726305744906062,0.190945673973642,0.2093419058546339
93,109,A1,0.1482451995118018,0.16200228651105583,0.16650817506271287,0.17644425897026564,0.1933716538000272
93,109,A5,0.11117125241109248,0.12680280127067767,0.13177344707825636,0.14802417681772884,0.16089464596532904
93,109,A10,0.08668688407937103,0.09357376333329581,0.09644909971166735,0.1128564645988657,0.12401044214604845
93,109,A25,0.042255981614907394,0.05210934004626487,0.05234323910337483,0.061390368025769325,0.06713476158415192
93,110,A0,0.16269430402188526,0.1715019100068368,0.17554757251320974,0.18861383077456984,0.20533003022396754
93,110,A1,0.1461334624685648,0.15959218311948178,0.1645218051787221,0.17432250350703607,0.1897419031108906
93,110,A5,0.10850324216734743,0.12349261680409304,0.1288919815250241,0.1445551539155672,0.1566008487054557
93,110,A10,0.08308830037094378,0.08995173480571947,0.09346374208151988,0.11015398409868576,0.12046160299869342
93,110,A25,0.04024437068132266,0.04980985598266723,0.05104159592194166,0.05982749420633923,0.06568115530907752
93,111,A0,0.15876612075004792,0.167544420909727,0.17100279546705072,0.18499086289300196,0.20005828873224188
93,111,A1,0.14304974624650757,0.1560822564706294,0.1603989982118108,0.1703338173971974,0.18464581337214991
93,111,A5,0.1056572491393407,0.11998907521365497,0.12492567164283079,0.1408438576390395,0.15206610179658162
93,111,A10,0.08041616712944029,0.08716469299443434,0.09052671865651192,0.1074016241516436,0.11663865650288648
93,111,A25,0.038753284909013426,0.04776665985427972,0.04896841484914773,0.057811315199867784,0.06293955563282942
93,112,A0,0.15586798086704934,0.1647324196092806,0.16615422297101046,0.18022806571681288,0.19431573139242103
93,112,A1,0.14090262081901456,0.15371852332630095,0.1559034020289186,0.16620180475702712,0.17956424227167578
93,112,A5,0.10431188926027454,0.11822761153428249,0.1212073411862257,0.13721917082603247,0.14755328748007274
93,112,A10,0.07782979698294899,0.0842703561503736,0.08744983599561176,0.1041308487079021,0.11267478335015742
93,112,A25,0.037400560251424055,0.04598253132254424,0.04711904947141832,0.05575097331685732,0.060618361554664144
93,113,A0,0.1546032752304051,0.16244093923270905,0.1615397689227152,0.17581030337828482,0.18938421338902364
93,113,A1,0.13987582095729195,0.15164789346265733,0.15137384997089734,0.16218266830549194,0.1750597246186072
93,113,A5,0.10435422211815666,0.11710228385668418,0.11735516379231525,0.1330939917785352,0.14293114737744989
93,113,A10,0.07643369139484471,0.08247937290621635,0.08442081671600987,0.1006619038204803,0.10883402522227847
93,113,A25,0.03601786155695891,0.044183911759588856,0.04529335045973011,0.05375308767760945,0.05833693447708778
93,114,A0,0.15317771251853782,0.16055337297577943,0.1581456438030332,0.1720543229603315,0.18504268934881843
93,114,A1,0.1390653414182611,0.15011985770932054,0.14829783705684302,0.15874221564685603,0.17104321364479905
93,114,A5,0.10267263603414765,0.11405998456205828,0.11385375922333135,0.13003721051808081,0.13957950916145476
93,114,A10,0.0744776026210505,0.0798347082006252,0.08169365717473104,0.09834411302267392,0.10640865563770828
93,114,A25,0.03514338224024424,0.042536496908154836,0.04364356248265889,0.052179865986970435,0.05653345826471102
93,115,A0,0.1514448235859225,0.1588751235597826,0.15611745452605144,0.16914387405142395,0.1820125896136983
93,115,A1,0.1366399914387363,0.14745968063480905,0.146145310627326,0.15616896180994985,0.16840155699814066
93,115,A5,0.10125581259249118,0.11226624757050166,0.11248912711464865,0.1278906176032836,0.13766342080485697
93,115,A10,0.07342417244517718,0.07846833321875833,0.08016002624451875,0.0970189143994992,0.10538656749900499
93,115,A25,0.03443665938774688,0.04124101790267957,0.04226771379666074,0.0510605935890209,0.05613898733193181
94,89,A0,,,,,
94,89,A1,,,,,
94,89,A5,,,,,
94,89,A10,,,,,
94,89,A25,,,,,
94,90,A0,,,,,
94,90,A1,,,,,
94,90,A5,,,,,
94,90,A10,,,,,
94,90,A25,,,,,
94,91,A0,,,,,
94,91,A1,,,,,
94,91,A5,,,,,
94,91,A10,,,,,
94,91,A25,,,,,
94,92,A0,,,,,
94,92,A1,,,,,
94,92,A5,,,,,
94,92,A10,,,,,
94,92,A25,,,,,
94,93,A0,,,,,
94,93,A1,,,,,
94,93,A5,,,,,
94,93,A10,,,,,
94,93,A25,,,,,
94,94,A0,,,,,
94,94,A1,,,,,
94,94,A5,,,,,
94,94,A10,,,,,
94,94,A25,,,,,
94,95,A0,0.14643163005830911,0.1445874392524108,0.14496929811166506,0.15932323743526444,0.19314347473830096
94,95,A1,0.13988263883638724,0.12722381979589947,0.13319622410408077,0.14260498255542992,0.1700644676746363
94,95,A5,0.0941922124164171,0.09565800041567388,0.09743230946074485,0.11113845016036124,0.13533856018463197
94,95,A10,0.06752355624742129,0.06806320282452921,0.06879805960195513,0.08364380385605641,0.09916741473048958
94,95,A25,0.022515619229587648,0.026470544548318913,0.028930583001847268,0.04230796592890394,0.05977282270628273
94,96,A0,0.1376603111530649,0.141426138849562,0.13947259270434417,0.16473702333200455,0.20145557981858744
94,96,A1,0.13195015718524158,0.12686184681081655,0.12978058782106044,0.14491183468871663,0.18020287968148574
94,96,A5,0.08334270654142913,0.08891270543410097,0.09162073558331618,0.11298492382576457,0.1396052116384592
94,96,A10,0.06018750670975099,0.0642835330710924,0.06553274776619532,0.0861325958052257,0.10629784387561915
94,96,A25,0.022981887857470334,0.02690063147472103,0.029115562947307317,0.04208349431241153,0.06459403257306498
94,97,A0,0.14112633302514718,0.15014809633475348,0.14933979722655813,0.16435243056774385,0.20775856331940282
94,97,A1,0.1356954384723011,0.13798563965759542,0.14073837870715603,0.14807692392212643,0.18901447620483666
94,97,A5,0.09320108541938296,0.10113648169663852,0.10372268137749868,0.11989549437389438,0.15156389105384255
94,97,A10,0.0669611888874407,0.0709498380518771,0.0728583220408056,0.09084366944205743,0.11557621102373111
94,97,A25,0.0243445760774423,0.03194188958334135,0.03512820433032564,0.04763427223899365,0.07416210974414665
94,98,A0,0.16151966663323575,0.15948196457149957,0.1595421355503674,0.16871351124440329,0.2068059884802238
94,98,A1,0.1509411172576086,0.14956837861403321,0.15295771143067988,0.15503695838440323,0.18983827945184667
94,98,A5,0.10550913931711872,0.10924727040572187,0.11255727096708842,0.1300227229027164,0.1565157141516238
94,98,A10,0.07587555605513226,0.08058404084171406,0.08323051021413636,0.09543682697006342,0.12050287726669842
94,98,A25,0.03010266552981451,0.044401644727689885,0.04644610703135458,0.0542342722192468,0.0772152018732644
94,99,A0,0.1795367483278049,0.17044100886777847,0.1712506034635269,0.17798516967541808,0.2123678112653209
94,99,A1,0.17034521954918022,0.16143968458729555,0.16493422724541848,0.16592911637132676,0.19648642807481087
94,99,A5,0.12050157053597178,0.12321865337878828,0.12669962093376283,0.14096271205063873,0.16206359940793402
94,99,A10,0.09445532836637517,0.0962732924085667,0.09936644265924549,0.10377597180397635,0.12707716107463018
94,99,A25,0.033965883896315975,0.051677670017517253,0.05197721577657207,0.057182867310711684,0.07693845422497385
94,100,A0,0.1862201837041601,0.18118053758856753,0.18207605465664808,0.1900076138558533,0.21886207446430436
94,100,A1,0.1765076462551845,0.1719362821119095,0.17520128393782505,0.17711930318221797,0.20123676792708148
94,100,A5,0.13189113918151235,0.1328635382424644,0.13572916894837087,0.15064279054605376,0.1671315543632039
94,100,A10,0.10771275756977752,0.10560734287118538,0.10801273195497693,0.11540675668744885,0.13326245979616705
94,100,A25,0.042456249202216134,0.0595053707203083,0.05898065853042077,0.06407129702258467,0.07965013792311595
94,101,A0,0.18991338170135502,0.192317218728034,0.1927060951155436,0.20049013531358859,0.22420317130916834
94,101,A1,0.17919408807759138,0.18143934680429719,0.18372824007607375,0.18677307755257969,0.20785632187905007
94,101,A5,0.13870512742564525,0.1415443202887324,0.14426343995928217,0.15967209081417913,0.17318747165084591
94,101,A10,0.11623859139717926,0.11540537472858012,0.11779822903523034,0.12595641107104796,0.14028883091650468
94,101,A25,0.04999194507574727,0.06401306439963854,0.0640927360964727,0.07003864529474663,0.08270778288286959
94,102,A0,0.19693451094366543,0.19219448070329492,0.1900879872830236,0.19810579626243527,0.21885764048810938
94,102,A1,0.18008759965461996,0.18158838582450187,0.180983126886996,0.1851324259823223,0.20382778544408842
94,102,A5,0.14102163345049226,0.14399353196723258,0.14360730087620832,0.1546954767752657,0.16854310274012457
94,102,A10,0.11796407610412614,0.11589067742684704,0.11477361549827643,0.12269207987145686,0.13627183537356624
94,102,A25,0.055122677866974834,0.06733131182009348,0.061813742641482844,0.06902147338740067,0.07907134968891108
94,103,A0,0.20604650239886507,0.19638052291689118,0.19569892637818867,0.20017119132783856,0.22016809016477104
94,103,A1,0.1816697718901265,0.182235646550152,0.18259589509914081,0.18235196740223755,0.20078256412068002
94,103,A5,0.13683851479929482,0.14121849310567908,0.14120312707110202,0.1526208933020497,0.16574159808058214
94,103,A10,0.11272488836730196,0.11371839271956077,0.11303808778537756,0.1215646303228256,0.13377310389568114
94,103,A25,0.0545626984985522,0.06605122509226395,0.06143066135292441,0.06827832712881719,0.07717617420693021
94,104,A0,0.2057562810068931,0.19963472275135918,0.20121711540303278,0.20181262568368014,0.22163700542676662
94,104,A1,0.18273377980272232,0.18342439315923534,0.18580083537056377,0.18205847632518132,0.19956473314147097
94,104,A5,0.1373926303553021,0.14162890542791587,0.14362562990986902,0.15213697569161336,0.16464809348274967
94,104,A10,0.11051748425928638,0.11253101583659099,0.11327935226951084,0.12098698376992588,0.13245140877898628
94,104,A25,0.05408657427555246,0.06604105751284318,0.0627648118973247,0.06940466191870656,0.0773830959592785
94,105,A0,0.19782550393493362,0.19619471709776093,0.19933205017521824,0.20432270635587346,0.221584365020287
94,105,A1,0.17639989175753698,0.18105081866540287,0.1849405441578044,0.18496345704457653,0.2008203887585053
94,105,A5,0.1327419688258055,0.14188605730873788,0.14560877222554516,0.15577076837626305,0.16720923240895627
94,105,A10,0.10625072168628934,0.10808314477795851,0.11013472341012165,0.1213675593776601,0.13007842980565051
94,105,A25,0.052183277135247286,0.06339832310564976,0.06093936845863188,0.06885896336827804,0.07741719954824929
94,106,A0,0.18859215375507235,0.1917989942279978,0.19549328129176768,0.20502378912542757,0.22206466037501918
94,106,A1,0.16838139369723343,0.1771691398011517,0.18162746029595353,0.18672549243763312,0.20248717171808842
94,106,A5,0.12716469890369664,0.13983659329453288,0.1441120259004064,0.15801508234287412,0.16911399897167828
94,106,A10,0.10128773580212375,0.10281568050746269,0.10501702571154746,0.11843541658319853,0.12745598057363053
94,106,A25,0.05054009534432732,0.060297337796253986,0.05823907368645599,0.06780459238285404,0.07440397061858255
94,107,A0,0.17935136287511577,0.18721358163738394,0.1915191426368683,0.2030627648270332,0.21976731100260527
94,107,A1,0.16024620766815886,0.17341663071392072,0.17842114388055577,0.1856398324937607,0.20131305380746717
94,107,A5,0.12063548266491575,0.13704278264848202,0.1419601477787889,0.15739798196900917,0.16819910880425623
94,107,A10,0.09619014819665093,0.10224124923684334,0.10499091483662133,0.11935526817552511,0.12822238021868826
94,107,A25,0.04757329908611885,0.05681928001610433,0.05623038523605317,0.06567922122175464,0.07209868892913618
94,108,A0,0.17163796332638573,0.17996481115299995,0.18487226799388604,0.19823187744158405,0.21475218256321904
94,108,A1,0.15342916538005594,0.16700758556809248,0.17261331072615096,0.18200526218145285,0.19744273214683924
94,108,A5,0.11541576191413268,0.1316295221260583,0.1373066663840344,0.15329670481051766,0.16401502604020085
94,108,A10,0.09126557263589352,0.0977162862948139,0.10106088678050999,0.11646925601904372,0.12531383570227164
94,108,A25,0.044968545876566006,0.05392940324296682,0.05445899911883931,0.0636750652833313,0.06972801589859712
94,109,A0,0.1655235188748791,0.17451833239457137,0.1790077331034455,0.1937904102312205,0.21003702580935654
94,109,A1,0.14795884340708632,0.1623873777714206,0.1674632396657626,0.17858280409620325,0.19318041195297608
94,109,A5,0.11104625980023168,0.12699959122681947,0.13240758493532712,0.14952013243144158,0.1601883202300635
94,109,A10,0.08743174726009788,0.09433686944018671,0.0975538865663946,0.11356176243671011,0.12250089306564198
94,109,A25,0.04273832706280373,0.05252791970735536,0.053049650957467595,0.062013009045601857,0.06797281167370442
94,110,A0,0.16350221552534236,0.17231101634466064,0.17708870930934545,0.1911540623582277,0.20574826808543203
94,110,A1,0.14573973101452453,0.1598128511650266,0.1653038442237106,0.17621044271596387,0.1893483960378345
94,110,A5,0.10822866028396404,0.12348311414713328,0.12931931918148876,0.14575905196952263,0.15568349523344852
94,110,A10,0.08357766667583803,0.09045689181646524,0.09432793220184274,0.11065882438723462,0.1188320956790547
94,110,A25,0.04058001281266128,0.05006854954230548,0.051629886891591724,0.060321575529744556,0.06638440208306372
94,111,A0,0.15931091587709975,0.16808871639005454,0.1722058259386145,0.18718869450636952,0.20016041662964024
94,111,A1,0.14250657119424412,0.15609566925537438,0.16090854581169378,0.17189527742174926,0.18399105170655577
94,111,A5,0.105239811081256,0.11978545928261308,0.12510891776937003,0.1417746893413014,0.15094778202252626
94,111,A10,0.08072989457064578,0.08748695007062285,0.09117973024653862,0.10772550887154854,0.11488729145123841
94,111,A25,0.03898744215681606,0.047897470653472086,0.04940884626088424,0.058165937616057733,0.06345142204846928
94,112,A0,0.15623156888830905,0.16510006789062004,0.16703874802322666,0.1820595484465196,0.1941102442773342
94,112,A1,0.14027502732594957,0.1536068231674105,0.1561495210086555,0.16746360832554097,0.17867649063582478
94,112,A5,0.10384561321161188,0.11794200361648637,0.12118524117680997,0.1379102383959118,0.14625631009851983
94,112,A10,0.07799088770901255,0.08442331880970687,0.08790653736190548,0.10426554078761512,0.11080697050371562
94,112,A25,0.037551197398942894,0.046012555841161464,0.04743896526265662,0.055978492348878826,0.06098111952326163
94,113,A0,0.15488544856876962,0.16267563108115296,0.16214934501990583,0.17732932385457975,0.18894242472952125
94,113,A1,0.13922826714579406,0.15143824681852922,0.15138118539874634,0.16318042487300333,0.17399113468189534
94,113,A5,0.10391337651482124,0.11677468995089794,0.11714155991367478,0.13354424701754572,0.14146791185984348
94,113,A10,0.07651692230519988,0.08253513827037509,0.0847032320500088,0.10061641405183659,0.1068675651117648
94,113,A25,0.036091831912378546,0.04412250407412745,0.04550598551082209,0.05386933647606749,0.05856748319337657
94,114,A0,0.15337856509260556,0.16068700491444365,0.15856456746132513,0.1733221529178527,0.18441519900452066
94,114,A1,0.13841002923878548,0.1498474306314206,0.1481583463731728,0.15952862891788422,0.1698342465158445
94,114,A5,0.10217270755078016,0.1136031189710892,0.1134835934070555,0.13032046401902156,0.13802634970582983
94,114,A10,0.0744637230702557,0.07976188165670062,0.08183275941943104,0.09819041844311768,0.10442034269509669
94,114,A25,0.03517218832556225,0.04239956507193282,0.043767510722885955,0.05221566380975718,0.056667148651063357
94,115,A0,0.1515577788187774,0.15892639725505314,0.15642514577819458,0.17022178224228932,0.1812758897516359
94,115,A1,0.13590422299562208,0.147078719466154,0.14591431831884458,0.15680266293970832,0.1671274676183814
94,115,A5,0.10071420706556511,0.11174861509768769,0.11207375828508157,0.12806342353987263,0.136093764581006
94,115,A10,0.07336304059324245,0.07833670901856364,0.08022309516308636,0.09681196963614212,0.10344217386566196
94,115,A25,0.034432032339527824,0.0410514248314915,0.04232348944933211,0.051043888219956,0.05624867038559634
95,89,A0,,,,,
95,89,A1,,,,,
95,89,A5,,,,,
95,89,A10,,,,,
95,89,A25,,,,,
95,90,A0,,,,,
95,90,A1,,,,,
95,90,A5,,,,,
95,90,A10,,,,,
95,90,A25,,,,,
95,91,A0,,,,,
95,91,A1,,,,,
95,91,A5,,,,,
95,91,A10,,,,,
95,91,A25,,,,,
95,92,A0,,,,,
95,92,A1,,,,,
95,92,A5,,,,,
95,92,A10,,,,,
95,92,A25,,,,,
95,93,A0,,,,,
95,93,A1,,,,,
95,93,A5,,,,,
95,93,A10,,,,,
95,93,A25,,,,,
95,94,A0,,,,,
95,94,A1,,,,,
95,94,A5,,,,,
95,94,A10,,,,,
95,94,A25,,,,,
95,95,A0,,,,,
95,95,A1,,,,,
95,95,A5,,,,,
95,95,A10,,,,,
95,95,A25,,,,,
95,96,A0,0.12715298086826374,0.14343927550861832,0.1332253736496038,0.16831004951302025,0.20736466651732538
95,96,A1,0.11943851955358269,0.12266095242156752,0.12024962368083111,0.13907851080197203,0.1761115965572917
95,96,A5,0.07585466038068057,0.07915895850062649,0.08101488253643632,0.1084709097915218,0.1321360884663149
95,96,A10,0.05612139772303748,0.05775094151569492,0.05954780340548203,0.08232894636384566,0.10461671085896758
95,96,A25,0.022467826369482212,0.024234846867230195,0.025907759529287623,0.04009344830944944,0.0642286172092693
95,97,A0,0.13527678679264046,0.1543975066025215,0.1484640526974692,0.16660625043366742,0.21379894895216656
95,97,A1,0.12860277381354832,0.13889297434702233,0.13803699957570167,0.14524307107543333,0.18922415296315762
