,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
19,0.88,-2.201686341254234e-05,-2.2477367204957056e-05,-2.750365796894456e-05,-1.923421230522233e-05,-1.9396511367923475e-05,-2.01978141156072e-05,-2.128890915673731e-05,-2.8543700556576103e-05,-2.0789254967006066e-05,-2.0686341692737345e-05,0.0001223277161363,5.636809554895003e-05,3.858519797198511e-06
20,0.9,-2.23978033159804e-05,-2.28718914843356e-05,-2.7900707803442248e-05,-1.9665115252845745e-05,-1.984998301393636e-05,-2.0645031272646104e-05,-2.1689048989932145e-05,-2.8916461526338765e-05,-2.1243028715735945e-05,-2.1135151916548003e-05,0.0001222591473837,5.614273081086646e-05,3.5122278216277218e-06
21,0.92,-2.2783930044299385e-05,-2.3272399478818098e-05,-2.8304192642827257e-05,-2.010129727868194e-05,-2.030821005412764e-05,-2.10975397641622e-05,-2.209473198269224e-05,-2.9295729268954127e-05,-2.17020991150886e-05,-2.158901657864976e-05,0.0001221986946667,5.591857579448129e-05,3.162622591092437e-06
22,0.94,-2.317511992064935e-05,-2.367873010919337e-05,-2.871393223335232e-05,-2.054259522075583e-05,-2.0771085837878043e-05,-2.15552032710744e-05,-2.2505810775831447e-05,-2.9681315774928293e-05,-2.216633328327159e-05,-2.2047822780131665e-05,0.0001221461965784,5.569565879916678e-05,2.809811914112145e-06
23,0.96,-2.3571249078838187e-05,-2.4090722958947822e-05,-2.912974841131648e-05,-2.098885286449356e-05,-2.1238505229305653e-05,-2.201788854018833e-05,-2.292214029683445e-05,-3.0073033668335404e-05,-2.2635602656950493e-05,-2.2511459967012742e-05,0.0001221014566837,5.5473983364165056e-05,2.453894190356889e-06
24,0.98,-2.397219181751121e-05,-2.450821999290978e-05,-2.9551466792579764e-05,-2.1439919289619646e-05,-2.1710365073338964e-05,-2.2485464706933933e-05,-2.3343575931976585e-05,-3.047070092580714e-05,-2.310977956852498e-05,-2.297981725032204e-05,0.0001220642521121,5.525353386146457e-05,2.094960376892894e-06
25,1.0,-2.436170514175657e-05,-2.4934109116137884e-05,-2.998790619268614e-05,-2.189835119075809e-05,-2.218942705663216e-05,-2.2960589239664755e-05,-2.377313108376423e-05,-3.0877595031202366e-05,-2.359182339244104e-05,-2.34553977190018e-05,0.0001220312731336,5.503145932229492e-05,1.7330218925095794e-06
26,1.02,-2.477179441814281e-05,-2.5362159645795023e-05,-3.042098506054428e-05,-2.235862531111879e-05,-2.2669883210028343e-05,-2.343759083785978e-05,-2.4204356189810035e-05,-3.128662819336801e-05,-2.40754656356864e-05,-2.3932889982869448e-05,0.0001220081255288,5.4813202066950254e-05,1.3682498442708393e-06
27,1.04,-2.5186335427558737e-05,-2.579525504468121e-05,-3.085945688864895e-05,-2.2823285076808945e-05,-2.315447370071568e-05,-2.3919108669223453e-05,-2.464027026006162e-05,-3.1701084421185456e-05,-2.4563647940084445e-05,-2.441477470838472e-05,0.0001219917593595,5.459604971056491e-05,1.0006996511737893e-06
28,1.06,-2.5605205294217447e-05,-2.6233249344547005e-05,-3.130316221447981e-05,-2.329219967423522e-05,-2.3643100820851285e-05,-2.4405024394898588e-05,-2.508073899266027e-05,-3.2120798433503785e-05,-2.5056253466950586e-05,-2.49009469271607e-05,0.00012198190478406375,5.437994328033486e-05,6.304409474431895e-07
