,baseline,variation,aggregation_method,USA,EUR,JAP,CHN,BRA,IND,ROW,Equal,Negishi,CAN,KOR,RUS,AUS,MEX,ZAF
407,403,1.6,negishi,0.9871409885649514,1.0143464272554363,1.011096760093615,1.0206726167959752,1.017130611775998,1.0146841237652964,1.004163648715185,1.0111632901514132,1.0069898410586258,,,,,,
408,403,1.7,pop_weighted,0.9785079174301232,0.9081309095015798,0.9752399588934328,1.0306216574768647,1.0272274567905029,1.0249112408684553,1.0182685993323617,1.01917716469438,0.9858342419141152,,,,,,
409,403,1.7,negishi,0.9876925623513984,1.0141656469256546,1.010774319075724,1.0199153171508482,1.0166386278150252,1.014235779656844,1.0041570265258433,1.0108595132185263,1.0068790804405163,,,,,,
410,403,1.8,pop_weighted,0.978130944220386,0.8987473664438844,0.9731766680819124,1.0374783952286977,1.0340634012410213,1.032233759719466,1.027045694608007,1.0263435909766756,0.9872564334162984,,,,,,
411,403,1.8,negishi,0.9827873659631052,1.0173274110549928,1.014897530497913,1.0217522674893478,1.0185353852654786,1.0166189525372369,1.0075556746723908,1.013536411835565,1.0081869505176115,,,,,,
412,403,1.9,pop_weighted,0.9797050160881402,0.8929812046762786,0.972470802018283,1.0443023766462507,1.0408621272486138,1.0393217494545473,1.035036241759895,1.033225167323054,0.9897500690068436,,,,,,
413,403,1.9,negishi,0.974576347340171,1.028406027929787,0.958046385360919,1.031033895366489,1.0273580901313042,1.0258009811440092,1.0187741693354928,1.0231992431353312,1.0104382966385468,,,,,,
414,403,1.10,pop_weighted,0.98203992571791,0.8890453702766076,0.9726197278829544,1.051108630623143,1.0476444598718992,1.04631129480829,1.042687138588186,1.039992827354446,0.9927664178522244,,,,,,
415,403,1.10,negishi,0.9743397005742302,1.033300574628394,0.955702828534054,1.035229359714251,1.031540479493982,1.0301919913659483,1.0236721926472314,1.0277058610674894,1.013590694385379,,,,,,
416,403,1.11,pop_weighted,0.9849083455733136,0.8862127090127833,0.9733374442670106,1.058096197374695,1.0546050894194916,1.0534352300684462,1.0503493452480492,1.0468854018264566,0.9962128998893288,,,,,,
417,403,1.11,negishi,0.9748909138409392,1.0381770630206235,0.9538381574570732,1.0395631745188925,1.0358551673722391,1.0346620566220996,1.028544352631175,1.0322635127832658,1.0169552565474222,,,,,,
418,403,1.12,pop_weighted,0.9884116724344396,0.8840413061075593,0.97431470057692,1.0651806764493212,1.0616414686976203,1.060605050788044,1.0579809570469634,1.0538239965457958,0.9999562067409948,,,,,,
419,403,1.12,negishi,0.9760364460407244,1.043028587243121,0.952252831791178,1.043992545197768,1.0402581105324842,1.0391814816033595,1.0333957561268217,1.0368533277583902,1.0204696767389363,,,,,,
420,403,1.13,pop_weighted,0.9922886406576809,0.882691075938473,0.975529550046221,1.072406539115176,1.068840004139078,1.0678837140753026,1.0656596869785504,1.060876743263505,1.0040218942688812,,,,,,
421,403,1.13,negishi,0.977501882225748,1.0480208587135034,0.9510156461052992,1.048619749910858,1.0448540743598875,1.0438745988974658,1.03836709060235,1.0415995541574248,1.0241783125433124,,,,,,
422,403,1.14,pop_weighted,0.996453765009993,0.8819434731726313,0.9770438336047677,1.0798446310305376,1.076230968771366,1.075353406895311,1.0734801631799296,1.0681163672987817,1.0083834281198591,,,,,,
423,403,1.14,negishi,0.9792495494283188,1.0531627953878449,0.9500745084098884,1.0534442878570651,1.0496408293845347,1.048744196065621,1.0434701489520235,1.0465077243400085,1.0280753622291203,,,,,,
424,403,1.15,pop_weighted,1.000887264904713,0.8816827172228213,0.9788496254819956,1.0874764976929254,1.083813423811264,1.0830022499902645,1.081443677125553,1.07553213214619,1.0130063167413847,,,,,,
425,403,1.15,negishi,0.98125001820016,1.0584436913907955,0.949410230066856,1.0584417848354364,1.0545981846537988,1.0537728328099072,1.048700460966277,1.05156469460256,1.0321445976411476,,,,,,
426,403,1.16,pop_weighted,1.0055741242015157,0.8818659902587526,0.980909897574246,1.0953132307985225,1.0915949059214962,1.0908407709098664,1.0895634080302152,1.0831338131163677,1.0178819121056004,,,,,,
427,403,1.16,negishi,0.9834845811050806,1.0638726253483144,0.9489850037165364,1.063620689045644,1.0597314111423146,1.0589681329353189,1.0540659232864902,1.0567779420236196,1.0363856117838512,,,,,,
428,403,1.17,pop_weighted,1.010490135216474,0.8824551719326029,0.9832260903780368,1.103325828905103,1.0995513527496863,1.0988453411539838,1.0978246003461112,1.0909004055875793,1.022988275821896,,,,,,
429,403,1.17,negishi,0.9859331702352628,1.0694320574221532,0.948801357431804,1.0689534335347954,1.0650167229439265,1.0643079468771477,1.0595544681893443,1.062128812490853,1.040781775373672,,,,,,
430,403,1.18,pop_weighted,1.0157645258054104,0.8834701392930904,0.9854758736218788,1.1117832431596464,1.107860780319461,1.107265181888617,1.106467126036973,1.0990670026739164,1.0284519514719936,,,,,,
431,403,1.18,negishi,0.9886644152885048,1.0753481041801554,0.9485281664865112,1.0746834976367392,1.0706122677130403,1.0700162830565076,1.0653650774751553,1.0678288436116803,1.045477710414907,,,,,,
432,403,1.19,pop_weighted,1.0210998723004612,0.8848008717473643,0.9882461626680182,1.120141484822505,1.1161504682820969,1.1155933012837225,1.115003336281591,1.1071539467083422,1.033989629129255,,,,,,
433,403,1.19,negishi,0.9915098072143772,1.0811656351742291,0.9487812142415876,1.0803260788189637,1.0761967507908017,1.0756452407299724,1.0710977213709898,1.0734539643861822,1.0501733911554103,,,,,,
434,403,1.20,pop_weighted,1.0266209537864153,0.8864501922592615,0.9912376450002592,1.1286458603686222,1.1245861688132763,1.1240623869750968,1.123665460842478,1.1153821410231888,1.0397192439598602,,,,,,
435,403,1.20,negishi,0.994530175415932,1.0870966480183686,0.9492460643136188,1.0860963819166884,1.081907767188951,1.0813966989902437,1.076938013983277,1.0791967616437572,1.0550011014889868,,,,,,
436,403,1.21,pop_weighted,1.0327476352735727,0.8886675294484798,0.9935244837329325,1.1380292212781693,1.133836189663686,1.133116833387891,1.133101424430741,1.1243246910628517,1.0460364460261238,,,,,,
437,403,1.21,negishi,0.998031554187183,1.093786454730029,0.9490110825407674,1.0926823343248702,1.0883774894555385,1.087693596480772,1.0834355171616716,1.0855861300341425,1.0603836543578455,,,,,,
438,403,1.22,pop_weighted,1.0386831913727137,0.890866713578798,0.9968282552741464,1.1468037016753387,1.1425327686648916,1.1418315549930471,1.1419831236056652,1.1328033189904396,1.0521100587010002,,,,,,
439,403,1.22,negishi,1.0014152894416837,1.0999363372384408,0.9498244636062556,1.0987124531614405,1.0943435879877697,1.0936861932458974,1.0894892491622996,1.091562608636936,1.0654702003229266,,,,,,
440,403,1.23,pop_weighted,1.0447748650652908,0.8933268753104454,1.0003497965963686,1.155711543959311,1.1513676713320316,1.1506784942768429,1.1509879704582495,1.1414137486213416,1.058358706987231,,,,,,
441,403,1.23,negishi,1.0049844695925292,1.1061584296909674,0.950786247059878,1.1048197212654838,1.1003877643478626,1.0997544546824944,1.095605358814117,1.097610312309692,1.070655068369018,,,,,,
442,403,1.24,pop_weighted,1.0510286885431268,0.8960290657576999,1.004024413064869,1.1647572781048354,1.1603300207380889,1.1596572011759634,1.160111706393664,1.1501563985390475,1.0647619489539235,,,,,,
443,403,1.24,negishi,1.0087107397915722,1.1124822830840984,0.95188816670476,1.1110472687658126,1.106546425033783,1.1059350385433016,1.1018202905602277,1.1037661395061429,1.0759578230084097,,,,,,
444,403,1.25,pop_weighted,1.0574257663127709,0.8989590317237295,1.007894692275124,1.1739129880989996,1.16942655852446,1.1687503749611192,1.1693477740746594,1.1590154548951626,1.0713194130203674,,,,,,
445,403,1.25,negishi,1.0125683529039733,1.1188996417506976,0.9531778204559398,1.1173701217429002,1.11280355828145,1.1122126146753013,1.1081236437729618,1.1100155189858063,1.0813655482766051,,,,,,
446,403,1.26,pop_weighted,1.063967386482226,0.9021044934746092,1.0119387182077997,1.1831929565160546,1.178625028671252,1.177965827773154,1.1786942129783495,1.167995154937296,1.0780239221697996,,,,,,
447,403,1.26,negishi,1.0165601939348,1.1254041537867403,0.9546332288521338,1.1237999963314995,1.119166772845598,1.1185946397272422,1.1145246291615525,1.1163668968026446,1.086881373250015,,,,,,
448,403,1.27,pop_weighted,1.0706506408641836,0.9054550197435391,1.0161434544060783,1.1925989200691347,1.1879781392761355,1.1873043467207367,1.188161388144951,1.1771004988568456,1.0848779591862414,,,,,,
449,403,1.27,negishi,1.0206809954777945,1.132003661634316,0.9562395830612966,1.1303359187249555,1.1256382642329688,1.1250815942918808,1.1210339378732408,1.1228249474853134,1.0925079074423043,,,,,,
450,403,1.28,pop_weighted,1.0774733622670456,0.9090030178950602,1.020504006089274,1.2021308836373217,1.1974350743065552,1.196765827815072,1.1977422979431864,1.1863277868094495,1.09187428777296,,,,,,
451,403,1.28,negishi,1.0250666066734215,1.1380215854338684,0.95813778225057,1.1371548334033907,1.1323900836458378,1.131843111843441,1.1278173485017111,1.1295364853174183,1.09824426878932,,,,,,
452,403,1.29,pop_weighted,1.0844225641798786,0.912732865393492,1.0250600610563747,1.2117738464707808,1.2070184442929146,1.2063412502142492,1.2074342075505784,1.195669942697131,1.0990080041747292,,,,,,
453,403,1.29,negishi,1.0326696445593866,1.1258432442179591,0.964369747442785,1.1488808456433732,1.1440553964559406,1.1433924887131182,1.1396908977476146,1.140557986908988,1.1040420756711895,,,,,,
454,403,1.30,pop_weighted,1.091511501819758,0.916640120987498,1.0297328122613307,1.2215405837414173,1.2166815323821656,1.2160356060607522,1.217234921819124,1.205128624673705,1.1062744169433167,,,,,,
455,403,1.30,negishi,1.037915763032009,1.1286946222485248,0.967485976969645,1.1569377032035322,1.1520426587214467,1.1513654435488798,1.1477315157498802,1.1483817784965724,1.1100606335822472,,,,,,
456,403,1.31,pop_weighted,1.0987263342417772,0.9207181934428734,1.0345723471431816,1.2314256951271647,1.2265300837578883,1.2258485746811851,1.22715952350062,1.2147116604221115,1.1136769834026512,,,,,,
457,403,1.31,negishi,1.043524637325014,1.1303990463996734,0.97109956863996,1.165467751484042,1.1605050429681132,1.1598024172660495,1.1562546379384442,1.1566324154726435,1.1162051370136037,,,,,,
458,403,1.32,pop_weighted,1.1060672772214697,0.9249731677611251,1.0396538473260606,1.24144435672624,1.2364871842057383,1.2358011141727718,1.237215880958907,1.224425701070944,1.1212508615467704,,,,,,
459,403,1.32,negishi,1.0497377852135383,1.129653183844738,0.9756298520795208,1.174862714684062,1.169836557781233,1.1690946581700667,1.1656461687247912,1.1656478096160303,1.122486778363598,,,,,,
460,403,1.33,pop_weighted,1.1135373060236502,0.9293574162542744,1.0447327863261264,1.2515478480479498,1.2465049896668663,1.2458283719346106,1.2473452331383257,1.2342265664644052,1.128874933870734,,,,,,
461,403,1.33,negishi,1.0551207880759736,1.1348454050039376,0.9787178495257496,1.1827172759484856,1.177627540126879,1.1768742146074482,1.1734826925709338,1.1733430301729346,1.128878996168168,,,,,,
462,403,1.34,pop_weighted,1.1211369411601289,0.9339177210949282,1.0500263336287454,1.261799613459038,1.256710945340978,1.2560058707115864,1.2576188044820238,1.2441705976961217,1.1366802529699211,,,,,,
463,403,1.34,negishi,1.1211369411601282,0.9339177210949288,1.0500263336287448,1.261799613459038,1.256710945340978,1.256005870711586,1.257618804482024,1.2441705976961217,1.1366802529699214,,,,,,
464,403,1.35,pop_weighted,1.1288592824246602,0.9386190306401316,1.0554729557651945,1.2721623128687425,1.2670098271896026,1.2662965050064228,1.2680055320433012,1.2542297923622363,1.1445999339167283,,,,,,
465,403,1.35,negishi,1.1288603979385965,0.9386201955707096,1.0554742684051497,1.2721633053807355,1.2670074915018048,1.2662974691854696,1.2679987523344414,1.2542275032816956,1.1445992119061754,,,,,,
466,403,1.36,pop_weighted,1.1367110262261848,0.9434736525317106,1.0610558798255123,1.2826569587517218,1.2774398461963874,1.2767167278039608,1.2785173894881303,1.2644168405011431,1.1526587158053492,,,,,,
467,403,1.36,negishi,1.070677333399489,1.1580030288119736,0.9871929542413224,1.2049140938723335,1.1996268660895508,1.198894869578919,1.1953946508591808,1.195240548833981,1.1486557391502072,,,,,,
468,403,1.37,pop_weighted,1.1446864178771867,0.9484646598253372,1.0667940810889351,1.2932691406670538,1.2879897221509709,1.2872565942606735,1.2891487588121728,1.2747240274481266,1.1608412444822682,,,,,,
469,403,1.37,negishi,1.0760530100573256,1.1658725810453905,0.9902665262159625,1.2124922996039074,1.207153927949706,1.206417231798948,1.2029386913185298,1.2027454391216277,1.1554413496922706,,,,,,
470,403,1.38,pop_weighted,1.1527893800826692,0.9535951131139592,1.0726863572949084,1.3040073868462183,1.2985982331123012,1.2979238102962425,1.2998989905361196,1.2851535180290936,1.1691529610637004,,,,,,
471,403,1.38,negishi,1.15278803687609,0.9535936081674096,1.0726847751049575,1.3040060760241663,1.2986661714471996,1.2979225767218063,1.2999052927639383,1.2851566390574969,1.1691549907724563,,,,,,
472,403,1.39,pop_weighted,1.16102355814807,0.9588712513085969,1.0787083585856732,1.3148829335130767,1.3093843976829682,1.3087266296737354,1.3107831225391364,1.2957191521051317,1.1776009750118672,,,,,,
473,403,1.39,negishi,1.1610213327152232,0.958868785540117,1.0787057331214993,1.3148818467007897,1.309479784443142,1.3087245915513877,1.3107938040125944,1.295724315945156,1.177604102041144,,,,,,
474,403,1.40,pop_weighted,1.1693793687773917,0.9642730436173091,1.0848709981939668,1.325879622981781,1.3204173827650831,1.3196500212373885,1.3218055358420286,1.306415049179508,1.186179395744653,,,,,,
475,403,1.40,negishi,1.1693793687773917,0.9642730436173091,1.0848709981939668,1.325879622981781,1.3204173827650831,1.3196500212373885,1.3218055358420286,1.306415049179508,1.186179395744653,,,,,,
476,404,1.0,pop_weighted,1.009022611116569,0.8837213332742109,0.9802038163658412,1.1066013637862266,1.101628803782734,1.1002922437337963,1.09581532033067,1.0912014438586808,1.022970685902305,,,,,,
477,404,1.0,negishi,0.9853113723216372,1.073861904425735,0.9474637583621188,1.0735262688876717,1.0684327018736988,1.0671344949836432,1.0590006950218354,1.0638476021267973,1.0422575108196377,,,,,,
478,404,1.1,pop_weighted,1.043287414567952,0.9451854950068328,1.0872543509247543,1.234157626082934,1.2337283647399762,1.2337666629634882,1.239732205619331,1.223990515535598,1.1161244841368207,,,,,,
479,404,1.1,negishi,1.0432874170424091,0.9451854954362096,1.0872543533570442,1.2341576482912904,1.233729799585411,1.2337665487875984,1.239732147495274,1.2239904864423412,1.116124505829859,,,,,,
480,404,1.3,pop_weighted,1.027471568924745,0.9147013164844168,1.02510739285091,1.149133808813667,1.1484418851418372,1.143227282842356,1.1551930976564375,1.1403701705725244,1.0617978507525816,,,,,,
481,404,1.3,negishi,0.9904137727835018,1.0742113636142336,0.9801668272879006,1.1040889623918997,1.1028170830382598,1.099273925808138,1.101459768754043,1.09902052568904,1.064960030301175,,,,,,
482,404,1.4,pop_weighted,1.014774222692877,0.8778577897162946,0.9616987586336848,1.1177052330231094,1.1112714164983983,1.110018736449062,1.106274607415752,1.100677387146139,1.0261228692536604,,,,,,
483,404,1.4,negishi,0.9874387967415008,1.0822091679785708,0.9271543767442024,1.0815562281227364,1.0750579499010868,1.07380842925577,1.0658269472711408,1.0706943381771858,1.0464936551100652,,,,,,
484,404,1.5,pop_weighted,1.0531335249275124,0.9606017782356692,1.0542547192072331,1.2597612137761702,1.2568349517757933,1.2567856553574712,1.266504630076907,1.2483062222405037,1.1317724811219592,,,,,,
485,404,1.5,negishi,1.0531339998751676,0.9606022507179016,1.054255312640707,1.2597616744913358,1.256834244369629,1.2567861121299169,1.2665018727968176,1.2483053533644417,1.1317722148968303,,,,,,
486,404,1.0,pop_weighted,1.009022611116569,0.8837213332742109,0.9802038163658412,1.1066013637862266,1.101628803782734,1.1002922437337963,1.09581532033067,1.0912014438586808,1.022970685902305,,,,,,
487,404,1.0,negishi,0.9853113723216372,1.073861904425735,0.9474637583621188,1.0735262688876717,1.0684327018736988,1.0671344949836432,1.0590006950218354,1.0638476021267973,1.0422575108196377,,,,,,
488,404,1.1,pop_weighted,1.043287414567952,0.9451854950068328,1.0872543509247543,1.234157626082934,1.2337283647399762,1.2337666629634882,1.239732205619331,1.223990515535598,1.1161244841368207,,,,,,
489,404,1.1,negishi,1.0432874170424091,0.9451854954362096,1.0872543533570442,1.2341576482912904,1.233729799585411,1.2337665487875984,1.239732147495274,1.2239904864423412,1.116124505829859,,,,,,
490,404,1.2,pop_weighted,1.0147536337563412,0.8779057995261719,0.961810314996814,1.1177105181610687,1.111291728668508,1.1100281885716123,1.1062810423222484,1.100684616839669,1.02615472833252,,,,,,
491,404,1.2,negishi,0.9874172651994604,1.0822024922605191,0.9272461059674664,1.0815464157485777,1.0750626953076254,1.0738065560957375,1.0658291830590665,1.0706923955160463,1.046499808515387,,,,,,
492,404,1.3,pop_weighted,1.0531335700452509,0.9606018554451532,1.054254704853221,1.2597612942459486,1.2568213622979738,1.2567857108614626,1.2665046947791048,1.2483060487706956,1.131772143046215,,,,,,
493,404,1.3,negishi,1.053133509190634,0.9606017771596496,1.0542546326435267,1.259761215851653,1.2568353469669775,1.2567856411456453,1.2665046138072769,1.2483062313219593,1.1317724239019544,,,,,,
494,404,1.4,pop_weighted,1.0556033636374462,0.970641658333364,1.1168261370218204,1.2782154769713898,1.2767685974284058,1.2774643740128495,1.281483167380084,1.2657659108914032,1.1472923326408653,,,,,,
495,404,1.4,negishi,1.055603545328118,0.9706418487044892,1.116826376165733,1.2782154267554406,1.2767692435882774,1.277464069096618,1.281482047407346,1.265765364937401,1.1472921903866669,,,,,,
496,404,1.5,pop_weighted,1.0555181732971486,0.9706976690110192,1.1167649605446084,1.2747595559112472,1.2748941077344498,1.2753203248257212,1.2826614850924782,1.264915734346677,1.1464696829445973,,,,,,
497,404,1.5,negishi,1.055518455979424,0.9706979651334344,1.116765329854538,1.2747594937266211,1.2748947299748652,1.2753198305379818,1.2826597935785449,1.2649149060400355,1.1464694612476038,,,,,,
498,404,1.6,pop_weighted,1.0724532102630602,0.997701553334899,1.0650500516548036,1.315593344315222,1.3114767295451375,1.3113437780498145,1.3211120096407276,1.3017790978409447,1.171694045446675,,,,,,
499,404,1.6,negishi,1.0724532102630602,0.997701553334899,1.0650500516548036,1.315593344315222,1.3114767295451375,1.3113437780498145,1.3211120096407276,1.3017790978409447,1.171694045446675,,,,,,
500,404,1.7,pop_weighted,1.0670324928975423,0.9927419536390732,1.0769191241018925,1.3055061047866403,1.3023884125421603,1.302539015829834,1.31471719932497,1.2940717570199856,1.1660208352608663,,,,,,
501,404,1.7,negishi,1.0670301734971157,0.9927393360455308,1.076916170908347,1.3055034619537078,1.3025081116050508,1.3025359058801809,1.3147270168407823,1.294076273333847,1.1660240006099198,,,,,,
502,404,baseline,pop_weighted,1.0090234283316435,0.8837219685136589,0.9802012915070304,1.1066033110136524,1.1016303782537458,1.100293738677356,1.0958163208243452,1.0912027514991125,1.0229715731937852,,,,,,
503,404,baseline,negishi,0.9853122155594684,1.0738630311261808,0.9474616161957542,1.073528281740053,1.068434144692353,1.0671360017469231,1.0590008781979787,1.0638486061781276,1.0422582721424687,,,,,,
504,404,1.2,pop_weighted,1.0050267870614122,0.9060551580471384,1.012543925571218,1.0990580166349793,1.0936762972669405,1.091777375389167,1.0860345040463892,1.083798754380612,1.02609914929515,,,,,,
505,404,1.2,negishi,0.9864314676191198,1.064282528840634,0.98209424257053,1.069915816301794,1.0644054700111851,1.0626012722575633,1.053603930650892,1.0592620248399118,1.0406696740595387,,,,,,
506,404,1.3,pop_weighted,1.0430302686485553,0.9441337317235244,1.1080775280481714,1.231847272005811,1.230906888471773,1.23060245676414,1.2354691729596003,1.2208028389493222,1.1155457613087616,,,,,,
507,404,1.3,negishi,1.043030377248647,0.94413384733451,1.108077673963552,1.2318471379427474,1.2309065560132788,1.2306021179085258,1.235468558322497,1.2208024544176015,1.1155456438552314,,,,,,
508,404,1.6,pop_weighted,1.0590190145134557,0.9745057169881776,1.1381765008610163,1.2906328295031286,1.28684802965255,1.2875711335588031,1.2898610585738173,1.275320181367137,1.1549191344084542,,,,,,
509,404,1.6,negishi,1.059019007866176,0.9745057087842248,1.138176491300393,1.2906328587476887,1.2868486846022842,1.2875711047422824,1.2898610759277638,1.2753201965495695,1.1549191529007736,,,,,,
510,404,1.7,pop_weighted,1.0536912947796964,0.968372511814532,1.1381350614373682,1.2733259565747723,1.2728925960045343,1.273199322861708,1.2776635421954274,1.2618760014470298,1.1452618361307338,,,,,,
511,404,1.7,negishi,1.0536913366589944,0.9683725566597636,1.138135116510771,1.273325906933746,1.272893116305557,1.2731991404460576,1.2776632735869522,1.2618758364316864,1.1452617991523226,,,,,,
512,404,1.8,pop_weighted,1.012708119652634,0.9275661512488994,0.9928897066757276,1.0583459323971465,1.0418342291170213,1.0359614705534077,1.0076899317057084,1.024593002303461,1.0009278213124069,,,,,,
513,404,1.8,negishi,1.047458111053116,1.0340118771367206,0.9873995295194482,1.0521153230534883,1.0351545281628438,1.0295638020097808,0.997766743747775,1.0202222997315458,1.02623484796975,,,,,,
514,404,1.9,pop_weighted,1.013002580442329,0.8965911831100069,0.9814556410322448,1.0974026051465735,1.0920336102937778,1.0882844523479922,1.084305449033877,1.0811705771396578,1.0225147518190696,,,,,,
515,404,1.9,negishi,0.992967716944514,1.0712398708620472,0.9545725869651024,1.0697548917081048,1.064015913332964,1.0607205457784104,1.0516955814548417,1.0580044028902051,1.040550597241711,,,,,,
516,404,1.10,pop_weighted,1.0027780633510075,0.904403219427781,0.9775241707742882,1.0453527845488906,1.0416959541953632,1.0382188542187385,1.0249021418191795,1.0291382293467994,0.996406990189344,,,,,,
517,404,1.10,negishi,0.9971744185519568,1.0259400135193972,1.0189723221335591,1.0352740614803155,1.0320685080371623,1.0293199645717457,1.0137338906649205,1.0234734405900168,1.0180236009018873,,,,,,
518,404,1.11,pop_weighted,1.017487143730854,0.918691482191826,1.0038257457636406,1.0987599188153647,1.0960643125488343,1.0925881431045612,1.0925145612398597,1.0872909454102522,1.0332085276485097,,,,,,
519,404,1.11,negishi,0.9982260947405844,1.0629245664760385,0.9743143179669942,1.0696708295325563,1.0665808607171423,1.0633282504623771,1.0581224413661048,1.061496350001022,1.0436539065190529,,,,,,
520,404,2.0,pop_weighted,1.028712723594537,0.848772000525843,0.953589785486402,1.1549737508112836,1.1489078694108177,1.1474641404992314,1.1465205897985702,1.135789173693604,1.0378042757510295,,,,,,
521,404,2.0,negishi,0.991855808547868,1.1099427061211242,0.9081012538529686,1.1071584163843484,1.1012240006573035,1.100263742058189,1.0941925411345794,1.0973421018687557,1.06509277095961,,,,,,
522,404,2.1,pop_weighted,1.1320392456745685,1.0331519943474436,1.1582140795411553,1.4475532768505088,1.4464669687711948,1.4474841555765436,1.4582930353532693,1.4319995397551566,1.259311269319783,,,,,,
523,404,2.1,negishi,1.1320395103198215,1.03315224159805,1.1582144710658182,1.4475536028385452,1.446478821858238,1.4474838104762435,1.4582909719986774,1.4319988844557063,1.2593113182322837,,,,,,
524,404,2.2,pop_weighted,1.0137256712795666,0.8717923713467733,1.004838505133147,1.1259705591079938,1.1215549599886778,1.1195367578787094,1.116047521373895,1.1094812406736578,1.031530561531478,,,,,,
525,404,2.2,negishi,0.9878618248849692,1.0883279128178192,0.9675403792501313,1.0891378921858652,1.0847370631154245,1.0831829251745382,1.0758373909789178,1.0800132688390325,1.0554784012771958,,,,,,
526,404,2.3,pop_weighted,1.129288154263998,1.028883643372251,1.180227693878687,1.4424154351950311,1.441343982114265,1.442749035447358,1.450995388838392,1.4263305783520788,1.2563903690560994,,,,,,
527,404,2.3,negishi,1.1292881495943898,1.0288836373869437,1.1802276855327938,1.4424154288300202,1.4413450005169024,1.442749016280842,1.450995384563357,1.4263305875289565,1.2563903871715545,,,,,,
528,405,1.0,pop_weighted,0.977551803930772,0.9059296049428758,0.9642453527317294,1.0313422419459928,1.0254762158516946,1.0220683124666432,1.0101370575817392,1.0147837754864135,0.9821855412688704,,,,,,
529,405,1.0,negishi,1.0243542518014952,1.0181571717410298,1.0071417321782146,1.0288513711478249,1.0223684862479512,1.0184592415165448,0.9991582791526672,1.012224523697086,1.0153582077876602,,,,,,
530,405,1.1,pop_weighted,0.9782432421802808,0.9075415181126294,0.9669922802646518,1.029956607827634,1.0246032484660033,1.0211607929223945,1.0095955562481955,1.0140565026356032,0.9824513274167164,,,,,,
531,405,1.1,negishi,1.0251966904834902,1.0177514747891592,1.0062184838653725,1.0274015407594992,1.021671053842061,1.0177615902090928,0.9990423811462648,1.0116530861632445,1.0150496420121389,,,,,,
532,405,1.2,pop_weighted,0.9793932867320286,0.9101478330130556,0.9699119283271592,1.0287345830711532,1.02383497941145,1.0202903695265766,1.008868487659984,1.0133302172302756,0.9830422492221836,,,,,,
533,405,1.2,negishi,1.026225467220835,1.017544104578019,1.0054664095942945,1.0263040125621912,1.021018016239278,1.0170789501475603,0.9990089123258756,1.0111973421766962,1.014911576340473,,,,,,
534,405,1.3,pop_weighted,0.9819631006822114,0.9154318803329422,0.973520864837802,1.0277106055889689,1.0231797003545544,1.0193892939236582,1.0076318940660267,1.01251655517754,0.9844889296699516,,,,,,
535,405,1.3,negishi,1.0281877805785566,1.0178890067657536,1.00492867418754,1.026013978213109,1.0210931293060848,1.016987749118217,0.9991770163042122,1.0112068939789234,1.0153298083273117,,,,,,
536,405,1.4,pop_weighted,1.0499499947986235,1.0265666602231265,1.0060860660226385,1.0383739428726184,1.0329093771011717,1.0264846644490178,1.002234779175074,1.018504806821684,1.0252338045748102,,,,,,
537,405,1.4,negishi,1.0501202340638147,1.0279552262553546,1.0063321262598934,1.0384919354270827,1.033808043729756,1.0265754109295724,1.0025154031243582,1.018733570024365,1.0256974142096973,,,,,,
538,405,1.5,pop_weighted,0.9711940300216784,0.8747997992617121,0.9575320479286904,1.0369561626786323,1.032837298845279,1.0306655174096837,1.024563266136835,1.023691642655308,0.9779984489715752,,,,,,
539,405,1.5,negishi,0.977656338260006,1.0227329015603943,1.015227366692797,1.023641051434047,1.019961940590821,1.017957193910887,1.0072534942502007,1.0143294616233476,1.0085305794810058,,,,,,
540,405,1.6,pop_weighted,0.9729950199120968,0.8606787091112771,0.9495117352415686,1.0489472380620208,1.0444776489051693,1.0427309649000638,1.038056830383395,1.0351789919750107,0.9802977803908196,,,,,,
541,405,1.6,negishi,0.9720003252765856,1.0289821478459549,1.02114331194788,1.0290558413711388,1.0252030372414096,1.0236586316555287,1.013825482237498,1.0202661473811263,1.012109605868406,,,,,,
542,405,1.7,pop_weighted,0.9762114287667896,0.853872416351971,0.9457029798829688,1.058640160596453,1.053905052929062,1.052348379316234,1.0483956202006717,1.044353639639277,0.9835991766318,,,,,,
543,405,1.7,negishi,0.9701991511360996,1.034333554291336,1.0241692532960236,1.0340364928473773,1.030016705546044,1.0286852568371978,1.019265423298397,1.0254013180540438,1.015706290661306,,,,,,
544,405,1.8,pop_weighted,0.9803931136414812,0.8492245624641007,0.9429859002956832,1.068048195350232,1.063049274131502,1.06159879991934,1.0581588379848252,1.053190574217857,0.9874578099765988,,,,,,
545,405,1.8,negishi,0.96940422261774,1.0403707980660686,1.019682156532392,1.0398305224382354,1.035560607516066,1.034370276290948,1.0253385533126684,1.0311807670550104,1.0195580433100395,,,,,,
546,405,1.9,pop_weighted,0.984963575369684,0.846167670777057,0.941123517163953,1.0775151031852843,1.072254337985464,1.0708752057150177,1.067826621411549,1.0620664053024509,0.9918196352754736,,,,,,
547,405,1.9,negishi,0.9697152422801392,1.0471228290641914,1.0078819360179658,1.0463951176165789,1.0418177230820944,1.040723626773063,1.0320667020317844,1.0376086662856363,1.0236827092786986,,,,,,
