origin_code,destination_code,sector,value
12.0,6.0,0,1667.930711
12.0,6.0,1,2969.8209269999998
12.0,7.0,0,306.029139
12.0,7.0,1,604.9594010000001
12.0,8.0,0,6998.883820000001
12.0,8.0,1,2331.731452
12.0,9.0,0,114.37299900000002
12.0,9.0,1,387.292319
12.0,10.0,0,2106.18788
12.0,10.0,1,1179.820002
12.0,11.0,0,133.286342
12.0,11.0,1,472.82805499999995
12.0,12.0,0,328076.541596
12.0,12.0,1,156366.681633
12.0,13.0,0,6036.688044
12.0,13.0,1,10263.37844
13.0,1.0,0,80465.811066
13.0,1.0,1,106424.460984
13.0,2.0,0,130607.83792399999
13.0,2.0,1,121346.16907
13.0,3.0,0,60140.907577
13.0,3.0,1,43003.383144
13.0,4.0,0,51810.909898
13.0,4.0,1,54644.392713
13.0,5.0,0,7206.6466900000005
13.0,5.0,1,9497.181149
13.0,6.0,0,38515.852872999996
13.0,6.0,1,14043.450186
13.0,7.0,0,9265.26578
13.0,7.0,1,10930.52029
13.0,8.0,0,26813.075213
13.0,8.0,1,18381.385175
13.0,9.0,0,4694.127935
13.0,9.0,1,4667.930496
13.0,10.0,0,14683.590785999999
13.0,10.0,1,18552.924217
13.0,11.0,0,3004.51553
13.0,11.0,1,10558.412369
13.0,12.0,0,14726.622895999999
13.0,12.0,1,17330.908951
13.0,13.0,0,2514273.169895
13.0,13.0,1,1214515.335582
