,k,g_0,fe,fo,zeta,nu,theta,delta USA,delta EUR,delta JAP,delta CHN,delta BRA,delta IND,delta CAN,delta KOR,delta RUS,delta MEX,delta ZAF,delta ROW,eta USA,eta EUR,eta JAP,eta CHN,eta BRA,eta IND,eta CAN,eta KOR,eta RUS,eta MEX,eta ZAF,eta ROW,T Non patent USA,T Non patent EUR,T Non patent JAP,T Non patent CHN,T Non patent BRA,T Non patent IND,T Non patent CAN,T Non patent KOR,T Non patent RUS,T Non patent MEX,T Non patent ZAF,T Non patent ROW,T Patent USA,T Patent EUR,T Patent JAP,T Patent CHN,T Patent BRA,T Patent IND,T Patent CAN,T Patent KOR,T Patent RUS,T Patent MEX,T Patent ZAF,T Patent ROW
RP_KOR,-0.0002210308448574727,-0.00012170841607872518,-0.0002089243003761121,0.004279642783863169,0.003180939862710286,0.003640784070841896,1.2685323805827764e-05,0.0013419702136918676,-7.422911210142047e-05,-0.0020875805535458536,-0.0004985797239265288,-9.446898458831399e-05,-5.620928715366347e-05,-8.47443330198594e-05,-0.00045656946945249466,-7.452190879830844e-05,-4.908087756549939e-05,-6.828655156887464e-05,0.0003501804579952861,0.0012824651965104295,0.0006687993558029959,-0.0010316186574688135,-0.00019010873103741943,0.0005527380643211011,0.0005729652726804702,0.0011339636822838006,0.0006672920427086559,0.000527627114683682,0.000633500337109405,0.000431180861475422,-8.207785799907441e-05,9.992007221626409e-15,-2.952638133990604e-12,-2.5357493882438575e-12,-2.1350698986566385e-11,-9.876544027065393e-12,-1.237343560944737e-12,-4.801714581503802e-13,-8.876988033534872e-10,-1.3378187446733136e-13,-5.545008896490344e-12,-5.130340596792848e-12,3.341771304121721e-13,-2.1684015559797487e-05,-2.0600453528585305e-05,-2.0775732857414297e-05,-1.9297388632044665e-05,-1.4987156483070585e-05,-9.79917460508517e-06,-1.1425205875270628e-05,-2.077348847218108e-05,-1.6640445748006272e-05,-1.769187695954688e-05,-1.4589652694851907e-05,-1.199609982349692e-05
RP_RUS,-0.00023089490000127721,0.0001205165827666832,-0.00011795691789273643,0.005208690333444732,0.004063704922653288,0.004403884733130692,4.884697413221062e-07,0.0017886090644969599,-0.00010421058126486304,-0.002367756506433949,-0.00047561467313883554,-0.00010875390523634731,-6.410105695242585e-05,-9.979509842827916e-05,-0.0002273549117581819,-0.00010445346633025654,-5.637266055458223e-05,-7.874416082076507e-05,0.00039970279391177144,0.001678325920195789,0.0009991549029786384,-0.0010868928211887896,-0.00017846356474615632,0.0008434108552335395,0.0006915533275364538,0.001545457405777162,0.0010369414659971987,0.0009116261417552174,0.0009694930749792885,0.0007755916189056133,-5.7497071695444824e-05,1.1102230246251565e-14,-3.3584246494910985e-12,-2.9121149935917856e-12,-2.4477087023910826e-11,-1.1352585538304538e-11,1.701971896750365e-12,-5.478950626525148e-13,-6.70019595361282e-12,-3.006141446881827e-09,-6.4398486543382205e-12,-5.907496714030458e-12,3.8191672047105385e-13,-8.349832802956314e-07,-7.932596962634264e-07,-8.000101631155943e-07,-7.430823423248967e-07,-5.771129241161077e-07,-3.773359730230297e-07,-4.401633274531136e-07,-7.99911821780519e-07,-6.43526418264706e-07,-6.812592950877772e-07,-5.618043819044516e-07,-4.6193152525297876e-07
RP_MEX,-0.0002304196959029836,-0.00015744472511347585,-0.00010303217987506219,0.0034660655004126184,0.0014240164730283666,0.003251749618803368,3.0449028698420477e-06,0.000683270453022411,-7.660233926620741e-05,-0.002163988604595435,-0.0005016624139453363,-9.818510167569627e-05,-5.873602149153445e-05,-8.785461555471663e-05,-0.00020415287138086935,-7.763224165402427e-05,-7.346535082386474e-05,-7.11022676558315e-05,0.00036064383721057247,0.0010052251576331273,0.0003872591017417548,-0.0012138868398414715,-0.0005899652049523585,0.0005474567896590621,0.00017398097975185323,0.0009450228133656147,0.0003862617650840505,0.0005375766200610421,0.0006401041737447155,0.0004614734933439113,-0.00047044400813489595,1.1102230246251565e-14,-3.0858648969456226e-12,-2.6262325647508078e-12,-2.254696429559999e-11,-1.0340617251358708e-11,-1.7486012637846216e-12,-4.973799150320701e-13,-6.098455074265985e-12,-1.5765166949677223e-13,-9.009851198449326e-09,-5.475619957451272e-12,3.452793606584237e-13,-5.20490909428073e-06,-4.9448173361499315e-06,-4.986891164460161e-06,-4.63203630451936e-06,-3.5974346240807975e-06,-2.352139020223021e-06,-2.7425959059357297e-06,-4.986276759266772e-06,-3.994277626984122e-06,-4.2481462692034455e-06,-3.502018647849603e-06,-2.8794740875026648e-06
RP_ZAF,-0.00021103521687826365,-8.525476485943262e-05,-0.00017364004442299574,0.0036340769446041588,0.0026090805411582707,0.0034790338928292197,-6.018002392527144e-06,0.001085943478472684,-6.457133018333838e-05,-0.001987160052941972,-0.00048578851771063913,-9.010164483125305e-05,-5.413697881262447e-05,-7.799714176581762e-05,-0.00018448524200798122,-7.134564675714827e-05,-4.69853326090508e-05,-8.989589104058116e-05,0.0003309829346442861,0.0010961801118969383,0.0006094643813370215,-0.0009751456558054761,-0.00030153057576198794,0.0005342718120271428,0.0004042466943987577,0.0010994283920917614,0.0006153208403059107,0.0005228074384455716,0.0006734876351155439,0.0006212595971333279,-0.00020263694443689584,9.992007221626409e-15,-2.8227420401094605e-12,-2.4091839634365897e-12,-2.031375068156649e-11,-9.191536420871671e-12,-9.342526752220692e-13,-4.557465516086268e-13,-5.593858709573851e-12,-1.021405182655144e-13,-5.183076190462543e-12,-1.0897813762511532e-08,3.197442310920451e-13,1.0287113281215454e-05,9.773057695339205e-06,9.856210934078291e-06,9.15486949026878e-06,7.110043118707665e-06,4.648815188357247e-06,5.419945363627221e-06,9.854995859370774e-06,7.894387343831966e-06,8.393196712086493e-06,6.915181358646549e-06,5.691061472079539e-06
RP_ROW,-0.00031932268825918264,-0.000343850388822009,-0.00020897679133713432,0.0040720633300050935,0.0005786366333038195,0.0015822820327116016,-1.7787865257412605e-05,0.0006337567717573656,-0.0001791720879895653,-0.0035145896565536017,-0.00043422095663159244,-0.00016006809878510442,-9.33315422019243e-05,-0.00015588154043899571,-0.0003494021155198146,-0.00012555050821427827,-8.268107725584173e-05,-0.0001158243308502227,0.0005987350261615898,0.0003443152934834437,6.245252958003711e-05,-0.0043143942109458155,7.564830811102041e-05,-0.00019587604911386336,-0.00014422060342633714,-0.00012949273672846484,-2.7810329167321513e-06,-0.00021561104260159336,-0.0002683862845515028,-0.00027451647766296716,0.0001860067788861386,1.6653345369377348e-14,-5.1247894816697226e-12,-4.389266727855556e-12,-3.944344850737025e-11,-1.8711698857032388e-11,-3.7247982476174e-13,-8.254508188088039e-13,-1.0088596624768797e-11,-5.35682609381638e-13,-1.0885181644937347e-11,-1.0518252935298733e-11,-1.020885309621633e-07,3.040653224428702e-05,2.8887090719464936e-05,2.9132875511983514e-05,2.7059853530131406e-05,2.1015774724908454e-05,1.3740898946457136e-05,1.6020406415906407e-05,2.912928430687245e-05,2.3334128980145863e-05,2.4808506597917557e-05,2.0458376861487437e-05,1.6781189750014747e-05
SPFLOW_destination_USA,-0.14241295821161626,0.0008274514765249652,0.7524436779630117,-1.070717563627948,-0.0042837664750650095,-0.07418396460997456,-0.007292227976091192,0.021973184417998226,0.7114619068613759,0.6789996398434672,0.5899765608104124,0.7680532253148242,0.6226458923500233,1.0248196993668202,1.0568914631234905,0.7348891138040925,0.7534891674399891,0.9197897234604802,0.6174658943814593,-0.642130728092869,-0.5850545321679895,-0.5824131548107631,-0.5345205620564131,-0.6626789451538423,-0.6250808615580461,-0.6248213545775105,-0.5951519295345248,-0.6484765375068235,-0.6632933796360779,-0.6962537148120818,-0.5694036309506612,-0.00015600720596697926,-0.013453835956797056,-0.01019075618482801,-0.02469281881136487,-0.024267835321268305,-0.2601723295416253,-0.012513169463739815,-0.01643671563969329,-0.0018064714427717954,-0.034126974778125874,-0.04598043436081112,-0.024935408447552265,0.012342497143174036,0.013934732010593143,0.01038710513537544,0.03670539863961264,0.03965580288917692,0.32590760893354775,0.0032734825940083923,0.005680526110178885,0.006540462490639554,0.05570493439725821,0.07333070598121716,0.04564106627241271
SPFLOW_destination_EUR,-0.02417955374314995,-0.00023103675261093581,-0.0057611480068359144,-0.0700408588090945,0.02287724745042241,0.0468639452368802,0.0016384572212146953,0.05592971120233603,-0.5148152651860632,0.05660517487372729,0.09346322125546758,0.08055779328544066,0.07278997813369936,0.10997614779412634,0.10780404691249634,0.07748182474045406,0.08048543606824499,0.09424540483348287,0.07473765883459604,-0.07000586081073679,-0.14914598927763645,-0.0894441613226199,-0.058491991358368134,-0.06089358752565999,-0.05728597794933121,-0.08589085798254903,-0.0830522116961585,-0.06626061685131579,-0.05813027134713655,-0.06641839615066092,-0.061163207857282686,5.67323965583455e-13,8.232936554719572e-10,-3.165329109933168e-10,-6.9641636901707216e-09,-6.6438138324187435e-09,-5.0158561193391904e-08,-1.1636913654911041e-10,-1.2083817280128528e-09,-7.472572560729418e-10,-4.051640689617386e-09,-6.0031413173788906e-09,4.1748826618004387e-11,-0.0027990549349454774,-0.0026592211597764592,-0.0026818415566243203,-0.0024910563761437743,-0.0019347674619779598,-0.0012651319502704483,-0.0014750249010991867,-0.0026815112927541795,-0.0021481512741133857,-0.002283851897304512,-0.001883461918453233,-0.0015486942442954899
SPFLOW_destination_JAP,0.013413578244282354,-0.001778547488174853,-0.15498937639692623,0.5565219348780004,0.002337164376641221,0.009994450228860696,-0.0014838362624003398,-0.09923271204192896,0.20905911999362536,-0.33933441111796747,0.1983536715819123,0.14885456308161849,0.14391644271592785,0.22698463813165315,0.23327701398961787,0.1316292844096223,0.13719500681953156,0.1327772059940746,0.10033610443455077,0.0613042898018068,0.08701608361123325,0.009978273404356308,0.05540223523047949,0.07863912315597688,0.06899272823536196,0.06827784562604688,0.07770174660363227,0.07921774742924659,0.0784720309554876,0.08307891073057294,0.057085815147407404,1.4077627952246985e-12,-1.5935675001799154e-09,1.991706799486792e-10,-2.0971298031469132e-08,-7.085300679499085e-09,-4.508385831325512e-08,-1.6424583915153335e-10,-2.095544293645446e-09,-2.1637913683036913e-10,-4.0713610260922906e-09,-5.314291229296941e-09,6.885891856711623e-10,0.002537846055278292,0.0024109970421426485,0.002431516652308119,0.0022584565130667755,0.0017539189668958066,0.0011466884133126687,0.0013369272834840018,0.002431215981874013,0.001947442396450505,0.002070517234049607,0.0017073921991950236,0.0014038350148104506
SPFLOW_destination_CHN,-0.08867373452730587,-0.002492069620513848,0.25976274229708496,-0.2584484754432115,0.02462802515516338,0.04256194252819756,0.0017906540911427626,0.037442216317612464,0.10637409424537281,0.20028675648300687,-0.7383723258210328,0.1378773917806253,0.08932867840568792,0.1506361532742828,0.16825835911190357,0.1438433526628946,0.14326301841553923,0.21611592572012284,0.15787557981662093,-0.34861368595984876,-0.3637036684453937,-0.36825845491886555,-0.3528548758145933,-0.39894556573048634,-0.37904538173981484,-0.38007162508498005,-0.3892669671518839,-0.3948303572791728,-0.3938602596453544,-0.42385768892132525,-0.35309862156007343,0.002087606414701293,-0.0018291399047437595,-0.0022283168053649494,0.007727164066855252,-0.013463054094511873,-0.01041685603556608,-0.0009943576471438398,-0.0005419015898638913,0.0019113254396907475,-0.015204559921032645,-0.03389883413211281,0.003051018003011885,-0.0011142732742880357,0.002240342204054002,-0.0005360154975364573,0.014896834838380446,0.02108593057486563,0.015890862698332286,0.0007559540803780962,0.0011058892310578106,-0.004055230953889932,0.02375186686372932,0.05302117809654283,-0.006969505919625085
SPFLOW_destination_BRA,-0.07062739706763022,-0.0009437724931571356,0.21955706826195742,-0.20977468258994603,0.03175326380741139,0.019860464963998847,-0.0014154709994140813,0.022375763894352252,0.15827296253468126,0.16680974558804018,0.08605900676195488,-0.41595493104108316,0.1289754570220658,0.2018123064132782,0.2202207559034708,0.17608146171745997,0.17910570480062837,0.24319582773070558,0.17550231026651875,-0.28165650707559,-0.28285924485504765,-0.29163293182044747,-0.25898524266459777,-0.29963273831714266,-0.2831140761794082,-0.2928502647584508,-0.2873533208110235,-0.2940163647350885,-0.2950042645845591,-0.3149549903055121,-0.2726492894784527,5.099254352103344e-12,-1.2831236073651553e-10,1.1570300273433531e-10,-2.115549957437679e-08,8.007511986818372e-08,-6.574015554150492e-08,3.073874488279671e-11,1.9500956405238412e-09,-1.8281348657112062e-09,-2.435022683489052e-08,-2.888466854589211e-08,-2.2323231041454505e-08,0.0024208576448725427,0.0022998578611455045,0.00231943085264974,0.0021543500273102367,0.0016731146364090677,0.0010938247275249502,0.001275383121830398,0.0023191455180260334,0.0018576737044884162,0.001975072443960446,0.001628678382707971,0.0013391197231149565
SPFLOW_destination_IND,-0.06989427431051409,-0.000476195351234443,0.21235933952069908,-0.2283508746093904,0.029378676998392805,0.01293892013803255,-0.0014668281651158965,0.026710102228768573,0.16762391943067945,0.1772501345939015,0.0975160505559658,0.17775921794553895,-0.4069330505401797,0.22227649502155944,0.2284792873275321,0.17849545448736182,0.18199307179198043,0.2449551387450244,0.17760597424219315,-0.28062728437560636,-0.2814431828936981,-0.2888769432531435,-0.25544513604939423,-0.2939692455411569,-0.27855641404518905,-0.29140249834235854,-0.2867024493502124,-0.28860823594733187,-0.2907828373289634,-0.31171316412580863,-0.27097516953070944,4.946043574705072e-12,4.7223336352431033e-11,-3.5330072201134044e-11,-1.319611087069461e-08,-2.42615844081584e-08,3.914225610301969e-09,-2.1688761897564746e-11,1.11997189300439e-09,-1.791442549858857e-09,-2.238623286743291e-08,-2.6611645109753113e-08,-1.1625710394369548e-08,0.0025087408060187055,0.0023833474386003584,0.0024036309662334165,0.0022325564060743375,0.0017337977689968476,0.001133564500263029,0.0013216548805772277,0.0024033350618923865,0.0019251080280846544,0.0020467696366377464,0.001687800441282361,0.0013877319976252078
SPFLOW_destination_CAN,-0.07389578164112398,-0.0013127803810625283,0.2238951989595539,-0.2310806635621926,0.01921818942695719,0.01892870045865136,-0.0008325206739978608,0.020890222914602408,0.16538655828187032,0.16995336879350287,0.0932886994259885,0.1725016441745053,0.1287325169414244,-0.6233063738894423,0.2211171436570114,0.17434697220625073,0.1773020113982382,0.24152397284847527,0.17512159041748965,-0.300612199228833,-0.29731930122430583,-0.31232461015353097,-0.26743219689278563,-0.30563827612407224,-0.2900174063550598,-0.3288549993574863,-0.3017888572684069,-0.2998387149135151,-0.3067600251752578,-0.32429867678325897,-0.2754776931727787,5.4856119646728985e-12,-3.5887959271008185e-09,-2.875977234140237e-10,-9.130420808300954e-08,-3.303182005698346e-08,-1.2689529815812506e-07,2.158377920835619e-09,1.222211221119096e-09,-2.4307023060998745e-09,-2.707580992744596e-08,-3.264017223170157e-08,-7.805051605025426e-08,0.0014235389652683672,0.001352392952747028,0.0013639023204292666,0.0012668356901335276,0.0009838357767222305,0.0006431935201689498,0.0007508764515884447,0.0013637348383421788,0.0010923935372031401,0.0011614227498035756,0.0009577354221135259,0.0007874531861395972
SPFLOW_destination_KOR,-0.023819106350860264,-0.0016655385397024158,0.009531019159649823,-0.0735894316197927,0.022875134450027756,0.02572364244529779,0.0008507267967616805,0.041745666997153874,0.11563746081340809,0.054077845926014945,0.10240245041407636,0.09810163378939696,0.08105053609612445,0.13926781128420052,-0.6299519580511687,0.09365051952244241,0.09601738898453172,0.11590337507405457,0.08412241976347379,-0.07865863875829104,-0.07962395843485903,-0.10104675160859555,-0.07745796706321695,-0.09377429365433954,-0.08793645549008411,-0.08424784991301837,-0.11347444740888724,-0.09001856629332783,-0.0896592672831259,-0.10060094326662439,-0.08445914630072215,5.762057497804562e-13,-8.99524343900282e-10,-2.0383639220966643e-10,-1.3642161844629186e-08,-2.0446205839519394e-09,-1.7339469859933843e-08,-7.684075598035633e-11,6.95346002999031e-10,-1.21532783836642e-10,-8.942130369504753e-10,-8.309863908095849e-10,-7.463291651355064e-09,-0.0014537618854376655,-0.001381126728226545,-0.0013928762516723925,-0.0012937759893694167,-0.0010048293367037608,-0.0006570265949817911,-0.0007660505156914521,-0.0013927041958650133,-0.0011156630057640449,-0.0011861482233882503,-0.000978180504265791,-0.0008043092377485461
SPFLOW_destination_RUS,-0.06999433569723379,-0.0005334780469379297,0.21920896389705957,-0.22113110953828452,0.024568042624366626,0.013721469236397388,-0.001521398025285392,0.019460978622480862,0.15215978591481938,0.16726103881241294,0.08142879166529893,0.16869668993280906,0.1240926254095509,0.19704684108687864,0.21217544520643283,-0.3626335895100524,0.17374202344277112,0.2371688326246335,0.1712403703415033,-0.2827648815976791,-0.28267526672193233,-0.2937494983751737,-0.24948961139910186,-0.29626390457813845,-0.28028869574130977,-0.2928685288001054,-0.28679695736258004,-0.290560272395492,-0.2923902715335308,-0.3114638172566325,-0.2652775148682135,5.245803791353865e-12,4.675504428064414e-10,2.4733104453389387e-10,-1.2973414564854124e-08,-2.505066876157258e-08,-5.797986868394389e-08,6.625255899450622e-11,2.5039281759120513e-09,1.247890679678676e-12,-2.424392742117476e-08,-2.885305716571196e-08,-1.6947492853525148e-08,0.0026021252499164316,0.002472063271539149,0.0024931020769658474,0.0023156579132532773,0.0017983309278402082,0.0011757220622499176,0.0013708822121738518,0.0024927954280129505,0.0019967649198326942,0.0021229540303147054,0.001750620494830324,0.0014393806614176885
SPFLOW_destination_MEX,-0.07138252351870211,-0.0004551139157049633,0.2265208114028916,-0.23657363957531874,0.024385673002293995,0.01294268471223936,-0.0014647779238596836,0.021243250867910568,0.15123603813738562,0.1766731892823692,0.08172333657838649,0.1675789257361282,0.12264746169610263,0.19764787153728092,0.21037597248472206,0.17047011478441454,-0.37392382939746616,0.2380276715341456,0.17221156739785748,-0.2894550732858653,-0.28887817764557455,-0.29967976411583774,-0.2565562014013073,-0.2960405228799784,-0.2817675645610884,-0.3000510574178028,-0.2936157310044729,-0.2954604328655619,-0.29797441624366594,-0.315399680607758,-0.26998679786542634,5.5289106626332796e-12,4.2692405166633307e-10,3.198585840635815e-10,-1.6102262856421135e-08,-2.7076267894443617e-08,-6.645704486718529e-08,9.253486865645755e-11,3.0197710998436378e-09,-1.8813217650404113e-09,3.546307691948414e-08,-3.14055909056421e-08,-2.3316539254913948e-08,0.0025052323384167074,0.0023800145013153085,0.0024002697942393514,0.002229434184587431,0.0017313719354750123,0.0011319430340239744,0.0013198539140746313,0.0023999747250336156,0.0019224158392250335,0.0020439169426023085,0.0016854375134522925,0.0013857868306677013
SPFLOW_destination_ZAF,-0.019902097725024714,-0.0006319806718596555,0.02876600125794604,-0.11788611453442066,0.022648532886824224,0.005160858460688811,0.00035408545770665434,0.035271321281349355,0.10721883156179168,0.0771762152266875,0.07774224389846762,0.09270608061156427,0.07906655846640187,0.1224139480346631,0.12258564549263551,0.08857353331969353,0.09260374578574537,-0.36345540121248077,0.07272893843923711,-0.0716771710912717,-0.07106221311616145,-0.08530809205186174,-0.060870616791357524,-0.06697095144539034,-0.06284759724109745,-0.07690446874773771,-0.07573465539775226,-0.06692110126964745,-0.06935055321890538,-0.08253999624378117,-0.06504400803353294,7.471800955727304e-13,-6.059386326029426e-10,-2.049566072415132e-10,-6.229310955951917e-09,-9.376521781234715e-10,1.3316703295629395e-09,-7.897626996822282e-11,-8.787448546598853e-10,1.4818257731974427e-10,-2.122424458406158e-10,5.913638467802684e-09,3.366751322175787e-11,-0.0006051893096847838,-0.0005749495224460777,-0.0005798411427343497,-0.0005385834676552292,-0.0004182914386058334,-0.0002734983381508238,-0.00031890731033545894,-0.0005797698426057707,-0.000464432149581695,-0.000493776177325489,-0.00040719375517583867,-0.00033481346824570934
SPFLOW_destination_ROW,-0.045650159966512116,-0.00014336545532456224,0.10681492089495759,-0.17516199538022859,0.039781840923038825,0.009677245834963655,-4.49921846318313e-05,0.03981718748790497,0.1959462000882206,0.1313837148425312,0.14534513033103824,0.16905296163924555,0.14148910813828186,0.23403667598114852,0.2348818730239921,0.16178777635949104,0.16750091367496833,0.20829577907183872,-0.12809476340375103,-0.1747783282136034,-0.17334426833484906,-0.1893666104380709,-0.15022262892448957,-0.17401891470776143,-0.16621625368965776,-0.18382250845938586,-0.18008372880387424,-0.17158020262640628,-0.17423799974144227,-0.18445104987993788,-0.16960620035056606,1.4299672557172016e-12,-1.0616174606070672e-09,-2.601840964899793e-10,-9.8896280054106e-09,-1.4752954413665975e-09,5.007623204988931e-09,-1.6362911026135407e-10,-1.778680536190791e-09,3.3567482127239145e-10,6.897815651996098e-11,1.953215367223038e-10,1.0736078692730189e-10,7.691030494694218e-05,7.306666333750655e-05,7.368851479561123e-05,6.844486136969863e-05,5.3156507953122656e-05,3.475781605533079e-05,4.045555123899369e-05,7.367898536836393e-05,5.9021583613816375e-05,6.275060092986173e-05,5.174738361923836e-05,4.254841662776343e-05
SPFLOW_origin_USA,-0.0020483131792387033,0.00015335651258441274,-0.09179020928131387,0.0011862183915201108,0.04702034567830249,0.050602990674255555,-3.215989418936527e-05,0.0711943037687035,-0.023191414662153687,0.016853366584171914,-0.024514017456194193,0.02015755343601655,0.005440711891728789,-0.024833540373405127,0.01810922690732686,0.030031907495758903,0.023936899198961914,0.03455912423480645,0.031669350093868065,0.05082105576313389,0.010139031641414054,0.008045476870255364,-0.10627173685931857,-0.10855947227082774,-0.10768925574016874,0.019789883135777897,0.01227501906844175,-0.10910624379979583,-0.1054824764585538,-0.11301932381520718,-0.11106305078839307,-3.404279802499133e-08,2.2009061240169103e-10,-4.9861226258940405e-11,5.402190916825589e-09,4.5480508248374463e-10,1.8564164649959025e-08,-6.317724121629453e-12,-1.4529877301328042e-10,2.431432832850078e-10,7.138956092944682e-11,1.0043610387810986e-09,8.636980020071405e-11,5.4953629929910264e-05,5.22272859460049e-05,5.267155443244853e-05,4.892377192922126e-05,3.7996230372039363e-05,2.4852345534842613e-05,2.8962401305010488e-05,5.2665047141076116e-05,4.218777943654217e-05,4.4853217081586294e-05,3.6988830891537816e-05,3.0413006084639704e-05
SPFLOW_origin_EUR,0.01896499096683102,0.0013738742040125818,-0.039977968400431996,-0.0889277243485076,-0.009648943838413415,0.00426235645040407,-0.0031851376095037853,0.044176876248765984,0.05085203133659455,0.05136113801371578,0.029528370797323733,0.026952056097100385,0.03079036854966355,0.003607449852817135,0.055434967036981364,0.028388678410564694,0.029082520647115695,0.025833909949009026,0.030735952147346035,0.08509578909260518,0.12571827884614306,0.08596687905916722,-0.0579918631564702,-0.05140038709894046,-0.05520373802848033,0.09370393393165144,0.08857836301504385,-0.050019733064001204,-0.04908000114798139,-0.049163735669014996,-0.06782101988843159,-0.002521595181399494,-0.0039427120029972285,-0.0028834920376813455,-0.0015455963896532365,-0.002582198039761119,-0.004812729164508922,-0.0007796227466244643,-0.003982891775270447,-0.0026968069558647167,-0.00369752371771781,-0.005114824750053204,-0.08503953067771408,0.003094239952122768,0.0031975442302056845,0.004653281891490169,0.005006162409164627,0.005078249789047806,0.009319588093612552,0.0003841025631723394,0.00412610519385348,0.0057152571254759366,0.007148494459556787,0.009430135693621056,0.12800945695225385
SPFLOW_origin_JAP,-0.006949189703687186,0.0004999015281814678,0.02970606301659129,0.0702727416372384,-0.027229427390763616,0.014035163078368607,-0.0013421733886681553,-0.01891682538557815,-0.013461822773858101,-0.0038928451482633797,-0.02736961600578236,0.03137554738547266,0.02055404772667302,0.032917752768369946,-0.006402307630564152,0.031144032835911384,0.03819276272505334,0.05140226103324874,0.02224942007012065,-0.027639690499553504,-0.02965899719142462,0.014423847298727921,-0.14710801399781925,-0.14602700550663983,-0.14631308730039871,-0.02503808006719843,-0.027909515120181916,-0.14542735863888823,-0.14471974586195702,-0.15105257713584563,-0.15324255224037298,-3.807015258594504e-09,-4.648559315256762e-11,-1.597638688011216e-10,1.0433942598808699e-09,-8.905659543145816e-10,3.6467173725185376e-09,-2.241762331323116e-11,-2.0679347123575553e-10,-9.135137091220713e-11,-6.901879068266226e-10,-5.570099936846873e-10,3.030353745714365e-11,0.0022954331405300454,0.002180705937632199,0.0021992644363300062,0.0020427387946519993,0.0015864021762734826,0.0010371949618415144,0.001209291746598895,0.002198993347416467,0.0017614361433582193,0.0018727539160567908,0.0015443197862552438,0.0012697566713637531
SPFLOW_origin_CHN,-0.0014243626518578578,-0.00033280231915455705,0.01603571773445056,0.025426298480318854,0.02777803735659279,-0.03653190906435844,-0.0005964058215590651,-0.0385201783277328,-0.0026414508159106065,-0.03677086206992308,-0.004823185766792415,-0.006331123361586477,-0.00921227692495974,-0.005279718823245627,-0.009687723002084203,-0.008039070621245203,-0.0053680842688247354,-0.006373949908718424,0.0020746068635957293,-0.03184023910859257,-0.03255219907624174,-0.03625495318995087,0.5050729254284902,-0.027750715222390476,-0.028796137107525155,-0.031849926346729784,-0.030785727084041148,-0.02744691402506272,-0.027699253247502886,-0.02975101838016081,-0.037604393481866505,4.785061236134425e-13,-1.4938661418995025e-10,-7.03515024014223e-11,-9.095263986402813e-09,1.2424727913185052e-10,3.295519412915837e-09,-1.4367951273186463e-11,-1.872985100348501e-10,5.5062621129309264e-11,-1.187033804583848e-10,1.4188317187802113e-10,7.257028311613567e-10,0.0010197134758926918,0.0009687527035096011,0.0009769961321048903,0.0009074691332700002,0.0007047638642843079,0.0004607916867971351,0.0005372407007220303,0.0009768756841732618,0.0007825154281526636,0.0008319629778485993,0.0006860702274869013,0.0005641031741365765
SPFLOW_origin_BRA,-8.513528332532161e-05,-1.3861979430984661e-05,-0.00027138116495739606,0.0019330362979552707,0.004083170894031429,0.0010490962597886622,0.00011331020938198932,0.00038846838040784704,-0.0002415360136032163,-0.0027683733182892745,0.0014863705604739597,-0.00017048632728666746,-8.618233331925129e-05,-0.00024323172106377466,-0.00013936515305512653,-8.24461833065504e-05,-0.00019911479636869345,-0.0002143488194844556,0.0004873123852988659,5.854397956528423e-05,-0.0008523573081559155,-0.0032022182986990444,-0.0028908687473477856,0.4995931902418693,-0.001927318066908823,-0.0004823474939991135,-0.0010157244194819448,-0.0015559537374276733,-0.0013173563782797881,-0.0029680684962529735,-0.003149905856383861,7.771561172376096e-15,-3.7192471324942744e-12,-3.817501870173601e-12,-2.688682609885973e-11,-4.2194026050879074e-11,5.773159728050814e-14,-7.083222897108499e-13,-8.43769498715119e-12,-4.0190073491430667e-13,-9.565681580170349e-12,-1.0169642905566434e-11,5.173639294753229e-13,-0.00019368276879927482,-0.00018400448638877798,-0.00018557005974972896,-0.0001723656126567663,-0.00013386676139370834,-8.752755244478827e-05,-0.00010204991770124128,-0.00018554718777930024,-0.00014863393125230662,-0.00015802527074504358,-0.00013031626044490707,-0.00010715061965538286
SPFLOW_origin_IND,-0.00013654854572331399,-3.40514334185027e-05,-0.0007701104175111828,0.00307997651087355,0.007114576522222471,-0.002505139978560278,0.0002594687970891574,-0.001161254087223007,-0.0005394715866541278,-0.006036693551052519,0.003993438114522352,-0.00036003395402439686,-0.0002594670759675788,-0.0004176919118020761,-0.0004489085490744227,-0.0002509302597786256,-0.00036294078623821946,-0.0004557721923503788,0.0010801018260520046,-0.001953304782648657,-0.0034886322330535124,-0.008190604156358972,-0.006109024682336428,-0.004243662655500358,0.5026288116226596,-0.003333772418751546,-0.0037035432720516903,-0.004247580959001462,-0.003878362972064009,-0.006025757011798305,-0.006167001075118028,1.887379141862766e-14,-7.367995102924851e-12,-7.600031715071509e-12,-5.375033751420233e-11,-3.3127389720277733e-11,-1.5225654070860628e-09,-1.5204504322241519e-12,-1.7605916724505732e-11,-9.43689570931383e-14,-1.6294743332423423e-11,-2.1329604749098507e-11,1.1102230246251565e-12,-0.000443489699193389,-0.00042132914882142547,-0.0004249138756590165,-0.0003946793218939648,-0.0003065269173846419,-0.00020042179893320355,-0.00023367393231388256,-0.00042486150542753176,-0.00034034003522309675,-0.0003618437632585403,-0.0002983971762765547,-0.0002453534032570426
