,T_pat_CHN,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
334,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
335,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
336,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
337,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
338,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
339,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
340,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
341,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
342,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
343,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
344,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
345,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
346,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
347,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
348,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
349,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
350,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
351,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
352,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
353,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
354,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
355,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
356,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
357,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
358,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
359,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
360,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
361,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
362,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
363,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
364,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
365,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
366,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
367,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
368,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
369,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
370,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
371,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
372,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
373,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
374,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
375,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
376,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
377,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
378,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
379,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
380,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
381,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
382,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
383,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
384,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
385,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
386,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
387,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
388,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
389,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
390,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
391,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
392,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
393,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
394,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
395,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
396,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
397,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
398,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
399,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
400,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
401,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
402,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
403,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
404,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
405,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
406,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
407,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
408,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
409,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
410,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
411,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
412,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
413,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
414,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
415,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
416,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
417,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
418,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
419,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
420,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
421,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
422,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
423,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
424,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
425,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
426,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
427,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
428,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
429,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
430,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
431,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
432,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
433,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
434,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
435,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
436,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
437,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
438,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
439,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
440,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
441,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
442,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
443,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
444,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
445,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
446,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
447,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
448,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
449,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
450,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
451,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
452,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
453,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
454,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
455,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
456,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
457,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
458,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
459,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
460,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
461,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
462,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
463,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
464,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
465,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
466,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
467,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
468,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
469,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
470,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
471,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
472,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
473,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
474,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
475,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
476,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
477,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
478,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
479,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
480,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
481,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
482,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
483,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
484,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
485,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
486,336949547.75742567,0.01,0.01,0.01,0.1457373024314926,0.5616657964746831,12.0,0.01,0.01,0.27768715884052053,0.21470466900919952,0.2277181386923097,12.0
