origin_code,destination_code,sector,year,base_year,tariff
6,4,"agri_fishing",2013,2010,44.40635
6,4,"agri_fishing",2014,2010,44.40635
6,4,"agri_fishing",2015,2010,44.40635
6,4,"agri_fishing",2016,2010,44.40635
6,4,"agri_fishing",2017,2010,44.40635
6,4,"agri_fishing",2018,2010,44.40635
6,4,"mining_quarrying",1990,2010,1.437083
6,4,"mining_quarrying",1991,2010,.082874
6,4,"mining_quarrying",1992,2010,2.184248
6,4,"mining_quarrying",1993,2010,2.072229
6,4,"mining_quarrying",1994,2010,4.171933
6,4,"mining_quarrying",1995,2010,4.172287
6,4,"mining_quarrying",1996,2010,.6877423
6,4,"mining_quarrying",1997,2010,.4539144
6,4,"mining_quarrying",1998,2010,3.620519
6,4,"mining_quarrying",1999,2010,3.61358
6,4,"mining_quarrying",2000,2010,3.615433
6,4,"mining_quarrying",2001,2010,3.591599
6,4,"mining_quarrying",2002,2010,3.592255
6,4,"mining_quarrying",2003,2010,.3412118
6,4,"mining_quarrying",2004,2010,.3804257
6,4,"mining_quarrying",2005,2010,.3392127
6,4,"mining_quarrying",2006,2010,.3805064
6,4,"mining_quarrying",2007,2010,.3786905
6,4,"mining_quarrying",2008,2010,.3805117
6,4,"mining_quarrying",2009,2010,.2848641
6,4,"mining_quarrying",2010,2010,.2870286
6,4,"mining_quarrying",2011,2010,.2870286
6,4,"mining_quarrying",2012,2010,.2870286
6,4,"mining_quarrying",2013,2010,.2870286
6,4,"mining_quarrying",2014,2010,.2870286
6,4,"mining_quarrying",2015,2010,.2870286
6,4,"mining_quarrying",2016,2010,.2870286
6,4,"mining_quarrying",2017,2010,.2870286
6,4,"mining_quarrying",2018,2010,.2870286
6,4,"patenting",1990,2010,28.55569
6,4,"patenting",1991,2010,31.56282
6,4,"patenting",1992,2010,35.8607
6,4,"patenting",1993,2010,28.19578
6,4,"patenting",1994,2010,25.27014
6,4,"patenting",1995,2010,24.5092
6,4,"patenting",1996,2010,16.54488
6,4,"patenting",1997,2010,12.44996
6,4,"patenting",1998,2010,12.58721
6,4,"patenting",1999,2010,12.53147
6,4,"patenting",2000,2010,12.38358
6,4,"patenting",2001,2010,11.82602
6,4,"patenting",2002,2010,12.39138
6,4,"patenting",2003,2010,6.930235
6,4,"patenting",2004,2010,6.589884
6,4,"patenting",2005,2010,6.566565
6,4,"patenting",2006,2010,6.578791
6,4,"patenting",2007,2010,6.547775
6,4,"patenting",2008,2010,6.542358
6,4,"patenting",2009,2010,6.02466
6,4,"patenting",2010,2010,6.061101
6,4,"patenting",2011,2010,6.061101
6,4,"patenting",2012,2010,6.061101
6,4,"patenting",2013,2010,6.061101
6,4,"patenting",2014,2010,6.061101
6,4,"patenting",2015,2010,6.061101
6,4,"patenting",2016,2010,6.061101
6,4,"patenting",2017,2010,6.061101
6,4,"patenting",2018,2010,6.061101
6,5,"agri_fishing",1990,2010,30.92393
6,5,"agri_fishing",1991,2010,23.46436
6,5,"agri_fishing",1992,2010,19.66155
6,5,"agri_fishing",1993,2010,11.60991
6,5,"agri_fishing",1994,2010,8.798674
6,5,"agri_fishing",1995,2010,7.575244
6,5,"agri_fishing",1996,2010,11.44766
6,5,"agri_fishing",1997,2010,11.83559
6,5,"agri_fishing",1998,2010,10.46565
6,5,"agri_fishing",1999,2010,14.89915
6,5,"agri_fishing",2000,2010,14.87506
6,5,"agri_fishing",2001,2010,9.755822
6,5,"agri_fishing",2002,2010,9.279226
6,5,"agri_fishing",2003,2010,8.849509
6,5,"agri_fishing",2004,2010,12.98119
6,5,"agri_fishing",2005,2010,13.02473
6,5,"agri_fishing",2006,2010,12.85808
6,5,"agri_fishing",2007,2010,12.86764
6,5,"agri_fishing",2008,2010,12.85743
6,5,"agri_fishing",2009,2010,11.42668
6,5,"agri_fishing",2010,2010,11.42507
6,5,"agri_fishing",2011,2010,11.42507
6,5,"agri_fishing",2012,2010,11.42507
6,5,"agri_fishing",2013,2010,11.42507
6,5,"agri_fishing",2014,2010,11.42507
6,5,"agri_fishing",2015,2010,11.42507
6,5,"agri_fishing",2016,2010,11.42507
6,5,"agri_fishing",2017,2010,11.42507
6,5,"agri_fishing",2018,2010,11.42507
6,5,"mining_quarrying",1990,2010,10.28212
6,5,"mining_quarrying",1991,2010,1.875
6,5,"mining_quarrying",1992,2010,6.449203
6,5,"mining_quarrying",1993,2010,0
6,5,"mining_quarrying",1994,2010,8.472366
6,5,"mining_quarrying",1995,2010,4.029194
6,5,"mining_quarrying",1996,2010,5.188426
6,5,"mining_quarrying",1997,2010,7.978701
6,5,"mining_quarrying",1998,2010,8.188813
6,5,"mining_quarrying",1999,2010,8.236618
6,5,"mining_quarrying",2000,2010,8.154938
6,5,"mining_quarrying",2001,2010,6.88705
6,5,"mining_quarrying",2002,2010,6.688814
6,5,"mining_quarrying",2003,2010,5.918332
6,5,"mining_quarrying",2004,2010,1.572973
6,5,"mining_quarrying",2005,2010,1.576078
6,5,"mining_quarrying",2006,2010,1.57653
6,5,"mining_quarrying",2007,2010,1.57653
6,5,"mining_quarrying",2008,2010,1.57653
6,5,"mining_quarrying",2009,2010,1.194929
6,5,"mining_quarrying",2010,2010,1.068366
6,5,"mining_quarrying",2011,2010,1.068366
6,5,"mining_quarrying",2012,2010,1.068366
6,5,"mining_quarrying",2013,2010,1.068366
6,5,"mining_quarrying",2014,2010,1.068366
6,5,"mining_quarrying",2015,2010,1.068366
6,5,"mining_quarrying",2016,2010,1.068366
6,5,"mining_quarrying",2017,2010,1.068366
6,5,"mining_quarrying",2018,2010,1.068366
6,5,"patenting",1990,2010,33.22734
6,5,"patenting",1991,2010,34.16557
6,5,"patenting",1992,2010,22.13556
6,5,"patenting",1993,2010,14.72007
6,5,"patenting",1994,2010,12.28396
6,5,"patenting",1995,2010,12.69125
6,5,"patenting",1996,2010,12.92358
6,5,"patenting",1997,2010,12.71572
6,5,"patenting",1998,2010,15.60556
6,5,"patenting",1999,2010,15.51664
6,5,"patenting",2000,2010,15.24598
6,5,"patenting",2001,2010,13.98991
6,5,"patenting",2002,2010,13.47186
6,5,"patenting",2003,2010,13.08225
6,5,"patenting",2004,2010,12.37349
6,5,"patenting",2005,2010,12.40151
6,5,"patenting",2006,2010,12.36996
6,5,"patenting",2007,2010,12.38885
6,5,"patenting",2008,2010,12.37167
6,5,"patenting",2009,2010,12.22563
6,5,"patenting",2010,2010,12.78168
6,5,"patenting",2011,2010,12.78168
6,5,"patenting",2012,2010,12.78168
6,5,"patenting",2013,2010,12.78168
6,5,"patenting",2014,2010,12.78168
6,5,"patenting",2015,2010,12.78168
6,5,"patenting",2016,2010,12.78168
6,5,"patenting",2017,2010,12.78168
6,5,"patenting",2018,2010,12.78168
6,6,"agri_fishing",1990,2010,0
6,6,"agri_fishing",1991,2010,0
6,6,"agri_fishing",1992,2010,0
6,6,"agri_fishing",1993,2010,0
6,6,"agri_fishing",1994,2010,0
6,6,"agri_fishing",1995,2010,0
6,6,"agri_fishing",1996,2010,0
6,6,"agri_fishing",1997,2010,0
6,6,"agri_fishing",1998,2010,0
6,6,"agri_fishing",1999,2010,0
6,6,"agri_fishing",2000,2010,0
6,6,"agri_fishing",2001,2010,0
6,6,"agri_fishing",2002,2010,0
6,6,"agri_fishing",2003,2010,0
6,6,"agri_fishing",2004,2010,0
6,6,"agri_fishing",2005,2010,0
6,6,"agri_fishing",2006,2010,0
6,6,"agri_fishing",2007,2010,0
6,6,"agri_fishing",2008,2010,0
6,6,"agri_fishing",2009,2010,0
6,6,"agri_fishing",2010,2010,0
6,6,"agri_fishing",2011,2010,0
6,6,"agri_fishing",2012,2010,0
6,6,"agri_fishing",2013,2010,0
6,6,"agri_fishing",2014,2010,0
6,6,"agri_fishing",2015,2010,0
6,6,"agri_fishing",2016,2010,0
6,6,"agri_fishing",2017,2010,0
6,6,"agri_fishing",2018,2010,0
6,6,"mining_quarrying",1990,2010,0
6,6,"mining_quarrying",1991,2010,0
6,6,"mining_quarrying",1992,2010,0
6,6,"mining_quarrying",1993,2010,0
6,6,"mining_quarrying",1994,2010,0
6,6,"mining_quarrying",1995,2010,0
6,6,"mining_quarrying",1996,2010,0
6,6,"mining_quarrying",1997,2010,0
6,6,"mining_quarrying",1998,2010,0
6,6,"mining_quarrying",1999,2010,0
6,6,"mining_quarrying",2000,2010,0
6,6,"mining_quarrying",2001,2010,0
6,6,"mining_quarrying",2002,2010,0
6,6,"mining_quarrying",2003,2010,0
6,6,"mining_quarrying",2004,2010,0
6,6,"mining_quarrying",2005,2010,0
6,6,"mining_quarrying",2006,2010,0
6,6,"mining_quarrying",2007,2010,0
6,6,"mining_quarrying",2008,2010,0
6,6,"mining_quarrying",2009,2010,0
6,6,"mining_quarrying",2010,2010,0
6,6,"mining_quarrying",2011,2010,0
6,6,"mining_quarrying",2012,2010,0
6,6,"mining_quarrying",2013,2010,0
6,6,"mining_quarrying",2014,2010,0
6,6,"mining_quarrying",2015,2010,0
6,6,"mining_quarrying",2016,2010,0
6,6,"mining_quarrying",2017,2010,0
6,6,"mining_quarrying",2018,2010,0
6,6,"patenting",1990,2010,0
6,6,"patenting",1991,2010,0
6,6,"patenting",1992,2010,0
6,6,"patenting",1993,2010,0
6,6,"patenting",1994,2010,0
6,6,"patenting",1995,2010,0
6,6,"patenting",1996,2010,0
6,6,"patenting",1997,2010,0
6,6,"patenting",1998,2010,0
6,6,"patenting",1999,2010,0
6,6,"patenting",2000,2010,0
6,6,"patenting",2001,2010,0
6,6,"patenting",2002,2010,0
6,6,"patenting",2003,2010,0
6,6,"patenting",2004,2010,0
6,6,"patenting",2005,2010,0
6,6,"patenting",2006,2010,0
6,6,"patenting",2007,2010,0
6,6,"patenting",2008,2010,0
6,6,"patenting",2009,2010,0
6,6,"patenting",2010,2010,0
6,6,"patenting",2011,2010,0
6,6,"patenting",2012,2010,0
6,6,"patenting",2013,2010,0
6,6,"patenting",2014,2010,0
6,6,"patenting",2015,2010,0
6,6,"patenting",2016,2010,0
6,6,"patenting",2017,2010,0
6,6,"patenting",2018,2010,0
6,7,"agri_fishing",1990,2010,1.694595
6,7,"agri_fishing",1991,2010,1.74792
6,7,"agri_fishing",1992,2010,1.805486
6,7,"agri_fishing",1993,2010,1.671236
6,7,"agri_fishing",1994,2010,1.595079
6,7,"agri_fishing",1995,2010,2.978914
6,7,"agri_fishing",1996,2010,1.611718
6,7,"agri_fishing",1997,2010,1.295254
6,7,"agri_fishing",1998,2010,1.659723
6,7,"agri_fishing",1999,2010,1.440091
6,7,"agri_fishing",2000,2010,1.202355
6,7,"agri_fishing",2001,2010,1.009197
6,7,"agri_fishing",2002,2010,1.014582
6,7,"agri_fishing",2003,2010,1.031757
6,7,"agri_fishing",2004,2010,1.013249
6,7,"agri_fishing",2005,2010,1.013244
6,7,"agri_fishing",2006,2010,1.013131
6,7,"agri_fishing",2007,2010,1.018134
6,7,"agri_fishing",2008,2010,1.020972
6,7,"agri_fishing",2009,2010,1.012357
6,7,"agri_fishing",2010,2010,.9945486
6,7,"agri_fishing",2011,2010,.9945486
6,7,"agri_fishing",2012,2010,.9945486
6,7,"agri_fishing",2013,2010,.9945486
6,7,"agri_fishing",2014,2010,.9945486
6,7,"agri_fishing",2015,2010,.9945486
6,7,"agri_fishing",2016,2010,.9945486
6,7,"agri_fishing",2017,2010,.9945486
6,7,"agri_fishing",2018,2010,.9945486
6,7,"mining_quarrying",1990,2010,.0971077
6,7,"mining_quarrying",1991,2010,.1889809
6,7,"mining_quarrying",1992,2010,.1930271
6,7,"mining_quarrying",1993,2010,.1828365
6,7,"mining_quarrying",1994,2010,.2165473
6,7,"mining_quarrying",1995,2010,1.900515
6,7,"mining_quarrying",1996,2010,.1443983
6,7,"mining_quarrying",1997,2010,.1290487
6,7,"mining_quarrying",1998,2010,.082558
6,7,"mining_quarrying",1999,2010,.1300262
6,7,"mining_quarrying",2000,2010,.0825604
6,7,"mining_quarrying",2001,2010,.0825366
6,7,"mining_quarrying",2002,2010,.0992658
6,7,"mining_quarrying",2003,2010,.0992863
6,7,"mining_quarrying",2004,2010,.099286
6,7,"mining_quarrying",2005,2010,.098937
6,7,"mining_quarrying",2006,2010,.0989369
6,7,"mining_quarrying",2007,2010,.0824122
6,7,"mining_quarrying",2008,2010,.0989369
6,7,"mining_quarrying",2009,2010,.098955
6,7,"mining_quarrying",2010,2010,.0206729
6,7,"mining_quarrying",2011,2010,.0206729
6,7,"mining_quarrying",2012,2010,.0206729
6,7,"mining_quarrying",2013,2010,.0206729
6,7,"mining_quarrying",2014,2010,.0206729
6,7,"mining_quarrying",2015,2010,.0206729
6,7,"mining_quarrying",2016,2010,.0206729
6,7,"mining_quarrying",2017,2010,.0206729
6,7,"mining_quarrying",2018,2010,.0206729
6,7,"patenting",1990,2010,11.38897
6,7,"patenting",1991,2010,12.73423
6,7,"patenting",1992,2010,12.68973
6,7,"patenting",1993,2010,12.40344
6,7,"patenting",1994,2010,11.99747
6,7,"patenting",1995,2010,9.928037
6,7,"patenting",1996,2010,9.378691
6,7,"patenting",1997,2010,8.742173
6,7,"patenting",1998,2010,7.094993
6,7,"patenting",1999,2010,7.08252
6,7,"patenting",2000,2010,6.630537
6,7,"patenting",2001,2010,6.322102
6,7,"patenting",2002,2010,6.151834
6,7,"patenting",2003,2010,6.174345
6,7,"patenting",2004,2010,5.880227
6,7,"patenting",2005,2010,5.878233
6,7,"patenting",2006,2010,5.889067
6,7,"patenting",2007,2010,5.871993
6,7,"patenting",2008,2010,5.872101
6,7,"patenting",2009,2010,5.71988
6,7,"patenting",2010,2010,5.029409
6,7,"patenting",2011,2010,5.029409
6,7,"patenting",2012,2010,5.029409
6,7,"patenting",2013,2010,5.029409
6,7,"patenting",2014,2010,5.029409
6,7,"patenting",2015,2010,5.029409
6,7,"patenting",2016,2010,5.029409
6,7,"patenting",2017,2010,5.029409
6,7,"patenting",2018,2010,5.029409
6,8,"agri_fishing",1990,2010,32.04481
6,8,"agri_fishing",1991,2010,31.83384
6,8,"agri_fishing",1992,2010,33.78039
6,8,"agri_fishing",1993,2010,15.7433
6,8,"agri_fishing",1994,2010,15.93855
6,8,"agri_fishing",1995,2010,17.20405
6,8,"agri_fishing",1996,2010,242.6034
6,8,"agri_fishing",1997,2010,160.3213
6,8,"agri_fishing",1998,2010,233.5527
6,8,"agri_fishing",1999,2010,26.14388
6,8,"agri_fishing",2000,2010,30.53151
6,8,"agri_fishing",2001,2010,28.03708
6,8,"agri_fishing",2002,2010,170.8866
6,8,"agri_fishing",2003,2010,153.948
6,8,"agri_fishing",2004,2010,159.0563
6,8,"agri_fishing",2005,2010,155.7954
6,8,"agri_fishing",2006,2010,155.562
6,8,"agri_fishing",2007,2010,155.4965
6,8,"agri_fishing",2008,2010,155.983
6,8,"agri_fishing",2009,2010,155.7562
6,8,"agri_fishing",2010,2010,158.7161
6,8,"agri_fishing",2011,2010,158.7161
6,8,"agri_fishing",2012,2010,158.7161
6,8,"agri_fishing",2013,2010,158.7161
6,8,"agri_fishing",2014,2010,158.7161
6,8,"agri_fishing",2015,2010,158.7161
6,8,"agri_fishing",2016,2010,158.7161
6,8,"agri_fishing",2017,2010,158.7161
6,8,"agri_fishing",2018,2010,158.7161
6,8,"mining_quarrying",1990,2010,1.755868
6,8,"mining_quarrying",1991,2010,1.747848
6,8,"mining_quarrying",1992,2010,1.699883
6,8,"mining_quarrying",1993,2010,1.699941
6,8,"mining_quarrying",1994,2010,1.613007
6,8,"mining_quarrying",1995,2010,1.600788
6,8,"mining_quarrying",1996,2010,1.609235
6,8,"mining_quarrying",1997,2010,1.617689
6,8,"mining_quarrying",1998,2010,1.955407
6,8,"mining_quarrying",1999,2010,3.916636
6,8,"mining_quarrying",2000,2010,1.957985
6,8,"mining_quarrying",2001,2010,1.955393
6,8,"mining_quarrying",2002,2010,1.955536
6,8,"mining_quarrying",2003,2010,1.490801
6,8,"mining_quarrying",2004,2010,2.099478
6,8,"mining_quarrying",2005,2010,1.789199
6,8,"mining_quarrying",2006,2010,1.491362
6,8,"mining_quarrying",2007,2010,1.789203
6,8,"mining_quarrying",2008,2010,1.608036
6,8,"mining_quarrying",2009,2010,1.648662
6,8,"mining_quarrying",2010,2010,1.649358
6,8,"mining_quarrying",2011,2010,1.649358
6,8,"mining_quarrying",2012,2010,1.649358
6,8,"mining_quarrying",2013,2010,1.649358
6,8,"mining_quarrying",2014,2010,1.649358
6,8,"mining_quarrying",2015,2010,1.649358
6,8,"mining_quarrying",2016,2010,1.649358
6,8,"mining_quarrying",2017,2010,1.649358
6,8,"mining_quarrying",2018,2010,1.649358
6,8,"patenting",1990,2010,9.970211
6,8,"patenting",1991,2010,10.13944
6,8,"patenting",1992,2010,9.033347
6,8,"patenting",1993,2010,9.078001
6,8,"patenting",1994,2010,8.846225
6,8,"patenting",1995,2010,6.923115
6,8,"patenting",1996,2010,7.559212
6,8,"patenting",1997,2010,6.949275
6,8,"patenting",1998,2010,6.917049
6,8,"patenting",1999,2010,7.229136
6,8,"patenting",2000,2010,6.561102
6,8,"patenting",2001,2010,6.562239
6,8,"patenting",2002,2010,7.117786
6,8,"patenting",2003,2010,6.28413
6,8,"patenting",2004,2010,6.099068
6,8,"patenting",2005,2010,5.984725
6,8,"patenting",2006,2010,5.764495
6,8,"patenting",2007,2010,5.803781
6,8,"patenting",2008,2010,5.325061
6,8,"patenting",2009,2010,5.338922
6,8,"patenting",2010,2010,5.523239
6,8,"patenting",2011,2010,5.523239
6,8,"patenting",2012,2010,5.523239
6,8,"patenting",2013,2010,5.523239
6,8,"patenting",2014,2010,5.523239
6,8,"patenting",2015,2010,5.523239
6,8,"patenting",2016,2010,5.523239
6,8,"patenting",2017,2010,5.523239
6,8,"patenting",2018,2010,5.523239
6,9,"agri_fishing",1990,2010,.1163566
6,9,"agri_fishing",1991,2010,.1163566
6,9,"agri_fishing",1992,2010,.1163566
6,9,"agri_fishing",1993,2010,.1163566
6,9,"agri_fishing",1994,2010,.2735702
6,9,"agri_fishing",1995,2010,.2735792
6,9,"agri_fishing",1996,2010,.8579946
6,9,"agri_fishing",1997,2010,6.054616
6,9,"agri_fishing",1998,2010,6.052246
6,9,"agri_fishing",1999,2010,6.060275
6,9,"agri_fishing",2000,2010,6.060851
6,9,"agri_fishing",2001,2010,5.212227
6,9,"agri_fishing",2002,2010,5.199042
6,9,"agri_fishing",2003,2010,5.157983
6,9,"agri_fishing",2004,2010,5.192562
6,9,"agri_fishing",2005,2010,5.202454
6,9,"agri_fishing",2006,2010,5.202322
6,9,"agri_fishing",2007,2010,5.202216
6,9,"agri_fishing",2008,2010,5.202417
6,9,"agri_fishing",2009,2010,3.300961
6,9,"agri_fishing",2010,2010,3.283523
6,9,"agri_fishing",2011,2010,3.283523
6,9,"agri_fishing",2012,2010,3.283523
6,9,"agri_fishing",2013,2010,3.283523
6,9,"agri_fishing",2014,2010,3.283523
6,9,"agri_fishing",2015,2010,3.283523
6,9,"agri_fishing",2016,2010,3.283523
6,9,"agri_fishing",2017,2010,3.283523
6,9,"agri_fishing",2018,2010,3.283523
6,9,"mining_quarrying",1990,2010,4.997206
6,9,"mining_quarrying",1991,2010,4.997206
6,9,"mining_quarrying",1992,2010,4.997206
6,9,"mining_quarrying",1993,2010,4.997206
6,9,"mining_quarrying",1994,2010,1.003983
6,9,"mining_quarrying",1995,2010,1.002274
6,9,"mining_quarrying",1996,2010,4.991086
6,9,"mining_quarrying",1997,2010,7.847606
6,9,"mining_quarrying",1998,2010,4.201885
6,9,"mining_quarrying",1999,2010,4.363462
6,9,"mining_quarrying",2000,2010,8.265339
6,9,"mining_quarrying",2001,2010,7.717766
6,9,"mining_quarrying",2002,2010,7.824955
6,9,"mining_quarrying",2003,2010,7.746516
6,9,"mining_quarrying",2004,2010,7.006275
6,9,"mining_quarrying",2005,2010,6.97455
6,9,"mining_quarrying",2006,2010,7.070733
6,9,"mining_quarrying",2007,2010,6.738989
6,9,"mining_quarrying",2008,2010,6.719404
6,9,"mining_quarrying",2009,2010,7.113918
6,9,"mining_quarrying",2010,2010,6.427078
6,9,"mining_quarrying",2011,2010,6.427078
6,9,"mining_quarrying",2012,2010,6.427078
6,9,"mining_quarrying",2013,2010,6.427078
6,9,"mining_quarrying",2014,2010,6.427078
6,9,"mining_quarrying",2015,2010,6.427078
6,9,"mining_quarrying",2016,2010,6.427078
6,9,"mining_quarrying",2017,2010,6.427078
6,9,"mining_quarrying",2018,2010,6.427078
6,9,"patenting",1990,2010,5.44855
6,9,"patenting",1991,2010,5.44855
6,9,"patenting",1992,2010,5.44855
6,9,"patenting",1993,2010,5.44855
6,9,"patenting",1994,2010,9.070516
6,9,"patenting",1995,2010,9.673223
6,9,"patenting",1996,2010,12.57256
6,9,"patenting",1997,2010,12.3924
6,9,"patenting",1998,2010,13.26781
6,9,"patenting",1999,2010,13.3086
6,9,"patenting",2000,2010,12.49431
6,9,"patenting",2001,2010,11.55574
6,9,"patenting",2002,2010,11.0329
6,9,"patenting",2003,2010,11.37266
6,9,"patenting",2004,2010,10.92627
6,9,"patenting",2005,2010,10.96573
6,9,"patenting",2006,2010,10.8486
6,9,"patenting",2007,2010,10.85969
6,9,"patenting",2008,2010,10.78487
6,9,"patenting",2009,2010,10.27266
6,9,"patenting",2010,2010,7.387823
6,9,"patenting",2011,2010,7.387823
6,9,"patenting",2012,2010,7.387823
6,9,"patenting",2013,2010,7.387823
6,9,"patenting",2014,2010,7.387823
6,9,"patenting",2015,2010,7.387823
6,9,"patenting",2016,2010,7.387823
6,9,"patenting",2017,2010,7.387823
6,9,"patenting",2018,2010,7.387823
6,10,"agri_fishing",1990,2010,13.04839
6,10,"agri_fishing",1991,2010,16.06378
6,10,"agri_fishing",1992,2010,16.08327
6,10,"agri_fishing",1993,2010,16.10889
6,10,"agri_fishing",1994,2010,15.67573
6,10,"agri_fishing",1995,2010,15.29167
6,10,"agri_fishing",1996,2010,12.4323
6,10,"agri_fishing",1997,2010,12.09072
6,10,"agri_fishing",1998,2010,12.12996
6,10,"agri_fishing",1999,2010,18.02266
6,10,"agri_fishing",2000,2010,14.84317
6,10,"agri_fishing",2001,2010,14.83959
6,10,"agri_fishing",2002,2010,14.84165
6,10,"agri_fishing",2003,2010,14.79583
6,10,"agri_fishing",2004,2010,14.55889
6,10,"agri_fishing",2005,2010,12.0679
6,10,"agri_fishing",2006,2010,12.06623
6,10,"agri_fishing",2007,2010,12.16436
6,10,"agri_fishing",2008,2010,12.55727
6,10,"agri_fishing",2009,2010,12.50293
6,10,"agri_fishing",2010,2010,12.28793
6,10,"agri_fishing",2011,2010,12.28793
6,10,"agri_fishing",2012,2010,12.28793
6,10,"agri_fishing",2013,2010,12.28793
6,10,"agri_fishing",2014,2010,12.28793
6,10,"agri_fishing",2015,2010,12.28793
6,10,"agri_fishing",2016,2010,12.28793
6,10,"agri_fishing",2017,2010,12.28793
6,10,"agri_fishing",2018,2010,12.28793
6,10,"mining_quarrying",1990,2010,10
6,10,"mining_quarrying",1991,2010,10
6,10,"mining_quarrying",1992,2010,10
6,10,"mining_quarrying",1993,2010,10.44582
6,10,"mining_quarrying",1994,2010,10.02406
6,10,"mining_quarrying",1995,2010,9.984845
6,10,"mining_quarrying",1996,2010,10.02602
6,10,"mining_quarrying",1997,2010,.9426404
6,10,"mining_quarrying",1998,2010,.9424694
6,10,"mining_quarrying",1999,2010,3.942678
6,10,"mining_quarrying",2000,2010,3.973078
6,10,"mining_quarrying",2001,2010,3.942675
6,10,"mining_quarrying",2002,2010,3.972677
6,10,"mining_quarrying",2003,2010,4.017477
6,10,"mining_quarrying",2004,2010,4.017477
6,10,"mining_quarrying",2005,2010,1.017806
6,10,"mining_quarrying",2006,2010,1.016665
6,10,"mining_quarrying",2007,2010,.714894
6,10,"mining_quarrying",2008,2010,.7167888
6,10,"mining_quarrying",2009,2010,.5073684
6,10,"mining_quarrying",2010,2010,.0409331
6,10,"mining_quarrying",2011,2010,.0409331
6,10,"mining_quarrying",2012,2010,.0409331
6,10,"mining_quarrying",2013,2010,.0409331
6,10,"mining_quarrying",2014,2010,.0409331
6,10,"mining_quarrying",2015,2010,.0409331
6,10,"mining_quarrying",2016,2010,.0409331
6,10,"mining_quarrying",2017,2010,.0409331
6,10,"mining_quarrying",2018,2010,.0409331
6,10,"patenting",1990,2010,13.82125
6,10,"patenting",1991,2010,13.5699
6,10,"patenting",1992,2010,13.89812
6,10,"patenting",1993,2010,13.81544
6,10,"patenting",1994,2010,13.60106
6,10,"patenting",1995,2010,13.14478
6,10,"patenting",1996,2010,13.06165
6,10,"patenting",1997,2010,14.44692
6,10,"patenting",1998,2010,13.97455
6,10,"patenting",1999,2010,16.82281
6,10,"patenting",2000,2010,16.37042
6,10,"patenting",2001,2010,16.41616
6,10,"patenting",2002,2010,16.30197
6,10,"patenting",2003,2010,16.76573
6,10,"patenting",2004,2010,15.67932
6,10,"patenting",2005,2010,13.65916
6,10,"patenting",2006,2010,13.52453
6,10,"patenting",2007,2010,11.62323
6,10,"patenting",2008,2010,11.6645
6,10,"patenting",2009,2010,9.754859
6,10,"patenting",2010,2010,7.279485
6,10,"patenting",2011,2010,7.279485
6,10,"patenting",2012,2010,7.279485
6,10,"patenting",2013,2010,7.279485
6,10,"patenting",2014,2010,7.279485
6,10,"patenting",2015,2010,7.279485
6,10,"patenting",2016,2010,7.279485
6,10,"patenting",2017,2010,7.279485
6,10,"patenting",2018,2010,7.279485
6,11,"agri_fishing",1990,2010,25.96068
6,11,"agri_fishing",1991,2010,23.90596
6,11,"agri_fishing",1992,2010,21.70009
6,11,"agri_fishing",1993,2010,21.93633
6,11,"agri_fishing",1994,2010,20.84307
6,11,"agri_fishing",1995,2010,19.02265
6,11,"agri_fishing",1996,2010,11.65678
6,11,"agri_fishing",1997,2010,11.96113
6,11,"agri_fishing",1998,2010,10.64085
6,11,"agri_fishing",1999,2010,9.653707
6,11,"agri_fishing",2000,2010,10.26214
6,11,"agri_fishing",2001,2010,9.418562
6,11,"agri_fishing",2002,2010,9.132204
6,11,"agri_fishing",2003,2010,8.128145
6,11,"agri_fishing",2004,2010,8.589152
6,11,"agri_fishing",2005,2010,8.43539
6,11,"agri_fishing",2006,2010,8.418358
6,11,"agri_fishing",2007,2010,8.340526
6,11,"agri_fishing",2008,2010,8.187118
6,11,"agri_fishing",2009,2010,7.372308
6,11,"agri_fishing",2010,2010,7.375028
6,11,"agri_fishing",2011,2010,7.375028
6,11,"agri_fishing",2012,2010,7.375028
6,11,"agri_fishing",2013,2010,7.375028
6,11,"agri_fishing",2014,2010,7.375028
6,11,"agri_fishing",2015,2010,7.375028
6,11,"agri_fishing",2016,2010,7.375028
6,11,"agri_fishing",2017,2010,7.375028
6,11,"agri_fishing",2018,2010,7.375028
6,11,"mining_quarrying",1990,2010,1.461329
6,11,"mining_quarrying",1991,2010,3.491282
6,11,"mining_quarrying",1992,2010,3.710739
6,11,"mining_quarrying",1993,2010,3.648091
6,11,"mining_quarrying",1994,2010,3.674834
6,11,"mining_quarrying",1995,2010,3.515907
6,11,"mining_quarrying",1996,2010,3.279047
6,11,"mining_quarrying",1997,2010,3.308335
6,11,"mining_quarrying",1998,2010,3.300474
6,11,"mining_quarrying",1999,2010,3.362355
6,11,"mining_quarrying",2000,2010,3.279924
6,11,"mining_quarrying",2001,2010,3.269297
6,11,"mining_quarrying",2002,2010,3.272403
6,11,"mining_quarrying",2003,2010,3.286791
6,11,"mining_quarrying",2004,2010,3.294748
6,11,"mining_quarrying",2005,2010,3.294692
6,11,"mining_quarrying",2006,2010,3.275665
6,11,"mining_quarrying",2007,2010,3.269663
6,11,"mining_quarrying",2008,2010,3.306259
6,11,"mining_quarrying",2009,2010,1.363623
6,11,"mining_quarrying",2010,2010,1.371571
